Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-5048.32250074,0.0,0.0,5048.32250074,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-6190.53843667,0.0,0.0,6190.53843667,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-5957.46985134,0.0,0.0,5957.46985134,0.055,-0.027499999851,0.0,0.0,0.0
3,0.06625,-5684.39383541,0.0,0.0,5684.39383541,0.06625,-0.0331249982119,0.0,0.0,0.0
4,0.0775,-5426.50061448,0.0,0.0,5426.50061448,0.0775,-0.038750000298,0.0,0.0,0.0
5,0.094375,-5087.05031053,0.0,0.0,5087.05031053,0.094375,-0.047187499702,0.0,0.0,0.0
6,0.1196875,-4706.79240859,0.0,0.0,4706.79240859,0.1196875,-0.0598437488079,0.0,0.0,0.0
7,0.138671875,-4508.93010785,0.0,0.0,4508.93010785,0.138671875,-0.0693359375,0.0,0.0,0.0
8,0.15765625,-4350.63253918,0.0,0.0,4350.63253918,0.15765625,-0.0788281261921,0.0,0.0,0.0
9,0.176640625,-4221.60416151,0.0,0.0,4221.60416151,0.176640625,-0.0883203148842,0.0,0.0,0.0
10,0.195625,-4115.05863836,0.0,0.0,4115.05863836,0.195625,-0.0978125035763,0.0,0.0,0.0
11,0.214609375,-4025.89500591,0.0,0.0,4025.89500591,0.214609375,-0.107304684818,0.0,0.0,0.0
12,0.23359375,-3950.23776286,0.0,0.0,3950.23776286,0.23359375,-0.11679687351,0.0,0.0,0.0
13,0.24783203125,-3901.12016620,0.0,0.0,3901.12016620,0.24783203125,-0.123916015029,0.0,0.0,0.0
14,0.2620703125,-3856.56691926,0.0,0.0,3856.56691926,0.2620703125,-0.131035149097,0.0,0.0,0.0
15,0.283427734375,-3796.23387881,0.0,0.0,3796.23387881,0.283427734375,-0.141713872552,0.0,0.0,0.0
16,0.30478515625,-3744.36083513,0.0,0.0,3744.36083513,0.30478515625,-0.152392581105,0.0,0.0,0.0
17,0.326142578125,-3699.65907819,0.0,0.0,3699.65907819,0.326142578125,-0.163071289659,0.0,0.0,0.0
18,0.3475,-3661.51224603,0.0,0.0,3661.51224603,0.3475,-0.173749998212,0.0,0.0,0.0
19,0.368857421875,-3629.15749500,0.0,0.0,3629.15749500,0.368857421875,-0.184428706765,0.0,0.0,0.0
20,0.39021484375,-3601.82213041,0.0,0.0,3601.82213041,0.39021484375,-0.195107415318,0.0,0.0,0.0
21,0.411572265625,-3579.25118075,0.0,0.0,3579.25118075,0.411572265625,-0.205786138773,0.0,0.0,0.0
22,0.4329296875,-3561.08928444,0.0,0.0,3561.08928444,0.4329296875,-0.216464847326,0.0,0.0,0.0
23,0.454287109375,-3546.92316565,0.0,0.0,3546.92316565,0.454287109375,-0.22714355588,0.0,0.0,0.0
24,0.47564453125,-3536.46126141,0.0,0.0,3536.46126141,0.47564453125,-0.237822264433,0.0,0.0,0.0
25,0.491662597656,-3531.06300217,0.0,0.0,3531.06300217,0.491662597656,-0.245831295848,0.0,0.0,0.0
26,0.507680664063,-3527.50760345,0.0,0.0,3527.50760345,0.507680664063,-0.253840327263,0.0,0.0,0.0
27,0.531707763672,-3525.15338580,0.0,0.0,3525.15338580,0.531707763672,-0.265853881836,0.0,0.0,0.0
28,0.555734863281,-3526.76477478,0.0,0.0,3526.76477478,0.555734863281,-0.277867436409,0.0,0.0,0.0
29,0.579761962891,-3532.16347041,0.0,0.0,3532.16347041,0.579761962891,-0.289880990982,0.0,0.0,0.0
30,0.6037890625,-3541.21316938,0.0,0.0,3541.21316938,0.6037890625,-0.301894545555,0.0,0.0,0.0
31,0.621809387207,-3550.55781924,0.0,0.0,3550.55781924,0.621809387207,-0.310904681683,0.0,0.0,0.0
32,0.639829711914,-3561.85256461,0.0,0.0,3561.85256461,0.639829711914,-0.319914847612,0.0,0.0,0.0
33,0.666860198975,-3582.17133709,0.0,0.0,3582.17133709,0.666860198975,-0.333430111408,0.0,0.0,0.0
34,0.693890686035,-3607.11323698,0.0,0.0,3607.11323698,0.693890686035,-0.346945345402,0.0,0.0,0.0
35,0.720921173096,-3636.74580873,0.0,0.0,3636.74580873,0.720921173096,-0.360460579395,0.0,0.0,0.0
36,0.747951660156,-3671.30775780,0.0,0.0,3671.30775780,0.747951660156,-0.373975843191,0.0,0.0,0.0
37,0.774982147217,-3710.99267175,0.0,0.0,3710.99267175,0.774982147217,-0.387491077185,0.0,0.0,0.0
38,0.802012634277,-3756.09352824,0.0,0.0,3756.09352824,0.802012634277,-0.401006311178,0.0,0.0,0.0
39,0.822285499573,-3794.18024058,0.0,0.0,3794.18024058,0.822285499573,-0.411142736673,0.0,0.0,0.0
40,0.842558364868,-3835.96266609,0.0,0.0,3835.96266609,0.842558364868,-0.421279191971,0.0,0.0,0.0
41,0.862831230164,-3881.77889175,0.0,0.0,3881.77889175,0.862831230164,-0.431415617466,0.0,0.0,0.0
42,0.883104095459,-3931.99419628,0.0,0.0,3931.99419628,0.883104095459,-0.441552042961,0.0,0.0,0.0
43,0.903376960754,-3987.00370890,0.0,0.0,3987.00370890,0.903376960754,-0.451688468456,0.0,0.0,0.0
44,0.92364982605,-4047.19962558,0.0,0.0,4047.19962558,0.92364982605,-0.461824923754,0.0,0.0,0.0
45,0.943922691345,-4113.05664709,0.0,0.0,4113.05664709,0.943922691345,-0.471961349249,0.0,0.0,0.0
46,0.959127340317,-4166.76841874,0.0,0.0,4166.76841874,0.959127340317,-0.479563683271,0.0,0.0,0.0
47,0.974331989288,-4224.11622622,0.0,0.0,4224.11622622,0.974331989288,-0.487165987492,0.0,0.0,0.0
48,0.98953663826,-4285.28859822,0.0,0.0,4285.28859822,0.98953663826,-0.494768321514,0.0,0.0,0.0
49,1.0,-4330.00593326,0.0,0.0,4330.00593326,1.0,-0.5,0.0,0.0,0.0
