Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3671.62758728,0.0,0.0,3671.62758728,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-5168.55539425,0.0,0.0,5168.55539425,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-5328.46978740,0.0,0.0,5328.46978740,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-5431.26894958,0.0,0.0,5431.26894958,0.07,-0.035000000149,0.0,0.0,0.0
4,0.0925,-5553.83989098,0.0,0.0,5553.83989098,0.0925,-0.046250000596,0.0,0.0,0.0
5,0.109375,-5631.82751045,0.0,0.0,5631.82751045,0.109375,-0.0546875,0.0,0.0,0.0
6,0.12625,-5702.36932001,0.0,0.0,5702.36932001,0.12625,-0.063124999404,0.0,0.0,0.0
7,0.143125,-5767.40843989,0.0,0.0,5767.40843989,0.143125,-0.0715624988079,0.0,0.0,0.0
8,0.16,-5828.34415845,0.0,0.0,5828.34415845,0.16,-0.0799999982119,0.0,0.0,0.0
9,0.176875,-5886.03186513,0.0,0.0,5886.03186513,0.176875,-0.0884374976158,0.0,0.0,0.0
10,0.19375,-5941.14147820,0.0,0.0,5941.14147820,0.19375,-0.0968749970198,0.0,0.0,0.0
11,0.210625,-5994.20470858,0.0,0.0,5994.20470858,0.210625,-0.105312496424,0.0,0.0,0.0
12,0.2275,-6045.47865812,0.0,0.0,6045.47865812,0.2275,-0.113750003278,0.0,0.0,0.0
13,0.244375,-6095.17320997,0.0,0.0,6095.17320997,0.244375,-0.122187502682,0.0,0.0,0.0
14,0.26125,-6143.49986030,0.0,0.0,6143.49986030,0.26125,-0.130624994636,0.0,0.0,0.0
15,0.278125,-6190.60756032,0.0,0.0,6190.60756032,0.278125,-0.13906249404,0.0,0.0,0.0
16,0.295,-6236.55935942,0.0,0.0,6236.55935942,0.295,-0.147499993443,0.0,0.0,0.0
17,0.311875,-6281.30517380,0.0,0.0,6281.30517380,0.311875,-0.155937492847,0.0,0.0,0.0
18,0.32875,-6324.67839864,0.0,0.0,6324.67839864,0.32875,-0.164375007153,0.0,0.0,0.0
19,0.345625,-6366.24342712,0.0,0.0,6366.24342712,0.345625,-0.172812506557,0.0,0.0,0.0
20,0.35828125,-6395.98628417,0.0,0.0,6395.98628417,0.35828125,-0.179140627384,0.0,0.0,0.0
21,0.3677734375,-6417.22280671,0.0,0.0,6417.22280671,0.3677734375,-0.18388672173,0.0,0.0,0.0
22,0.377265625,-6437.10255778,0.0,0.0,6437.10255778,0.377265625,-0.188632816076,0.0,0.0,0.0
23,0.3867578125,-6455.13803060,0.0,0.0,6455.13803060,0.3867578125,-0.193378910422,0.0,0.0,0.0
24,0.39625,-6470.50204062,0.0,0.0,6470.50204062,0.39625,-0.198125004768,0.0,0.0,0.0
25,0.4057421875,-6481.71990994,0.0,0.0,6481.71990994,0.4057421875,-0.202871099114,0.0,0.0,0.0
26,0.41998046875,-6480.02441801,0.0,0.0,6480.02441801,0.41998046875,-0.209990233183,0.0,0.0,0.0
27,0.430659179688,-6466.40415811,0.0,0.0,6466.40415811,0.430659179688,-0.21532958746,0.0,0.0,0.0
28,0.434659179688,-6460.42395671,0.0,0.0,6460.42395671,0.434659179688,-0.217329591513,0.0,0.0,0.0
29,0.438659179688,-6454.01144565,0.0,0.0,6454.01144565,0.438659179688,-0.219329595566,0.0,0.0,0.0
30,0.444659179688,-6442.52941180,0.0,0.0,6442.52941180,0.444659179688,-0.222329586744,0.0,0.0,0.0
31,0.453659179688,-6421.94781132,0.0,0.0,6421.94781132,0.453659179688,-0.226829588413,0.0,0.0,0.0
32,0.457659179688,-6413.84696570,0.0,0.0,6413.84696570,0.457659179688,-0.228829592466,0.0,0.0,0.0
33,0.461659179688,-6405.33758421,0.0,0.0,6405.33758421,0.461659179688,-0.230829596519,0.0,0.0,0.0
34,0.467659179688,-6391.98226532,0.0,0.0,6391.98226532,0.467659179688,-0.233829587698,0.0,0.0,0.0
35,0.473659179688,-6378.67325961,0.0,0.0,6378.67325961,0.473659179688,-0.236829593778,0.0,0.0,0.0
36,0.479659179688,-6365.60132387,0.0,0.0,6365.60132387,0.479659179688,-0.239829584956,0.0,0.0,0.0
37,0.485659179688,-6352.61753013,0.0,0.0,6352.61753013,0.485659179688,-0.242829591036,0.0,0.0,0.0
38,0.490159179688,-6343.86123928,0.0,0.0,6343.86123928,0.490159179688,-0.24507959187,0.0,0.0,0.0
39,0.494659179688,-6335.11309651,0.0,0.0,6335.11309651,0.494659179688,-0.247329592705,0.0,0.0,0.0
40,0.501409179688,-6322.16723099,0.0,0.0,6322.16723099,0.501409179688,-0.250704586506,0.0,0.0,0.0
41,0.506471679688,-6313.16283540,0.0,0.0,6313.16283540,0.506471679688,-0.253235846758,0.0,0.0,0.0
42,0.511534179688,-6304.54204801,0.0,0.0,6304.54204801,0.511534179688,-0.255767077208,0.0,0.0,0.0
43,0.519127929688,-6291.87000838,0.0,0.0,6291.87000838,0.519127929688,-0.259563952684,0.0,0.0,0.0
44,0.524823242188,-6283.16151914,0.0,0.0,6283.16151914,0.524823242188,-0.262411624193,0.0,0.0,0.0
45,0.530518554688,-6274.84443358,0.0,0.0,6274.84443358,0.530518554688,-0.2652592659,0.0,0.0,0.0
46,0.539061523438,-6262.57631528,0.0,0.0,6262.57631528,0.539061523438,-0.269530773163,0.0,0.0,0.0
47,0.54546875,-6253.98246308,0.0,0.0,6253.98246308,0.54546875,-0.272734373808,0.0,0.0,0.0
48,0.551875976563,-6245.71281315,0.0,0.0,6245.71281315,0.551875976563,-0.275937974453,0.0,0.0,0.0
49,0.561486816406,-6233.09773982,0.0,0.0,6233.09773982,0.561486816406,-0.280743420124,0.0,0.0,0.0
50,0.568694946289,-6224.07936384,0.0,0.0,6224.07936384,0.568694946289,-0.284347474575,0.0,0.0,0.0
51,0.575903076172,-6215.05622501,0.0,0.0,6215.05622501,0.575903076172,-0.287951529026,0.0,0.0,0.0
52,0.586715270996,-6200.71231217,0.0,0.0,6200.71231217,0.586715270996,-0.293357640505,0.0,0.0,0.0
53,0.594824417114,-6190.16296861,0.0,0.0,6190.16296861,0.594824417114,-0.297412216663,0.0,0.0,0.0
54,0.602933563232,-6179.40554572,0.0,0.0,6179.40554572,0.602933563232,-0.301466792822,0.0,0.0,0.0
55,0.61509728241,-6162.13884332,0.0,0.0,6162.13884332,0.61509728241,-0.307548642159,0.0,0.0,0.0
56,0.624220071793,-6149.37553450,0.0,0.0,6149.37553450,0.624220071793,-0.312110036612,0.0,0.0,0.0
57,0.633342861176,-6136.35681118,0.0,0.0,6136.35681118,0.633342861176,-0.316671431065,0.0,0.0,0.0
58,0.64702704525,-6115.55816335,0.0,0.0,6115.55816335,0.64702704525,-0.323513507843,0.0,0.0,0.0
59,0.657290183306,-6100.22172237,0.0,0.0,6100.22172237,0.657290183306,-0.328645080328,0.0,0.0,0.0
60,0.667553321362,-6084.64389736,0.0,0.0,6084.64389736,0.667553321362,-0.333776652813,0.0,0.0,0.0
61,0.671553321362,-6078.87979552,0.0,0.0,6078.87979552,0.671553321362,-0.335776656866,0.0,0.0,0.0
62,0.675553321362,-6073.05138355,0.0,0.0,6073.05138355,0.675553321362,-0.337776660919,0.0,0.0,0.0
63,0.681553321362,-6064.03267098,0.0,0.0,6064.03267098,0.681553321362,-0.340776652098,0.0,0.0,0.0
64,0.690553321362,-6050.06604277,0.0,0.0,6050.06604277,0.690553321362,-0.345276653767,0.0,0.0,0.0
65,0.704053321362,-6028.22192202,0.0,0.0,6028.22192202,0.704053321362,-0.352026671171,0.0,0.0,0.0
66,0.714178321362,-6011.91574323,0.0,0.0,6011.91574323,0.714178321362,-0.357089161873,0.0,0.0,0.0
67,0.724303321362,-5995.73122808,0.0,0.0,5995.73122808,0.724303321362,-0.362151652575,0.0,0.0,0.0
68,0.739490821362,-5970.89430685,0.0,0.0,5970.89430685,0.739490821362,-0.369745403528,0.0,0.0,0.0
69,0.750881446362,-5952.71205682,0.0,0.0,5952.71205682,0.750881446362,-0.375440716743,0.0,0.0,0.0
70,0.762272071362,-5934.57575269,0.0,0.0,5934.57575269,0.762272071362,-0.381136029959,0.0,0.0,0.0
71,0.773662696362,-5916.62847787,0.0,0.0,5916.62847787,0.773662696362,-0.386831343174,0.0,0.0,0.0
72,0.782205665112,-5903.71873329,0.0,0.0,5903.71873329,0.782205665112,-0.391102820635,0.0,0.0,0.0
73,0.790748633862,-5890.93393530,0.0,0.0,5890.93393530,0.790748633862,-0.395374327898,0.0,0.0,0.0
74,0.803563086987,-5871.58077437,0.0,0.0,5871.58077437,0.803563086987,-0.401781529188,0.0,0.0,0.0
75,0.816377540112,-5853.05854603,0.0,0.0,5853.05854603,0.816377540112,-0.408188760281,0.0,0.0,0.0
76,0.825988379955,-5840.07640127,0.0,0.0,5840.07640127,0.825988379955,-0.412994176149,0.0,0.0,0.0
77,0.835599219799,-5827.52487633,0.0,0.0,5827.52487633,0.835599219799,-0.41779962182,0.0,0.0,0.0
78,0.850015479565,-5809.00168431,0.0,0.0,5809.00168431,0.850015479565,-0.425007730722,0.0,0.0,0.0
79,0.860827674389,-5796.49462436,0.0,0.0,5796.49462436,0.860827674389,-0.430413842201,0.0,0.0,0.0
80,0.868936820507,-5787.84806169,0.0,0.0,5787.84806169,0.868936820507,-0.43446841836,0.0,0.0,0.0
81,0.877045966625,-5779.61107291,0.0,0.0,5779.61107291,0.877045966625,-0.438522994518,0.0,0.0,0.0
82,0.889209685802,-5767.65498242,0.0,0.0,5767.65498242,0.889209685802,-0.444604843855,0.0,0.0,0.0
83,0.898332475185,-5759.74258139,0.0,0.0,5759.74258139,0.898332475185,-0.449166238308,0.0,0.0,0.0
84,0.907455264568,-5752.42136188,0.0,0.0,5752.42136188,0.907455264568,-0.453727632761,0.0,0.0,0.0
85,0.921139448643,-5742.06885957,0.0,0.0,5742.06885957,0.921139448643,-0.460569709539,0.0,0.0,0.0
86,0.931402586699,-5733.41683302,0.0,0.0,5733.41683302,0.931402586699,-0.465701282024,0.0,0.0,0.0
87,0.941665724754,-5730.07348396,0.0,0.0,5730.07348396,0.941665724754,-0.470832854509,0.0,0.0,0.0
