Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3865.74831076,0.0,0.0,3865.74831076,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-5356.52012634,0.0,0.0,5356.52012634,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-5556.06376609,0.0,0.0,5556.06376609,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.08,-5684.62769189,0.0,0.0,5684.62769189,0.08,-0.0399999991059,0.0,0.0,0.0
4,0.1,-5788.71285459,0.0,0.0,5788.71285459,0.1,-0.0500000007451,0.0,0.0,0.0
5,0.12,-5879.04120722,0.0,0.0,5879.04120722,0.12,-0.0599999986589,0.0,0.0,0.0
6,0.135,-5940.94440059,0.0,0.0,5940.94440059,0.135,-0.0675000026822,0.0,0.0,0.0
7,0.15,-5998.86227452,0.0,0.0,5998.86227452,0.15,-0.0750000029802,0.0,0.0,0.0
8,0.165,-6053.47029697,0.0,0.0,6053.47029697,0.165,-0.0825000032783,0.0,0.0,0.0
9,0.18,-6105.15131474,0.0,0.0,6105.15131474,0.18,-0.0900000035763,0.0,0.0,0.0
10,0.195,-6153.93631584,0.0,0.0,6153.93631584,0.195,-0.0974999964237,0.0,0.0,0.0
11,0.21,-6199.56755196,0.0,0.0,6199.56755196,0.21,-0.104999996722,0.0,0.0,0.0
12,0.225,-6240.85104647,0.0,0.0,6240.85104647,0.225,-0.11249999702,0.0,0.0,0.0
13,0.24,-6274.48331282,0.0,0.0,6274.48331282,0.24,-0.119999997318,0.0,0.0,0.0
14,0.255,-6293.66278839,0.0,0.0,6293.66278839,0.255,-0.127499997616,0.0,0.0,0.0
15,0.259,-6297.33433500,0.0,0.0,6297.33433500,0.259,-0.129500001669,0.0,0.0,0.0
16,0.263,-6299.50789747,0.0,0.0,6299.50789747,0.263,-0.131500005722,0.0,0.0,0.0
17,0.269,-6299.31077382,0.0,0.0,6299.31077382,0.269,-0.134499996901,0.0,0.0,0.0
18,0.278,-6291.15568992,0.0,0.0,6291.15568992,0.278,-0.138999998569,0.0,0.0,0.0
