Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-2561.24910004,0.0,0.0,2561.24910004,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-4891.25984250,0.0,0.0,4891.25984250,0.04,-0.019999999553,0.0,0.0,0.0
2,0.0535,-5186.84655703,0.0,0.0,5186.84655703,0.0535,-0.0267500001937,0.0,0.0,0.0
3,0.067,-5276.88107869,0.0,0.0,5276.88107869,0.067,-0.0335000008345,0.0,0.0,0.0
4,0.08725,-5307.30274993,0.0,0.0,5307.30274993,0.08725,-0.0436250008643,0.0,0.0,0.0
5,0.117625,-5094.58990118,0.0,0.0,5094.58990118,0.117625,-0.0588124990463,0.0,0.0,0.0
6,0.14040625,-4986.79641067,0.0,0.0,4986.79641067,0.14040625,-0.0702031254768,0.0,0.0,0.0
7,0.1574921875,-4932.13619804,0.0,0.0,4932.13619804,0.1574921875,-0.0787460952997,0.0,0.0,0.0
8,0.174578125,-4891.33963923,0.0,0.0,4891.33963923,0.174578125,-0.0872890651226,0.0,0.0,0.0
9,0.20020703125,-4848.13928413,0.0,0.0,4848.13928413,0.20020703125,-0.100103512406,0.0,0.0,0.0
10,0.238650390625,-4811.94584490,0.0,0.0,4811.94584490,0.238650390625,-0.119325198233,0.0,0.0,0.0
11,0.267482910156,-4801.94257261,0.0,0.0,4801.94257261,0.267482910156,-0.13374145329,0.0,0.0,0.0
12,0.296315429688,-4799.62516362,0.0,0.0,4799.62516362,0.296315429688,-0.148157715797,0.0,0.0,0.0
13,0.339564208984,-4802.49578036,0.0,0.0,4802.49578036,0.339564208984,-0.169782102108,0.0,0.0,0.0
14,0.372000793457,-4809.11640979,0.0,0.0,4809.11640979,0.372000793457,-0.186000391841,0.0,0.0,0.0
15,0.396328231812,-4814.61086429,0.0,0.0,4814.61086429,0.396328231812,-0.198164120317,0.0,0.0,0.0
16,0.420655670166,-4819.55076552,0.0,0.0,4819.55076552,0.420655670166,-0.210327833891,0.0,0.0,0.0
17,0.457146827698,-4824.94950871,0.0,0.0,4824.94950871,0.457146827698,-0.228573411703,0.0,0.0,0.0
18,0.484515195847,-4829.16863341,0.0,0.0,4829.16863341,0.484515195847,-0.242257595062,0.0,0.0,0.0
19,0.511883563995,-4832.80298316,0.0,0.0,4832.80298316,0.511883563995,-0.255941778421,0.0,0.0,0.0
20,0.552936116219,-4835.62820280,0.0,0.0,4835.62820280,0.552936116219,-0.276468068361,0.0,0.0,0.0
21,0.583725530386,-4837.76668360,0.0,0.0,4837.76668360,0.583725530386,-0.291862756014,0.0,0.0,0.0
22,0.614514944553,-4839.15814358,0.0,0.0,4839.15814358,0.614514944553,-0.307257473469,0.0,0.0,0.0
23,0.660699065804,-4838.40377208,0.0,0.0,4838.40377208,0.660699065804,-0.33034953475,0.0,0.0,0.0
24,0.695337156743,-4838.51231588,0.0,0.0,4838.51231588,0.695337156743,-0.347668588161,0.0,0.0,0.0
25,0.721315724947,-4839.08074455,0.0,0.0,4839.08074455,0.721315724947,-0.36065787077,0.0,0.0,0.0
26,0.74729429315,-4839.70822440,0.0,0.0,4839.70822440,0.74729429315,-0.373647153378,0.0,0.0,0.0
27,0.773272861354,-4840.58619093,0.0,0.0,4840.58619093,0.773272861354,-0.386636435986,0.0,0.0,0.0
28,0.799251429558,-4841.89049820,0.0,0.0,4841.89049820,0.799251429558,-0.399625718594,0.0,0.0,0.0
29,0.825229997762,-4843.84623728,0.0,0.0,4843.84623728,0.825229997762,-0.412615001202,0.0,0.0,0.0
30,0.851208565965,-4846.64861501,0.0,0.0,4846.64861501,0.851208565965,-0.42560428381,0.0,0.0,0.0
31,0.877187134169,-4850.50446470,0.0,0.0,4850.50446470,0.877187134169,-0.438593566418,0.0,0.0,0.0
32,0.916154986475,-4857.47886365,0.0,0.0,4857.47886365,0.916154986475,-0.45807749033,0.0,0.0,0.0
33,0.945380875704,-4865.81004848,0.0,0.0,4865.81004848,0.945380875704,-0.472690433264,0.0,0.0,0.0
34,0.967300292626,-4873.88262468,0.0,0.0,4873.88262468,0.967300292626,-0.483650147915,0.0,0.0,0.0
35,0.989219709548,-4883.26190201,0.0,0.0,4883.26190201,0.989219709548,-0.494609862566,0.0,0.0,0.0
36,1.0,-4888.84342239,0.0,0.0,4888.84342239,1.0,-0.5,0.0,0.0,0.0
