Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-5417.72628264,0.0,0.0,5417.72628264,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-6403.61044111,0.0,0.0,6403.61044111,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-6823.08677574,0.0,0.0,6823.08677574,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-7144.16404827,0.0,0.0,7144.16404827,0.07,-0.035000000149,0.0,0.0,0.0
4,0.085,-7407.71493625,0.0,0.0,7407.71493625,0.085,-0.042500000447,0.0,0.0,0.0
5,0.1,-7628.80967832,0.0,0.0,7628.80967832,0.1,-0.0500000007451,0.0,0.0,0.0
6,0.1225,-7879.03013947,0.0,0.0,7879.03013947,0.1225,-0.0612500011921,0.0,0.0,0.0
7,0.139375,-8010.09828019,0.0,0.0,8010.09828019,0.139375,-0.069687500596,0.0,0.0,0.0
8,0.15625,-8093.00429194,0.0,0.0,8093.00429194,0.15625,-0.078125,0.0,0.0,0.0
9,0.173125,-8133.51231689,0.0,0.0,8133.51231689,0.173125,-0.086562499404,0.0,0.0,0.0
10,0.1984375,-8109.89247761,0.0,0.0,8109.89247761,0.1984375,-0.0992187485099,0.0,0.0,0.0
11,0.22375,-8020.06594532,0.0,0.0,8020.06594532,0.22375,-0.111874997616,0.0,0.0,0.0
12,0.2490625,-7894.72979525,0.0,0.0,7894.72979525,0.2490625,-0.124531246722,0.0,0.0,0.0
13,0.274375,-7754.60742780,0.0,0.0,7754.60742780,0.274375,-0.137187495828,0.0,0.0,0.0
14,0.2996875,-7609.39213001,0.0,0.0,7609.39213001,0.2996875,-0.149843752384,0.0,0.0,0.0
15,0.325,-7465.61255690,0.0,0.0,7465.61255690,0.325,-0.16249999404,0.0,0.0,0.0
16,0.3503125,-7325.55063119,0.0,0.0,7325.55063119,0.3503125,-0.175156250596,0.0,0.0,0.0
17,0.38828125,-7117.92813343,0.0,0.0,7117.92813343,0.38828125,-0.19414062798,0.0,0.0,0.0
18,0.42625,-6951.02856680,0.0,0.0,6951.02856680,0.42625,-0.213125005364,0.0,0.0,0.0
19,0.46421875,-6820.73358451,0.0,0.0,6820.73358451,0.46421875,-0.232109367847,0.0,0.0,0.0
20,0.5021875,-6719.23154307,0.0,0.0,6719.23154307,0.5021875,-0.251093745232,0.0,0.0,0.0
21,0.54015625,-6641.41935403,0.0,0.0,6641.41935403,0.54015625,-0.270078122616,0.0,0.0,0.0
22,0.578125,-6583.63801678,0.0,0.0,6583.63801678,0.578125,-0.2890625,0.0,0.0,0.0
23,0.61609375,-6542.56207655,0.0,0.0,6542.56207655,0.61609375,-0.308046877384,0.0,0.0,0.0
24,0.6540625,-6517.34891788,0.0,0.0,6517.34891788,0.6540625,-0.327031254768,0.0,0.0,0.0
25,0.69203125,-6507.09312829,0.0,0.0,6507.09312829,0.69203125,-0.346015632153,0.0,0.0,0.0
26,0.73,-6510.67130646,0.0,0.0,6510.67130646,0.73,-0.365000009537,0.0,0.0,0.0
27,0.7584765625,-6523.29110557,0.0,0.0,6523.29110557,0.7584765625,-0.379238277674,0.0,0.0,0.0
28,0.786953125,-6543.11085948,0.0,0.0,6543.11085948,0.786953125,-0.393476575613,0.0,0.0,0.0
29,0.8154296875,-6570.31681258,0.0,0.0,6570.31681258,0.8154296875,-0.40771484375,0.0,0.0,0.0
30,0.84390625,-6604.95781928,0.0,0.0,6604.95781928,0.84390625,-0.421953111887,0.0,0.0,0.0
31,0.8723828125,-6647.11845363,0.0,0.0,6647.11845363,0.8723828125,-0.436191409826,0.0,0.0,0.0
32,0.900859375,-6696.99597059,0.0,0.0,6696.99597059,0.900859375,-0.450429677963,0.0,0.0,0.0
33,0.9293359375,-6754.90553820,0.0,0.0,6754.90553820,0.9293359375,-0.464667975903,0.0,0.0,0.0
34,0.97205078125,-6856.01747758,0.0,0.0,6856.01747758,0.97205078125,-0.486025393009,0.0,0.0,0.0
35,1.0,-6934.07521957,0.0,0.0,6934.07521957,1.0,-0.5,0.0,0.0,0.0
