Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-1715.12303706,0.0,0.0,1715.12303706,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-3200.58944405,0.0,0.0,3200.58944405,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-3387.38074670,0.0,0.0,3387.38074670,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.08,-3454.63844837,0.0,0.0,3454.63844837,0.08,-0.0399999991059,0.0,0.0,0.0
4,0.11,-3522.66145072,0.0,0.0,3522.66145072,0.11,-0.054999999702,0.0,0.0,0.0
5,0.14,-3570.01714799,0.0,0.0,3570.01714799,0.14,-0.070000000298,0.0,0.0,0.0
6,0.17,-3571.71167614,0.0,0.0,3571.71167614,0.17,-0.0850000008941,0.0,0.0,0.0
7,0.1805,-3563.50330751,0.0,0.0,3563.50330751,0.1805,-0.0902500003576,0.0,0.0,0.0
8,0.191,-3552.86655955,0.0,0.0,3552.86655955,0.191,-0.0954999998212,0.0,0.0,0.0
9,0.20675,-3535.18991754,0.0,0.0,3535.18991754,0.20675,-0.103375002742,0.0,0.0,0.0
10,0.230375,-3512.24774537,0.0,0.0,3512.24774537,0.230375,-0.115187503397,0.0,0.0,0.0
11,0.2658125,-3490.52383418,0.0,0.0,3490.52383418,0.2658125,-0.132906243205,0.0,0.0,0.0
12,0.3158125,-3481.51052609,0.0,0.0,3481.51052609,0.3158125,-0.157906249166,0.0,0.0,0.0
13,0.3533125,-3488.48913938,0.0,0.0,3488.48913938,0.3533125,-0.176656246185,0.0,0.0,0.0
14,0.3814375,-3497.90017814,0.0,0.0,3497.90017814,0.3814375,-0.190718755126,0.0,0.0,0.0
15,0.40253125,-3506.37025835,0.0,0.0,3506.37025835,0.40253125,-0.201265618205,0.0,0.0,0.0
16,0.4183515625,-3513.28970980,0.0,0.0,3513.28970980,0.4183515625,-0.209175780416,0.0,0.0,0.0
17,0.434171875,-3520.45993141,0.0,0.0,3520.45993141,0.434171875,-0.217085942626,0.0,0.0,0.0
18,0.45790234375,-3531.33425883,0.0,0.0,3531.33425883,0.45790234375,-0.228951171041,0.0,0.0,0.0
19,0.4816328125,-3542.68775351,0.0,0.0,3542.68775351,0.4816328125,-0.240816399455,0.0,0.0,0.0
20,0.517228515625,-3559.65893493,0.0,0.0,3559.65893493,0.517228515625,-0.258614271879,0.0,0.0,0.0
21,0.543925292969,-3573.11672709,0.0,0.0,3573.11672709,0.543925292969,-0.27196264267,0.0,0.0,0.0
22,0.570622070313,-3586.68488993,0.0,0.0,3586.68488993,0.570622070313,-0.285311043262,0.0,0.0,0.0
23,0.597318847656,-3600.28923881,0.0,0.0,3600.28923881,0.597318847656,-0.298659414053,0.0,0.0,0.0
24,0.624015625,-3613.89157862,0.0,0.0,3613.89157862,0.624015625,-0.312007814646,0.0,0.0,0.0
25,0.650712402344,-3627.43472259,0.0,0.0,3627.43472259,0.650712402344,-0.325356215239,0.0,0.0,0.0
26,0.677409179688,-3640.87495456,0.0,0.0,3640.87495456,0.677409179688,-0.338704586029,0.0,0.0,0.0
27,0.704105957031,-3654.18834478,0.0,0.0,3654.18834478,0.704105957031,-0.352052986622,0.0,0.0,0.0
28,0.744151123047,-3673.00185933,0.0,0.0,3673.00185933,0.744151123047,-0.372075557709,0.0,0.0,0.0
29,0.774184997559,-3687.45735952,0.0,0.0,3687.45735952,0.774184997559,-0.387092500925,0.0,0.0,0.0
30,0.80421887207,-3701.83162223,0.0,0.0,3701.83162223,0.80421887207,-0.402109444141,0.0,0.0,0.0
31,0.849269683838,-3722.38997395,0.0,0.0,3722.38997395,0.849269683838,-0.424634844065,0.0,0.0,0.0
32,0.883057792664,-3739.06390964,0.0,0.0,3739.06390964,0.883057792664,-0.441528886557,0.0,0.0,0.0
33,0.916845901489,-3756.62783384,0.0,0.0,3756.62783384,0.916845901489,-0.458422958851,0.0,0.0,0.0
34,0.942186983109,-3771.08151889,0.0,0.0,3771.08151889,0.942186983109,-0.471093505621,0.0,0.0,0.0
35,0.967528064728,-3786.52547993,0.0,0.0,3786.52547993,0.967528064728,-0.483764022589,0.0,0.0,0.0
36,1.0,-3807.75386526,0.0,0.0,3807.75386526,1.0,-0.5,0.0,0.0,0.0
