m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.703125,74.21875,66.71875,1000,3.234375,57.34375,66.71875,1000,80,2.328125,4083.114339,795913149.7,9029.716757,13.9896752,291.8662714,843.0183385,137.3438,1,0,1000,Cartela
2.453125,66.71875,44.21875,1000,3.484375,94.84375,44.21875,1000,80,2.578125,1865.735551,1173970038,4045.547073,11.5406308,161.6666873,1544.70756,210.9375,1,210.9375,789.0625,Viga
3.453125,96.71875,74.21875,1000,2.484375,64.84375,74.21875,1000,80,3.578125,4111.59152,942924059,9729.201868,14.53870013,282.8032412,966.1008599,144.8438,1,0,1000,Cartela
2.953125,81.71875,59.21875,1000,3.984375,49.84375,59.21875,1000,80,3.078125,2631.397782,987321620.4,6681.105714,12.90101462,203.9682815,1258.202594,129.8438,1,0,1000,Cartela
3.953125,51.71875,89.21875,1000,2.984375,79.84375,89.21875,1000,80,2.078125,3140.54729,772489659.8,6719.168162,16.16725725,194.2535609,1104.695921,182.6923077,1,182.6923077,817.3076923,Viga
2.046875,63.90625,52.65625,1000,2.890625,88.28125,52.65625,1000,80,3.734375,1252.040498,1178581463,3142.476283,10.11030024,123.8381124,1529.554196,194.4444444,1,194.4444444,805.5555556,Viga
3.046875,93.90625,82.65625,1000,3.890625,58.28125,82.65625,1000,80,2.734375,2806.157433,847347627.7,7302.15238,16.62620132,168.7792286,1487.422152,138.2812,1,0,1000,Cartela
2.546875,78.90625,67.65625,1000,2.390625,43.28125,67.65625,1000,80,2.234375,1732.514025,897956792.1,4661.053035,9.887624389,175.2204531,1701.511858,123.2812,1,0,1000,Cartela
3.546875,48.90625,97.65625,1000,3.390625,73.28125,97.65625,1000,80,3.234375,2552.733522,919296627.5,5570.869536,16.94794534,150.6220058,1023.624921,176.4705882,1,176.4705882,823.5294118,Viga
2.296875,86.40625,75.15625,1000,3.140625,50.78125,75.15625,1000,80,3.984375,1457.438221,656039885.3,5431.986088,12.02656271,121.184935,1198.21745,130.7812,1,0,1000,Cartela
3.296875,56.40625,45.15625,1000,2.140625,80.78125,45.15625,1000,80,2.984375,2233.328087,491580586,5625.611224,9.273875882,240.8192772,1065.838143,197.1830986,1,197.1830986,802.8169014,Viga
2.796875,41.40625,90.15625,1000,3.640625,95.78125,90.15625,1000,80,2.484375,1453.758595,981917595.4,3401.928698,16.06671858,90.48260776,845.8569512,196.0784314,1,196.0784314,803.9215686,Viga
3.796875,71.40625,60.15625,1000,2.640625,65.78125,60.15625,1000,80,3.484375,4083.01037,792134883.7,9202.61879,12.75324271,320.1546824,1454.260318,186.5079365,1,186.5079365,813.4920635,Viga
2.171875,75.15625,41.40625,1000,3.515625,77.03125,41.40625,1000,80,3.609375,1670.499048,1077124250,3958.041532,10.28964733,162.3475513,1737.635051,188.4057971,1,188.4057971,811.5942029,Viga
3.171875,45.15625,71.40625,1000,2.515625,47.03125,71.40625,1000,80,2.609375,1720.244436,805966955.6,3652.507311,10.26430455,167.5948358,1008.651927,152.173913,1,152.173913,847.826087,Viga
2.671875,60.15625,56.40625,1000,3.015625,62.03125,56.40625,1000,80,2.109375,1842.820238,1135568281,3974.332222,10.19900107,180.6863462,1162.181919,173.9130435,1,173.9130435,826.0869565,Viga
