m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.140625,61.09375,87.34375,1000,2.421875,51.71875,87.34375,1000,80,2.265625,1316.17605793,1118927039.04,3979.30378099,10.2378090839,128.560324493,1574.4840787,138.392857143,1,138.392857143,861.607142857,Viga
3.140625,91.09375,57.34375,1000,3.421875,81.71875,57.34375,1000,80,3.265625,4202.13766873,1287786825.39,9302.51655558,14.4430415944,290.945479957,1655.6090822,200.892857143,1,200.892857143,799.107142857,Viga
2.640625,76.09375,72.34375,1000,2.921875,96.71875,72.34375,1000,80,3.765625,2512.84026631,1103955040.48,6223.74482978,13.8534916032,181.386782356,1204.0632094,191.176470588,1,191.176470588,808.823529412,Viga
3.640625,46.09375,42.34375,1000,3.921875,66.71875,42.34375,1000,80,2.765625,1671.09279549,393332593.981,4329.68968096,11.1140682774,150.358334481,1035.2344981,146.7188,1,0,1000,Cartela
2.390625,98.59375,64.84375,1000,3.671875,89.21875,64.84375,1000,80,2.015625,2185.04232874,769648745.596,7084.03986436,14.6302668839,149.350818142,1981.0355321,169.2188,1,0,1000,Cartela
3.390625,68.59375,94.84375,1000,2.671875,59.21875,94.84375,1000,80,3.015625,3736.00518063,1005977088.94,7962.06427996,14.9832964898,249.34467413,1122.5795762,142.156862745,1,142.156862745,857.843137255,Viga
2.890625,53.59375,49.84375,1000,3.171875,44.21875,49.84375,1000,80,3.515625,1733.47257999,789529784.321,3765.22379466,9.13242821971,189.815078562,972.0403317,158.536585366,1,158.536585366,841.463414634,Viga
3.890625,83.59375,79.84375,1000,2.171875,74.21875,79.84375,1000,80,2.515625,4970.35717284,936632974.879,10566.6100108,14.917873881,333.181337535,884.8522367,74.2188,1,0,1000,Cartela
2.078125,47.96875,70.46875,1000,3.859375,61.09375,70.46875,1000,80,2.953125,926.460518379,1265948872.96,2498.83462827,11.5657637874,80.1037039498,1285.4137456,160.15625,1,160.15625,839.84375,Viga
3.078125,77.96875,40.46875,1000,2.859375,91.09375,40.46875,1000,80,3.953125,3338.39486295,867510026.662,7663.22084522,11.4162665685,292.42439662,2447.9951749,207.03125,1,207.03125,792.96875,Viga
2.578125,92.96875,85.46875,1000,3.359375,76.09375,85.46875,1000,80,3.453125,2533.51860733,774812060.625,8127.60637825,15.6162273727,162.236278127,1104.3989839,156.0938,1,0,1000,Cartela
3.578125,62.96875,55.46875,1000,2.359375,46.09375,55.46875,1000,80,2.453125,2979.63649651,577010252.14,7108.08864654,10.0827985739,295.516812587,1390.6968698,164.383561644,1,164.383561644,835.616438356,Viga
2.328125,70.46875,47.96875,1000,2.109375,83.59375,47.96875,1000,80,2.703125,1752.95820753,1166742776.28,4082.75396652,8.62712391855,203.191495112,1354.7706044,199.21875,1,199.21875,800.78125,Viga
3.328125,40.46875,77.96875,1000,3.109375,53.59375,77.96875,1000,80,3.703125,1632.12068556,757574418.523,3485.10503627,12.4021589974,131.59972275,945.1148311,156.25,1,156.25,843.75,Viga
2.828125,55.46875,62.96875,1000,2.609375,68.59375,62.96875,1000,80,3.203125,1865.34629384,1053557424.05,3981.23428895,10.5236805121,177.252273261,1219.1073381,175.78125,1,175.78125,824.21875,Viga
3.828125,85.46875,92.96875,1000,3.609375,98.59375,92.96875,1000,80,2.203125,5984.24636456,1079213122.91,13267.0094899,21.0030683357,284.922482225,1725.3423294,227.272727273,1,227.272727273,772.727272727,Viga
2.203125,89.21875,81.71875,1000,2.734375,42.34375,81.71875,1000,80,2.828125,1173.16097951,699221534.976,4499.57560169,11.1986785887,104.75887581,1192.113488,122.3438,1,0,1000,Cartela
3.203125,59.21875,51.71875,1000,3.734375,72.34375,51.71875,1000,80,3.828125,2415.05724746,754815082.273,5415.023528,12.4608080616,193.812250018,1231.2431494,188.405797101,1,188.405797101,811.594202899,Viga
2.703125,44.21875,96.71875,1000,2.234375,87.34375,96.71875,1000,80,3.328125,1492.2287958,1023762401.24,3681.57299932,12.505019747,119.330382998,791.575444,190,1,190,810,Viga
3.703125,74.21875,66.71875,1000,3.234375,57.34375,66.71875,1000,80,2.328125,4083.11433916,795913149.723,9029.71675717,13.9896752023,291.866271384,843.0183385,137.3438,1,0,1000,Cartela
2.453125,66.71875,44.21875,1000,3.484375,94.84375,44.21875,1000,80,2.578125,1865.73555073,1173970038.46,4045.54707312,11.5406308008,161.666687285,1544.70756,210.9375,1,210.9375,789.0625,Viga
3.453125,96.71875,74.21875,1000,2.484375,64.84375,74.21875,1000,80,3.578125,4111.59152008,942924058.975,9729.20186786,14.5387001337,282.803241161,966.1008599,144.8438,1,0,1000,Cartela
2.953125,81.71875,59.21875,1000,3.984375,49.84375,59.21875,1000,80,3.078125,2631.39778162,987321620.406,6681.10571391,12.9010146213,203.968281477,1258.2025936,129.8438,1,0,1000,Cartela
3.953125,51.71875,89.21875,1000,2.984375,79.84375,89.21875,1000,80,2.078125,3140.54729003,772489659.837,6719.16816228,16.167257245,194.253560913,1104.6959211,182.692307692,1,182.692307692,817.307692308,Viga
2.046875,63.90625,52.65625,1000,2.890625,88.28125,52.65625,1000,80,3.734375,1252.04049766,1178581463.26,3142.47628329,10.110300244,123.838112365,1529.5541957,194.444444444,1,194.444444444,805.555555556,Viga
3.046875,93.90625,82.65625,1000,3.890625,58.28125,82.65625,1000,80,2.734375,2806.15743301,847347627.701,7302.15238041,16.6262013192,168.779228588,1487.4221515,138.2812,1,0,1000,Cartela
2.546875,78.90625,67.65625,1000,2.390625,43.28125,67.65625,1000,80,2.234375,1732.51402534,897956792.075,4661.05303485,9.8876243893,175.220453076,1701.5118584,123.2812,1,0,1000,Cartela
3.546875,48.90625,97.65625,1000,3.390625,73.28125,97.65625,1000,80,3.234375,2552.73352156,919296627.479,5570.8695364,16.9479453409,150.622005807,1023.6249208,176.470588235,1,176.470588235,823.529411765,Viga
2.296875,86.40625,75.15625,1000,3.140625,50.78125,75.15625,1000,80,3.984375,1457.43822086,656039885.328,5431.98608764,12.0265627139,121.184935009,1198.2174501,130.7812,1,0,1000,Cartela
3.296875,56.40625,45.15625,1000,2.140625,80.78125,45.15625,1000,80,2.984375,2233.32808697,491580586.043,5625.61122397,9.27387588231,240.819277216,1065.8381431,197.183098592,1,197.183098592,802.816901408,Viga
2.796875,41.40625,90.15625,1000,3.640625,95.78125,90.15625,1000,80,2.484375,1453.75859481,981917595.373,3401.92869758,16.0667185757,90.4826077562,845.8569512,196.078431373,1,196.078431373,803.921568627,Viga
3.796875,71.40625,60.15625,1000,2.640625,65.78125,60.15625,1000,80,3.484375,4083.01037008,792134883.719,9202.61879046,12.7532427122,320.154682398,1454.260318,186.507936508,1,186.507936508,813.492063492,Viga
2.171875,75.15625,41.40625,1000,3.515625,77.03125,41.40625,1000,80,3.609375,1670.49904756,1077124250.49,3958.04153204,10.2896473311,162.347551262,1737.6350506,188.405797101,1,188.405797101,811.594202899,Viga
3.171875,45.15625,71.40625,1000,2.515625,47.03125,71.40625,1000,80,2.609375,1720.24443636,805966955.636,3652.50731088,10.2643045522,167.594835832,1008.6519272,152.173913043,1,152.173913043,847.826086957,Viga
2.671875,60.15625,56.40625,1000,3.015625,62.03125,56.40625,1000,80,2.109375,1842.82023788,1135568280.94,3974.33222213,10.1990010682,180.686346198,1162.1819193,173.913043478,1,173.913043478,826.086956522,Viga
3.671875,90.15625,86.40625,1000,2.015625,92.03125,86.40625,1000,80,3.109375,5306.16897587,1133607678,12457.3336318,15.669154928,338.637852535,933.1886387,9.20312,1,0,1000,Cartela
2.421875,52.65625,78.90625,1000,2.265625,69.53125,78.90625,1000,80,3.859375,1379.85014075,1143424720.38,3500.44882556,10.4014163507,132.65983153,1222.5328789,172.413793103,1,172.413793103,827.586206897,Viga
