Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-8202.17966569,0.0,0.0,8202.17966569,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-10047.0503556,0.0,0.0,10047.0503556,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-10335.7182587,0.0,0.0,10335.7182587,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-10290.4806851,0.0,0.0,10290.4806851,0.07,-0.035000000149,0.0,0.0,0.0
4,0.0925,-9979.98344052,0.0,0.0,9979.98344052,0.0925,-0.046250000596,0.0,0.0,0.0
5,0.115,-9727.33225548,0.0,0.0,9727.33225548,0.115,-0.0575000010431,0.0,0.0,0.0
6,0.1375,-9543.75757310,0.0,0.0,9543.75757310,0.1375,-0.0687500014901,0.0,0.0,0.0
7,0.16,-9406.13158517,0.0,0.0,9406.13158517,0.16,-0.0799999982119,0.0,0.0,0.0
8,0.1718125,-9351.01341984,0.0,0.0,9351.01341984,0.1718125,-0.085906252265,0.0,0.0,0.0
9,0.183625,-9299.20112855,0.0,0.0,9299.20112855,0.183625,-0.0918124988675,0.0,0.0,0.0
10,0.20134375,-9221.49676048,0.0,0.0,9221.49676048,0.20134375,-0.100671872497,0.0,0.0,0.0
11,0.227921875,-9105.39385434,0.0,0.0,9105.39385434,0.227921875,-0.113960936666,0.0,0.0,0.0
12,0.2545,-8998.14158909,0.0,0.0,8998.14158909,0.2545,-0.127250000834,0.0,0.0,0.0
13,0.281078125,-8889.32141234,0.0,0.0,8889.32141234,0.281078125,-0.140539065003,0.0,0.0,0.0
14,0.30765625,-8787.62306797,0.0,0.0,8787.62306797,0.30765625,-0.153828129172,0.0,0.0,0.0
15,0.3475234375,-8647.33142986,0.0,0.0,8647.33142986,0.3475234375,-0.173761725426,0.0,0.0,0.0
16,0.377423828125,-8564.38020758,0.0,0.0,8564.38020758,0.377423828125,-0.18871191144,0.0,0.0,0.0
17,0.40732421875,-8494.29363180,0.0,0.0,8494.29363180,0.40732421875,-0.203662112355,0.0,0.0,0.0
18,0.452174804688,-8405.44390199,0.0,0.0,8405.44390199,0.452174804688,-0.226087406278,0.0,0.0,0.0
19,0.497025390625,-8343.63962971,0.0,0.0,8343.63962971,0.497025390625,-0.2485127002,0.0,0.0,0.0
20,0.541875976563,-8307.64292428,0.0,0.0,8307.64292428,0.541875976563,-0.270937979221,0.0,0.0,0.0
21,0.5867265625,-8296.33098945,0.0,0.0,8296.33098945,0.5867265625,-0.293363273144,0.0,0.0,0.0
22,0.631577148438,-8307.82801504,0.0,0.0,8307.82801504,0.631577148438,-0.315788567066,0.0,0.0,0.0
23,0.665215087891,-8332.76562530,0.0,0.0,8332.76562530,0.665215087891,-0.332607537508,0.0,0.0,0.0
24,0.698853027344,-8369.56612580,0.0,0.0,8369.56612580,0.698853027344,-0.34942650795,0.0,0.0,0.0
25,0.724081481934,-8406.18358699,0.0,0.0,8406.18358699,0.724081481934,-0.362040728331,0.0,0.0,0.0
26,0.749309936523,-8449.96481650,0.0,0.0,8449.96481650,0.749309936523,-0.374654978514,0.0,0.0,0.0
27,0.787152618408,-8528.55683163,0.0,0.0,8528.55683163,0.787152618408,-0.393576323986,0.0,0.0,0.0
28,0.824995300293,-8625.87801501,0.0,0.0,8625.87801501,0.824995300293,-0.412497639656,0.0,0.0,0.0
29,0.862837982178,-8743.97067189,0.0,0.0,8743.97067189,0.862837982178,-0.431418985128,0.0,0.0,0.0
30,0.900680664063,-8886.00173702,0.0,0.0,8886.00173702,0.900680664063,-0.450340330601,0.0,0.0,0.0
31,0.938523345947,-9056.13514855,0.0,0.0,9056.13514855,0.938523345947,-0.469261676073,0.0,0.0,0.0
32,0.966905357361,-9206.72971430,0.0,0.0,9206.72971430,0.966905357361,-0.483452677727,0.0,0.0,0.0
33,0.98345267868,-9305.33557534,0.0,0.0,9305.33557534,0.98345267868,-0.491726338863,0.0,0.0,0.0
34,1.0,-9411.58492140,0.0,0.0,9411.58492140,1.0,-0.5,0.0,0.0,0.0
