Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-6649.52786186,0.0,0.0,6649.52786186,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-8695.64686747,0.0,0.0,8695.64686747,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-8952.19637713,0.0,0.0,8952.19637713,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.075,-8874.99300300,0.0,0.0,8874.99300300,0.075,-0.0375000014901,0.0,0.0,0.0
4,0.08625,-8608.23901079,0.0,0.0,8608.23901079,0.08625,-0.043124999851,0.0,0.0,0.0
5,0.0975,-8245.51471752,0.0,0.0,8245.51471752,0.0975,-0.0487499982119,0.0,0.0,0.0
6,0.10875,-7876.64868909,0.0,0.0,7876.64868909,0.10875,-0.054375000298,0.0,0.0,0.0
7,0.125625,-7357.98512101,0.0,0.0,7357.98512101,0.125625,-0.062812499702,0.0,0.0,0.0
8,0.13828125,-7053.65882604,0.0,0.0,7053.65882604,0.13828125,-0.0691406279802,0.0,0.0,0.0
9,0.1509375,-6792.69672334,0.0,0.0,6792.69672334,0.1509375,-0.0754687488079,0.0,0.0,0.0
10,0.169921875,-6455.33088223,0.0,0.0,6455.33088223,0.169921875,-0.0849609375,0.0,0.0,0.0
11,0.18890625,-6188.56652464,0.0,0.0,6188.56652464,0.18890625,-0.0944531261921,0.0,0.0,0.0
12,0.207890625,-5975.74310483,0.0,0.0,5975.74310483,0.207890625,-0.103945314884,0.0,0.0,0.0
13,0.226875,-5803.66950867,0.0,0.0,5803.66950867,0.226875,-0.113437503576,0.0,0.0,0.0
14,0.245859375,-5662.18348218,0.0,0.0,5662.18348218,0.245859375,-0.122929684818,0.0,0.0,0.0
15,0.26484375,-5544.33353277,0.0,0.0,5544.33353277,0.26484375,-0.13242188096,0.0,0.0,0.0
16,0.283828125,-5444.99792153,0.0,0.0,5444.99792153,0.283828125,-0.141914069653,0.0,0.0,0.0
17,0.3028125,-5361.13962099,0.0,0.0,5361.13962099,0.3028125,-0.151406243443,0.0,0.0,0.0
18,0.321796875,-5290.42239754,0.0,0.0,5290.42239754,0.321796875,-0.160898432136,0.0,0.0,0.0
19,0.34078125,-5230.97207257,0.0,0.0,5230.97207257,0.34078125,-0.170390620828,0.0,0.0,0.0
20,0.359765625,-5181.16696668,0.0,0.0,5181.16696668,0.359765625,-0.17988280952,0.0,0.0,0.0
21,0.37875,-5139.70236431,0.0,0.0,5139.70236431,0.37875,-0.189374998212,0.0,0.0,0.0
22,0.39298828125,-5114.02262668,0.0,0.0,5114.02262668,0.39298828125,-0.196494147182,0.0,0.0,0.0
23,0.4072265625,-5092.17460419,0.0,0.0,5092.17460419,0.4072265625,-0.20361328125,0.0,0.0,0.0
24,0.428583984375,-5065.26574792,0.0,0.0,5065.26574792,0.428583984375,-0.214291989803,0.0,0.0,0.0
25,0.44994140625,-5045.70776895,0.0,0.0,5045.70776895,0.44994140625,-0.224970698357,0.0,0.0,0.0
26,0.465959472656,-5035.79194025,0.0,0.0,5035.79194025,0.465959472656,-0.232979729772,0.0,0.0,0.0
27,0.481977539063,-5029.39674379,0.0,0.0,5029.39674379,0.481977539063,-0.240988776088,0.0,0.0,0.0
28,0.497995605469,-5026.22914220,0.0,0.0,5026.22914220,0.497995605469,-0.248997807503,0.0,0.0,0.0
29,0.514013671875,-5026.12157068,0.0,0.0,5026.12157068,0.514013671875,-0.257006824017,0.0,0.0,0.0
30,0.530031738281,-5029.00385241,0.0,0.0,5029.00385241,0.530031738281,-0.265015870333,0.0,0.0,0.0
31,0.546049804688,-5034.83515227,0.0,0.0,5034.83515227,0.546049804688,-0.273024916649,0.0,0.0,0.0
32,0.562067871094,-5043.55046812,0.0,0.0,5043.55046812,0.562067871094,-0.281033933163,0.0,0.0,0.0
33,0.5780859375,-5055.07147053,0.0,0.0,5055.07147053,0.5780859375,-0.289042979479,0.0,0.0,0.0
34,0.594104003906,-5069.34886855,0.0,0.0,5069.34886855,0.594104003906,-0.297051995993,0.0,0.0,0.0
35,0.610122070313,-5086.37984503,0.0,0.0,5086.37984503,0.610122070313,-0.305061042309,0.0,0.0,0.0
36,0.622135620117,-5101.16351102,0.0,0.0,5101.16351102,0.622135620117,-0.311067819595,0.0,0.0,0.0
37,0.634149169922,-5117.55731467,0.0,0.0,5117.55731467,0.634149169922,-0.317074596882,0.0,0.0,0.0
38,0.652169494629,-5144.91112509,0.0,0.0,5144.91112509,0.652169494629,-0.326084733009,0.0,0.0,0.0
39,0.665684738159,-5168.22117144,0.0,0.0,5168.22117144,0.665684738159,-0.332842379808,0.0,0.0,0.0
40,0.679199981689,-5193.82502147,0.0,0.0,5193.82502147,0.679199981689,-0.339599996805,0.0,0.0,0.0
41,0.699472846985,-5236.37434370,0.0,0.0,5236.37434370,0.699472846985,-0.3497364223,0.0,0.0,0.0
42,0.71974571228,-5285.00326407,0.0,0.0,5285.00326407,0.71974571228,-0.359872847795,0.0,0.0,0.0
43,0.740018577576,-5340.41956335,0.0,0.0,5340.41956335,0.740018577576,-0.370009303093,0.0,0.0,0.0
44,0.760291442871,-5403.46070124,0.0,0.0,5403.46070124,0.760291442871,-0.380145728588,0.0,0.0,0.0
45,0.780564308167,-5475.04091091,0.0,0.0,5475.04091091,0.780564308167,-0.390282154083,0.0,0.0,0.0
46,0.800837173462,-5556.28164308,0.0,0.0,5556.28164308,0.800837173462,-0.400418579578,0.0,0.0,0.0
47,0.821110038757,-5648.15861096,0.0,0.0,5648.15861096,0.821110038757,-0.410555005074,0.0,0.0,0.0
