Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-4171.81803021,0.0,0.0,4171.81803021,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-7356.51951033,0.0,0.0,7356.51951033,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-8377.97489299,0.0,0.0,8377.97489299,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.09,-8834.22068036,0.0,0.0,8834.22068036,0.09,-0.0450000017881,0.0,0.0,0.0
4,0.12,-9026.44681642,0.0,0.0,9026.44681642,0.12,-0.0599999986589,0.0,0.0,0.0
5,0.1425,-9067.43197886,0.0,0.0,9067.43197886,0.1425,-0.0712499991059,0.0,0.0,0.0
6,0.150375,-9047.99225599,0.0,0.0,9047.99225599,0.150375,-0.075187496841,0.0,0.0,0.0
7,0.15825,-9013.800799,0.0,0.0,9013.800799,0.15825,-0.0791250020266,0.0,0.0,0.0
8,0.1700625,-8949.07113467,0.0,0.0,8949.07113467,0.1700625,-0.0850312486291,0.0,0.0,0.0
9,0.18778125,-8856.49931940,0.0,0.0,8856.49931940,0.18778125,-0.0938906222582,0.0,0.0,0.0
10,0.214359375,-8752.79027731,0.0,0.0,8752.79027731,0.214359375,-0.107179686427,0.0,0.0,0.0
11,0.23429296875,-8708.64016950,0.0,0.0,8708.64016950,0.23429296875,-0.117146484554,0.0,0.0,0.0
12,0.2542265625,-8680.45863626,0.0,0.0,8680.45863626,0.2542265625,-0.127113282681,0.0,0.0,0.0
13,0.284126953125,-8655.73770683,0.0,0.0,8655.73770683,0.284126953125,-0.142063483596,0.0,0.0,0.0
14,0.328977539063,-8643.47459526,0.0,0.0,8643.47459526,0.328977539063,-0.164488762617,0.0,0.0,0.0
15,0.362615478516,-8650.45860969,0.0,0.0,8650.45860969,0.362615478516,-0.181307733059,0.0,0.0,0.0
16,0.396253417969,-8661.01759613,0.0,0.0,8661.01759613,0.396253417969,-0.198126703501,0.0,0.0,0.0
17,0.446253417969,-8670.89304265,0.0,0.0,8670.89304265,0.446253417969,-0.223126709461,0.0,0.0,0.0
18,0.483753417969,-8678.72619501,0.0,0.0,8678.72619501,0.483753417969,-0.241876706481,0.0,0.0,0.0
19,0.521253417969,-8684.02727739,0.0,0.0,8684.02727739,0.521253417969,-0.260626703501,0.0,0.0,0.0
20,0.558753417969,-8687.80490456,0.0,0.0,8687.80490456,0.558753417969,-0.279376715422,0.0,0.0,0.0
21,0.586878417969,-8691.62898415,0.0,0.0,8691.62898415,0.586878417969,-0.293439209461,0.0,0.0,0.0
22,0.615003417969,-8695.11429432,0.0,0.0,8695.11429432,0.615003417969,-0.307501703501,0.0,0.0,0.0
23,0.643128417969,-8698.48966313,0.0,0.0,8698.48966313,0.643128417969,-0.32156419754,0.0,0.0,0.0
24,0.685315917969,-8700.71909242,0.0,0.0,8700.71909242,0.685315917969,-0.342657953501,0.0,0.0,0.0
25,0.716956542969,-8705.24722353,0.0,0.0,8705.24722353,0.716956542969,-0.358478277922,0.0,0.0,0.0
26,0.740687011719,-8710.30795504,0.0,0.0,8710.30795504,0.740687011719,-0.370343506336,0.0,0.0,0.0
27,0.764417480469,-8716.06607122,0.0,0.0,8716.06607122,0.764417480469,-0.382208734751,0.0,0.0,0.0
28,0.800013183594,-8724.26928626,0.0,0.0,8724.26928626,0.800013183594,-0.400006592274,0.0,0.0,0.0
29,0.835608886719,-8735.32858843,0.0,0.0,8735.32858843,0.835608886719,-0.417804449797,0.0,0.0,0.0
30,0.862305664063,-8746.89221526,0.0,0.0,8746.89221526,0.862305664063,-0.431152820587,0.0,0.0,0.0
31,0.88232824707,-8757.50034231,0.0,0.0,8757.50034231,0.88232824707,-0.441164135933,0.0,0.0,0.0
32,0.902350830078,-8769.26179630,0.0,0.0,8769.26179630,0.902350830078,-0.451175421476,0.0,0.0,0.0
33,0.93238470459,-8787.95011803,0.0,0.0,8787.95011803,0.93238470459,-0.466192364693,0.0,0.0,0.0
34,0.954910110474,-8805.14455305,0.0,0.0,8805.14455305,0.954910110474,-0.477455049753,0.0,0.0,0.0
35,0.971804164886,-8819.95559177,0.0,0.0,8819.95559177,0.971804164886,-0.485902070999,0.0,0.0,0.0
36,0.988698219299,-8836.11739571,0.0,0.0,8836.11739571,0.988698219299,-0.494349122047,0.0,0.0,0.0
37,1.0,-8848.09324526,0.0,0.0,8848.09324526,1.0,-0.5,0.0,0.0,0.0
