Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-5971.75816376,0.0,0.0,5971.75816376,0.02,-0.0115470057353,0.0,0.0,0.0
1,0.04,-7633.56947694,0.0,0.0,7633.56947694,0.04,-0.0230940114707,0.0,0.0,0.0
2,0.06,-7856.57788391,0.0,0.0,7856.57788391,0.06,-0.0346410162747,0.0,0.0,0.0
3,0.09,-8073.32135758,0.0,0.0,8073.32135758,0.09,-0.0519615225494,0.0,0.0,0.0
4,0.1125,-8190.34926987,0.0,0.0,8190.34926987,0.1125,-0.0649519041181,0.0,0.0,0.0
5,0.135,-8232.24033391,0.0,0.0,8232.24033391,0.135,-0.077942289412,0.0,0.0,0.0
6,0.1575,-8205.44762287,0.0,0.0,8205.44762287,0.1575,-0.0909326672554,0.0,0.0,0.0
7,0.174375,-8189.69877252,0.0,0.0,8189.69877252,0.174375,-0.100675456226,0.0,0.0,0.0
8,0.19125,-8182.18849626,0.0,0.0,8182.18849626,0.19125,-0.110418237746,0.0,0.0,0.0
9,0.2165625,-8181.49522238,0.0,0.0,8181.49522238,0.2165625,-0.125032424927,0.0,0.0,0.0
10,0.235546875,-8191.48721868,0.0,0.0,8191.48721868,0.235546875,-0.135993048549,0.0,0.0,0.0
11,0.25453125,-8204.95170341,0.0,0.0,8204.95170341,0.25453125,-0.146953687072,0.0,0.0,0.0
12,0.2830078125,-8224.73614919,0.0,0.0,8224.73614919,0.2830078125,-0.163394629955,0.0,0.0,0.0
13,0.311484375,-8245.68953507,0.0,0.0,8245.68953507,0.311484375,-0.17983558774,0.0,0.0,0.0
14,0.3399609375,-8266.47946000,0.0,0.0,8266.47946000,0.3399609375,-0.196276545525,0.0,0.0,0.0
15,0.3684375,-8286.55021632,0.0,0.0,8286.55021632,0.3684375,-0.212717488408,0.0,0.0,0.0
16,0.389794921875,-8301.95706591,0.0,0.0,8301.95706591,0.389794921875,-0.225048199296,0.0,0.0,0.0
17,0.41115234375,-8315.97157205,0.0,0.0,8315.97157205,0.41115234375,-0.237378910184,0.0,0.0,0.0
18,0.432509765625,-8328.71898613,0.0,0.0,8328.71898613,0.432509765625,-0.249709635973,0.0,0.0,0.0
19,0.448527832031,-8338.28930423,0.0,0.0,8338.28930423,0.448527832031,-0.258957654238,0.0,0.0,0.0
20,0.464545898438,-8347.24811062,0.0,0.0,8347.24811062,0.464545898438,-0.268205702305,0.0,0.0,0.0
21,0.480563964844,-8355.63940986,0.0,0.0,8355.63940986,0.480563964844,-0.27745372057,0.0,0.0,0.0
22,0.49658203125,-8363.54884700,0.0,0.0,8363.54884700,0.49658203125,-0.286701768637,0.0,0.0,0.0
23,0.512600097656,-8370.95515424,0.0,0.0,8370.95515424,0.512600097656,-0.295949816704,0.0,0.0,0.0
24,0.528618164063,-8377.88807067,0.0,0.0,8377.88807067,0.528618164063,-0.305197834969,0.0,0.0,0.0
25,0.544636230469,-8384.37804601,0.0,0.0,8384.37804601,0.544636230469,-0.314445883036,0.0,0.0,0.0
26,0.560654296875,-8390.47146618,0.0,0.0,8390.47146618,0.560654296875,-0.3236939013,0.0,0.0,0.0
27,0.576672363281,-8396.19351149,0.0,0.0,8396.19351149,0.576672363281,-0.332941949368,0.0,0.0,0.0
28,0.592690429688,-8401.58684174,0.0,0.0,8401.58684174,0.592690429688,-0.342189967632,0.0,0.0,0.0
29,0.608708496094,-8406.72507976,0.0,0.0,8406.72507976,0.608708496094,-0.351438015699,0.0,0.0,0.0
30,0.6247265625,-8411.65274752,0.0,0.0,8411.65274752,0.6247265625,-0.360686063766,0.0,0.0,0.0
31,0.640744628906,-8416.44990639,0.0,0.0,8416.44990639,0.640744628906,-0.369934082031,0.0,0.0,0.0
32,0.664771728516,-8422.05800926,0.0,0.0,8422.05800926,0.664771728516,-0.383806139231,0.0,0.0,0.0
33,0.682792053223,-8427.55644410,0.0,0.0,8427.55644410,0.682792053223,-0.394210189581,0.0,0.0,0.0
34,0.70081237793,-8433.35776567,0.0,0.0,8433.35776567,0.70081237793,-0.404614210129,0.0,0.0,0.0
35,0.718832702637,-8439.74394102,0.0,0.0,8439.74394102,0.718832702637,-0.415018260479,0.0,0.0,0.0
36,0.736853027344,-8446.93450788,0.0,0.0,8446.93450788,0.736853027344,-0.425422281027,0.0,0.0,0.0
37,0.750368270874,-8453.59782798,0.0,0.0,8453.59782798,0.750368270874,-0.433225333691,0.0,0.0,0.0
38,0.763883514404,-8460.86904180,0.0,0.0,8460.86904180,0.763883514404,-0.441028356552,0.0,0.0,0.0
39,0.7841563797,-8472.09659612,0.0,0.0,8472.09659612,0.7841563797,-0.452732890844,0.0,0.0,0.0
40,0.804429244995,-8485.69562504,0.0,0.0,8485.69562504,0.804429244995,-0.464437454939,0.0,0.0,0.0
41,0.824702110291,-8501.93618398,0.0,0.0,8501.93618398,0.824702110291,-0.476141989231,0.0,0.0,0.0
42,0.844974975586,-8521.26418681,0.0,0.0,8521.26418681,0.844974975586,-0.487846523523,0.0,0.0,0.0
43,0.860179624557,-8538.82479201,0.0,0.0,8538.82479201,0.860179624557,-0.496624946594,0.0,0.0,0.0
44,0.875384273529,-8558.42513490,0.0,0.0,8558.42513490,0.875384273529,-0.505403339863,0.0,0.0,0.0
45,0.898191246986,-8590.93408504,0.0,0.0,8590.93408504,0.898191246986,-0.518570959568,0.0,0.0,0.0
46,0.920998220444,-8630.28048105,0.0,0.0,8630.28048105,0.920998220444,-0.531738579273,0.0,0.0,0.0
47,0.943805193901,-8677.20666269,0.0,0.0,8677.20666269,0.943805193901,-0.544906198978,0.0,0.0,0.0
48,0.966612167358,-8732.94390197,0.0,0.0,8732.94390197,0.966612167358,-0.558073818684,0.0,0.0,0.0
49,0.989419140816,-8798.84067934,0.0,0.0,8798.84067934,0.989419140816,-0.571241378784,0.0,0.0,0.0
50,1.0,-8834.94425990,0.0,0.0,8834.94425990,1.0,-0.577350258827,0.0,0.0,0.0
