Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3727.17879366,0.0,0.0,3727.17879366,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-4683.55859431,0.0,0.0,4683.55859431,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-4908.02332079,0.0,0.0,4908.02332079,0.055,-0.027499999851,0.0,0.0,0.0
3,0.06625,-5038.24705824,0.0,0.0,5038.24705824,0.06625,-0.0331249982119,0.0,0.0,0.0
4,0.0775,-5150.69505255,0.0,0.0,5150.69505255,0.0775,-0.038750000298,0.0,0.0,0.0
5,0.094375,-5294.51499457,0.0,0.0,5294.51499457,0.094375,-0.047187499702,0.0,0.0,0.0
6,0.1196875,-5464.13867270,0.0,0.0,5464.13867270,0.1196875,-0.0598437488079,0.0,0.0,0.0
7,0.145,-5589.36392355,0.0,0.0,5589.36392355,0.145,-0.0724999979138,0.0,0.0,0.0
8,0.163984375,-5659.39990892,0.0,0.0,5659.39990892,0.163984375,-0.0819921866059,0.0,0.0,0.0
9,0.18296875,-5710.16539704,0.0,0.0,5710.16539704,0.18296875,-0.091484375298,0.0,0.0,0.0
10,0.201953125,-5744.95523360,0.0,0.0,5744.95523360,0.201953125,-0.10097656399,0.0,0.0,0.0
11,0.2209375,-5767.10099021,0.0,0.0,5767.10099021,0.2209375,-0.110468752682,0.0,0.0,0.0
12,0.233751953125,-5777.42060370,0.0,0.0,5777.42060370,0.233751953125,-0.116875976324,0.0,0.0,0.0
13,0.24656640625,-5782.51017764,0.0,0.0,5782.51017764,0.24656640625,-0.123283199966,0.0,0.0,0.0
14,0.265788085938,-5745.19405016,0.0,0.0,5745.19405016,0.265788085938,-0.132894039154,0.0,0.0,0.0
15,0.294620605469,-5617.19241268,0.0,0.0,5617.19241268,0.294620605469,-0.147310301661,0.0,0.0,0.0
16,0.316244995117,-5532.51229215,0.0,0.0,5532.51229215,0.316244995117,-0.158122494817,0.0,0.0,0.0
17,0.337869384766,-5456.48263975,0.0,0.0,5456.48263975,0.337869384766,-0.168934687972,0.0,0.0,0.0
18,0.370305969238,-5351.77511398,0.0,0.0,5351.77511398,0.370305969238,-0.185152977705,0.0,0.0,0.0
19,0.402742553711,-5263.18386147,0.0,0.0,5263.18386147,0.402742553711,-0.201371282339,0.0,0.0,0.0
20,0.435179138184,-5184.90767686,0.0,0.0,5184.90767686,0.435179138184,-0.217589572072,0.0,0.0,0.0
21,0.467615722656,-5114.34487626,0.0,0.0,5114.34487626,0.467615722656,-0.233807861805,0.0,0.0,0.0
22,0.491943161011,-5066.86481383,0.0,0.0,5066.86481383,0.491943161011,-0.245971575379,0.0,0.0,0.0
23,0.516270599365,-5021.70416787,0.0,0.0,5021.70416787,0.516270599365,-0.258135288954,0.0,0.0,0.0
24,0.552761756897,-4954.45215919,0.0,0.0,4954.45215919,0.552761756897,-0.276380866766,0.0,0.0,0.0
25,0.589252914429,-4892.31878469,0.0,0.0,4892.31878469,0.589252914429,-0.294626444578,0.0,0.0,0.0
26,0.62574407196,-4835.11794474,0.0,0.0,4835.11794474,0.62574407196,-0.31287202239,0.0,0.0,0.0
27,0.653112440109,-4795.51805463,0.0,0.0,4795.51805463,0.653112440109,-0.32655620575,0.0,0.0,0.0
28,0.680480808258,-4756.95161244,0.0,0.0,4756.95161244,0.680480808258,-0.340240418911,0.0,0.0,0.0
29,0.721533360481,-4697.62444713,0.0,0.0,4697.62444713,0.721533360481,-0.360766679049,0.0,0.0,0.0
30,0.762585912704,-4644.76222901,0.0,0.0,4644.76222901,0.762585912704,-0.381292968988,0.0,0.0,0.0
31,0.793375326872,-4610.68792917,0.0,0.0,4610.68792917,0.793375326872,-0.396687656641,0.0,0.0,0.0
32,0.816467387497,-4588.63603521,0.0,0.0,4588.63603521,0.816467387497,-0.408233702183,0.0,0.0,0.0
33,0.839559448123,-4570.12511131,0.0,0.0,4570.12511131,0.839559448123,-0.419779717922,0.0,0.0,0.0
34,0.862651508749,-4554.54827782,0.0,0.0,4554.54827782,0.862651508749,-0.431325763464,0.0,0.0,0.0
35,0.885743569374,-4542.00353020,0.0,0.0,4542.00353020,0.885743569374,-0.442871779203,0.0,0.0,0.0
36,0.90883563,-4533.07583153,0.0,0.0,4533.07583153,0.90883563,-0.454417824745,0.0,0.0,0.0
37,0.931927690625,-4528.47629048,0.0,0.0,4528.47629048,0.931927690625,-0.465963840485,0.0,0.0,0.0
38,0.955019751251,-4525.82226330,0.0,0.0,4525.82226330,0.955019751251,-0.477509886026,0.0,0.0,0.0
39,0.978111811876,-4528.47517660,0.0,0.0,4528.47517660,0.978111811876,-0.489055901766,0.0,0.0,0.0
40,1.0,-4534.52467057,0.0,0.0,4534.52467057,1.0,-0.5,0.0,0.0,0.0
