m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3,70,70,1000,3,70,70,1000,95,3,2822.569532,1125301760,6380.611038,13.0568152,216.1759578,1257.802863,181.0344828,1,181.0344828,818.9655172,Viga
2.5,85,55,1000,2.5,85,55,1000,82.5,3.5,2472.303024,1269003834,6101.928686,10.96080863,225.5584517,1817.391808,206.8965517,1,206.8965517,793.1034483,Viga
3.5,55,85,1000,3.5,55,85,1000,107.5,2.5,2834.480594,1000321211,5923.309858,15.09709304,187.7500911,1110.036781,185.3448276,1,185.3448276,814.6551724,Viga
2.25,77.5,77.5,1000,3.75,92.5,77.5,1000,88.75,2.25,1985.057907,1037811786,5862.39925,15.19452535,130.6429692,1344.814154,185,1,185,815,Viga
3.25,47.5,47.5,1000,2.75,62.5,47.5,1000,113.75,3.25,1763.223406,510538783.2,4322.471631,9.552553249,184.5813742,1110.234278,208.8607595,1,208.8607595,791.1392405,Viga
2.75,62.5,92.5,1000,3.25,47.5,92.5,1000,76.25,3.75,2258.375107,1090865297,5188.179405,13.73127949,164.469386,1022.791437,122.7272727,1,0,1000,Cartela
3.75,92.5,62.5,1000,2.25,77.5,62.5,1000,101.25,2.75,6074.046874,1070165621,12891.27158,13.88509906,437.4507412,2754.887603,227.2727273,1,227.2727273,772.7272727,Viga
2.125,96.25,51.25,1000,3.375,58.75,51.25,1000,91.875,2.125,1354.047323,842538955.5,5448.762582,10.50202392,128.9320357,2034.752071,150.625,1,0,1000,Cartela
3.125,66.25,81.25,1000,2.375,88.75,81.25,1000,116.875,3.125,3073.690626,1259100008,6892.001198,13.75637116,223.437605,1176.29697,225.4901961,1,225.4901961,774.5098039,Viga
2.625,51.25,66.25,1000,3.875,73.75,66.25,1000,79.375,3.625,1523.335251,1106872619,3320.030396,13.06277071,116.6165498,1155.462466,174.6031746,1,174.6031746,825.3968254,Viga
3.625,81.25,96.25,1000,2.875,43.75,96.25,1000,104.375,2.625,4919.87343,893865142.7,10363.18584,16.26630951,302.4578763,968.7013408,148.125,1,0,1000,Cartela
2.375,58.75,73.75,1000,2.625,81.25,73.75,1000,73.125,2.375,1509.170123,1217469327,3954.774783,11.17693541,135.0253953,1330.161139,174.1071429,1,174.1071429,825.8928571,Viga
3.375,88.75,43.75,1000,3.625,51.25,43.75,1000,98.125,3.375,4356.840373,718766432.6,10012.74683,12.07319367,360.8689211,2561.344681,149.375,1,0,1000,Cartela
2.875,73.75,88.75,1000,2.125,66.25,88.75,1000,85.625,3.875,2856.425382,1315994835,7316.383327,12.65462716,225.7218127,1089.124845,156.8627451,1,156.8627451,843.1372549,Viga
3.875,43.75,58.75,1000,3.125,96.25,58.75,1000,110.625,2.875,2159.795498,524096844.5,5174.506899,13.54602967,159.4412201,1393.157805,246.031746,1,246.031746,753.968254,Viga
2.0625,71.875,68.125,1000,2.8125,53.125,68.125,1000,118.4375,2.5625,1381.774004,1058421647,4134.38867,10.01707205,137.9419053,1540.754625,193.5483871,1,193.5483871,806.4516129,Viga
3.0625,41.875,98.125,1000,3.8125,83.125,98.125,1000,93.4375,3.5625,1738.755538,942643789.1,4130.767543,17.43618502,99.72109929,848.3201244,200,1,200,800,Viga
2.5625,56.875,53.125,1000,2.3125,98.125,53.125,1000,105.9375,3.0625,1708.868678,1134530008,3655.241878,10.00379987,170.8219576,1438.162615,229.8387097,1,229.8387097,770.1612903,Viga
3.5625,86.875,83.125,1000,3.3125,68.125,83.125,1000,80.9375,2.0625,4062.112455,770414748.8,8733.567608,16.89131849,240.4852207,782.2674387,149.0625,1,0,1000,Cartela
2.3125,49.375,90.625,1000,3.0625,90.625,90.625,1000,99.6875,2.8125,1304.681446,1065487905,3666.269059,13.83666688,94.2915991,983.7832781,210,1,210,790,Viga
3.3125,79.375,60.625,1000,2.0625,60.625,60.625,1000,74.6875,3.8125,3866.433958,939912598.7,8555.28505,11.08757678,348.7176715,1420.290535,5.537401863,1,0,1000,Cartela
2.8125,94.375,75.625,1000,3.5625,45.625,75.625,1000,112.1875,3.3125,2916.661638,877042408.6,8952.196377,14.28061073,204.2392789,1564.999906,157.8125,1,0,1000,Cartela
3.8125,64.375,45.625,1000,2.5625,75.625,45.625,1000,87.1875,2.3125,3193.366912,528568028.8,8338.323044,11.03975437,289.260685,1080.21539,162.8125,1,0,1000,Cartela
2.1875,68.125,56.875,1000,3.6875,64.375,56.875,1000,96.5625,2.6875,1465.669821,1202188712,3731.263901,11.09593582,132.0906902,1248.663806,180.7692308,1,180.7692308,819.2307692,Viga
3.1875,98.125,86.875,1000,2.6875,94.375,86.875,1000,71.5625,3.6875,4162.388973,792055735.3,10976.61926,16.76263851,248.3134722,866.6121993,165.9375,1,0,1000,Cartela
2.6875,83.125,41.875,1000,3.1875,79.375,41.875,1000,109.0625,3.1875,2927.191135,1267621037,6464.013194,11.25543788,260.0690586,2010.724408,226.9230769,1,226.9230769,773.0769231,Viga
3.6875,53.125,71.875,1000,2.1875,49.375,71.875,1000,84.0625,2.1875,2657.513093,739278287.5,5743.56328,11.09175121,239.5936443,1266.691283,165.3846154,1,165.3846154,834.6153846,Viga
2.4375,90.625,94.375,1000,2.4375,71.875,94.375,1000,115.3125,2.9375,2560.752084,1105714897,8789.939899,13.73028974,186.5038636,1056.082645,239.1304348,1,239.1304348,760.8695652,Viga
3.4375,60.625,64.375,1000,3.4375,41.875,64.375,1000,90.3125,3.9375,2814.391499,861168896.4,5912.229886,12.24444915,229.850397,839.2693127,171.4285714,1,171.4285714,828.5714286,Viga
2.9375,45.625,79.375,1000,2.9375,56.875,79.375,1000,102.8125,3.4375,1660.336988,1001918061,3688.057638,12.10329158,137.1806155,962.7074523,177.4193548,1,177.4193548,822.5806452,Viga
3.9375,75.625,49.375,1000,3.9375,86.875,49.375,1000,77.8125,2.4375,4465.09035,561464671.8,11451.47199,15.39632232,290.0101893,1682.279936,164.6875,1,0,1000,Cartela
2.03125,87.8125,87.8125,1000,3.90625,80.3125,87.8125,1000,106.71875,3.84375,1775.887172,891423935.1,6716.407405,16.04618799,110.6734617,1303.006391,244.6808511,1,244.6808511,755.3191489,Viga
3.03125,57.8125,57.8125,1000,2.90625,50.3125,57.8125,1000,81.71875,2.84375,2128.52944,909349539.5,4422.684332,10.18054752,209.0780909,857.6312347,166.6666667,1,166.6666667,833.3333333,Viga
2.53125,42.8125,72.8125,1000,3.40625,65.3125,72.8125,1000,119.21875,2.34375,1224.389026,1025534246,2820.649216,11.90336203,102.8607736,1441.419747,203.125,1,203.125,796.875,Viga
3.53125,72.8125,42.8125,1000,2.40625,95.3125,42.8125,1000,94.21875,3.34375,3692.623756,537921959.3,9620.330946,11.43764261,322.8483248,1649.155534,222.65625,1,222.65625,777.34375,Viga
2.28125,65.3125,65.3125,1000,2.15625,57.8125,65.3125,1000,112.96875,3.59375,1556.950143,1267888212,4031.876678,9.191397845,169.3920957,1435.646989,183.59375,1,183.59375,816.40625,Viga
3.28125,95.3125,95.3125,1000,3.15625,87.8125,95.3125,1000,87.96875,2.59375,4727.391708,782290325.3,11140.41852,18.6424345,253.5823155,998.839722,175.7813,1,0,1000,Cartela
2.78125,80.3125,50.3125,1000,2.65625,72.8125,50.3125,1000,100.46875,2.09375,2906.343222,1260658133,6419.871618,10.65730455,272.7090333,1850.921408,207.03125,1,207.03125,792.96875,Viga
3.78125,50.3125,80.3125,1000,3.65625,42.8125,80.3125,1000,75.46875,3.09375,2653.083143,696383436.5,5861.385566,14.30000403,185.5302374,1185.647691,140.625,1,140.625,859.375,Viga
2.15625,54.0625,99.0625,1000,2.53125,99.0625,99.0625,1000,109.84375,3.96875,79.13510143,285265294.4,4308.599932,13.56527204,5.833653848,328.0146167,208.9063,1,0,1000,Cartela
3.15625,84.0625,69.0625,1000,3.53125,69.0625,69.0625,1000,84.84375,2.96875,3849.742567,1290277395,8770.47198,14.90187871,258.3394109,1573.915556,200,1,200,800,Viga
2.65625,99.0625,84.0625,1000,2.03125,54.0625,84.0625,1000,97.34375,2.46875,2395.623694,776074294.4,7344.795991,12.09835358,198.0123724,1312.060843,151.4063,1,0,1000,Cartela
3.65625,69.0625,54.0625,1000,3.03125,84.0625,54.0625,1000,72.34375,3.46875,3652.8599,736611056.1,8514.891007,13.2258769,276.1903749,1423.531444,197.5806452,1,197.5806452,802.4193548,Viga
2.40625,76.5625,61.5625,1000,3.28125,46.5625,61.5625,1000,103.59375,3.71875,1989.653412,1157093364,5263.541979,10.84475369,183.4669065,1432.551094,176.9230769,1,176.9230769,823.0769231,Viga
3.40625,46.5625,91.5625,1000,2.28125,76.5625,91.5625,1000,78.59375,2.71875,2223.09356,880964784.3,4857.690355,13.22925372,168.0437617,1035.128754,179.245283,1,179.245283,820.754717,Viga
2.90625,61.5625,46.5625,1000,3.78125,91.5625,46.5625,1000,116.09375,2.21875,2338.168667,985033421.2,5056.608458,12.78698192,182.8553979,1667.26748,242.3076923,1,242.3076923,757.6923077,Viga
3.90625,91.5625,76.5625,1000,2.78125,61.5625,76.5625,1000,91.09375,3.21875,5579.845755,892091144.2,11782.31338,16.07876285,347.0320327,857.6854899,152.6563,1,0,1000,Cartela
2.09375,55.9375,82.1875,1000,3.21875,74.6875,82.1875,1000,83.28125,3.28125,1138.330409,1012556041,3391.453049,12.43323138,91.55547529,1062.374068,177.2727273,1,177.2727273,822.7272727,Viga
3.09375,85.9375,52.1875,1000,2.21875,44.6875,52.1875,1000,108.28125,2.28125,3387.265663,922070028.2,8114.208267,9.981692541,339.3478259,2040.702891,152.9687,1,0,1000,Cartela
2.59375,70.9375,97.1875,1000,3.71875,59.6875,97.1875,1000,70.78125,2.78125,2462.606302,743304945.2,5747.223896,15.68194625,157.0344818,1122.448952,130.4687,1,0,1000,Cartela
3.59375,40.9375,67.1875,1000,2.71875,89.6875,67.1875,1000,95.78125,3.78125,1854.09916,605561245.1,4190.851879,12.70173028,145.9721723,1023.04295,217.2131148,1,217.2131148,782.7868852,Viga
2.34375,93.4375,44.6875,1000,2.96875,67.1875,44.6875,1000,77.03125,3.03125,1757.35001062,841471512.306,5997.48449606,10.1049759192,173.909371449,2835.0540954,144.2187,1,0,1000,Cartela
3.34375,63.4375,74.6875,1000,3.96875,97.1875,74.6875,1000,102.03125,2.03125,3182.730463,1111276235,6719.2215,17.45295163,182.3605846,1044.311171,225.9615385,1,225.9615385,774.0384615,Viga
2.84375,48.4375,59.6875,1000,2.46875,82.1875,59.6875,1000,89.53125,2.53125,1615.528275,983459477.9,3340.910482,10.19074482,158.5289695,1074.343463,199.21875,1,199.21875,800.78125,Viga
3.84375,78.4375,89.6875,1000,3.46875,52.1875,89.6875,1000,114.53125,3.53125,5258.576678,1190870603,11215.99067,17.79702967,295.4749627,1273.092241,182.6923077,1,182.6923077,817.3076923,Viga
2.21875,82.1875,70.9375,1000,2.34375,85.9375,70.9375,1000,80.15625,3.40625,1875.315526,1073176992,5484.251781,11.16650049,167.941203,1032.114876,182.6923077,1,182.6923077,817.3076923,Viga
3.21875,52.1875,40.9375,1000,3.34375,55.9375,40.9375,1000,105.15625,2.40625,1830.431287,421289503.1,4734.109089,9.439250035,193.9170252,830.4003588,161.0937,1,0,1000,Cartela
2.71875,67.1875,85.9375,1000,2.84375,40.9375,85.9375,1000,92.65625,2.90625,2336.700342,1211982620,5616.4924,12.16755532,192.0435355,1333.556544,137.9310345,1,137.9310345,862.0689655,Viga
3.71875,97.1875,55.9375,1000,3.84375,70.9375,55.9375,1000,117.65625,3.90625,6361.699793,1177096062,13460.6309,16.40854146,387.7065984,1724.577743,224.137931,1,224.137931,775.862069,Viga
2.46875,44.6875,48.4375,1000,3.59375,48.4375,48.4375,1000,86.40625,3.15625,1085.445966,853699555.5,2265.183078,8.810186956,123.2035111,869.8261348,164.7058824,1,164.7058824,835.2941176,Viga
3.46875,74.6875,78.4375,1000,2.59375,78.4375,78.4375,1000,111.40625,2.15625,4105.755548,1135803038,8976.610451,14.55775365,282.0322178,1532.239137,225.9615385,1,225.9615385,774.0384615,Viga
2.96875,89.6875,63.4375,1000,3.09375,93.4375,63.4375,1000,73.90625,2.65625,3684.599591,1191370859,8719.139753,14.43186013,255.3100956,1800.23117,201.9230769,1,201.9230769,798.0769231,Viga
3.96875,59.6875,93.4375,1000,2.09375,63.4375,93.4375,1000,98.90625,3.65625,3910.654596,959943437,8271.367214,14.72176907,265.6375451,1170.744703,187.5,1,187.5,812.5,Viga
2.015625,79.84375,98.59375,1000,3.046875,62.96875,98.59375,1000,112.578125,2.390625,1618.252498,963697982.9,5959.646995,13.48854759,119.9723312,1414.78494,192.7083333,1,192.7083333,807.2916667,Viga
3.015625,49.84375,68.59375,1000,2.046875,92.96875,68.59375,1000,87.578125,3.390625,1934.567311,951840867.6,4004.90139,10.812607,178.9177496,1107.346477,202.5862069,1,202.5862069,797.4137931,Viga
2.515625,64.84375,83.59375,1000,3.546875,77.96875,83.59375,1000,100.078125,3.890625,1925.880451,1151170352,5286.666334,14.93285281,128.9693588,1393.739347,201.9230769,1,201.9230769,798.0769231,Viga
3.515625,94.84375,53.59375,1000,2.546875,47.96875,53.59375,1000,75.078125,2.890625,2843.60412,996180728,7070.151268,11.9193743,238.5699156,1309.361881,123.0469,1,0,1000,Cartela
2.265625,42.34375,61.09375,1000,2.796875,70.46875,61.09375,1000,106.328125,2.140625,967.5965023,970281808.8,2164.221801,9.393898271,103.0026592,1032.179721,195.6521739,1,195.6521739,804.3478261,Viga
3.265625,72.34375,91.09375,1000,3.796875,40.46875,91.09375,1000,81.328125,3.140625,3387.228995,874180794.6,7338.911275,15.85589105,213.6259,806.6183909,121.7969,1,0,1000,Cartela
2.765625,87.34375,46.09375,1000,2.296875,55.46875,46.09375,1000,118.828125,3.640625,3237.549771,1146574923,7198.676989,9.675414556,334.6161296,1890.47884,217.3913043,1,217.3913043,782.6086957,Viga
3.765625,57.34375,76.09375,1000,3.296875,85.46875,76.09375,1000,93.828125,2.640625,3291.608022,882736091.1,7028.250129,15.85675721,207.5839328,1360.436814,209.0909091,1,209.0909091,790.9090909,Viga
2.140625,61.09375,87.34375,1000,2.421875,51.71875,87.34375,1000,103.203125,2.265625,1293.79419,1086036445,4121.141945,10.36438449,124.830779,1619.611798,174.1071429,1,174.1071429,825.8928571,Viga
3.140625,91.09375,57.34375,1000,3.421875,81.71875,57.34375,1000,78.203125,3.265625,4207.532166,1226723591,9294.461179,14.43201863,291.5414866,1562.37028,200.8928571,1,200.8928571,799.1071429,Viga
2.640625,76.09375,72.34375,1000,2.921875,96.71875,72.34375,1000,115.703125,3.765625,2632.794806,1171457124,6744.74367,14.16800889,185.8267331,1493.139856,225.4901961,1,225.4901961,774.5098039,Viga
3.640625,46.09375,42.34375,1000,3.921875,66.71875,42.34375,1000,90.703125,2.765625,1700.836191,396238944.8,4424.797457,11.1676482,152.3003018,887.8095481,157.4219,1,0,1000,Cartela
2.390625,98.59375,64.84375,1000,3.671875,89.21875,64.84375,1000,109.453125,2.015625,2715.28279,1090246307,8127.630895,14.76129138,183.9461548,2074.693019,235.2941176,1,235.2941176,764.7058824,Viga
3.390625,68.59375,94.84375,1000,2.671875,59.21875,94.84375,1000,84.453125,3.015625,3712.577747,1078951615,7943.024609,15.01477181,247.261683,1134.68031,147.0588235,1,147.0588235,852.9411765,Viga
2.890625,53.59375,49.84375,1000,3.171875,44.21875,49.84375,1000,96.953125,3.515625,1777.007458,789634095.1,3856.695953,9.248197463,192.1463577,941.8021064,176.8292683,1,176.8292683,823.1707317,Viga
3.890625,83.59375,79.84375,1000,2.171875,74.21875,79.84375,1000,71.953125,2.515625,4560.303401,890750530.4,9738.02617,14.87578461,306.5588486,803.5390676,10.60268571,1,0,1000,Cartela
2.078125,47.96875,70.46875,1000,3.859375,61.09375,70.46875,1000,76.640625,2.953125,918.1028764,1107726225,2498.079593,11.54580401,79.51831466,1264.600904,152.34375,1,152.34375,847.65625,Viga
3.078125,77.96875,40.46875,1000,2.859375,91.09375,40.46875,1000,101.640625,3.953125,3444.578162,907908806.6,7851.70937,11.57668055,297.5445462,2164.799949,226.5625,1,226.5625,773.4375,Viga
2.578125,92.96875,85.46875,1000,3.359375,76.09375,85.46875,1000,89.140625,3.453125,2884.762881,1077648362,8535.694955,15.68808437,183.8824175,1237.366904,182.2916667,1,182.2916667,817.7083333,Viga
3.578125,62.96875,55.46875,1000,2.359375,46.09375,55.46875,1000,114.140625,2.453125,3132.142584,731680271.3,7219.210237,10.26200705,305.2173488,1204.343526,198.630137,1,198.630137,801.369863,Viga
2.328125,70.46875,47.96875,1000,2.109375,83.59375,47.96875,1000,82.890625,2.703125,1770.80902,1179075164,4100.279118,8.641276036,204.9244826,1451.084917,199.21875,1,199.21875,800.78125,Viga
3.328125,40.46875,77.96875,1000,3.109375,53.59375,77.96875,1000,107.890625,3.703125,1704.244484,759874258.3,3654.775984,12.64389161,134.7879701,969.1975604,183.59375,1,183.59375,816.40625,Viga
2.828125,55.46875,62.96875,1000,2.609375,68.59375,62.96875,1000,70.390625,3.203125,1849.437221,1036703685,3935.169803,10.46582608,176.7120156,1312.509377,164.0625,1,164.0625,835.9375,Viga
3.828125,85.46875,92.96875,1000,3.609375,98.59375,92.96875,1000,95.390625,2.203125,5957.538235,1212978724,13429.4802,21.08474754,282.5520307,1318.769648,232.9545455,1,232.9545455,767.0454545,Viga
2.203125,89.21875,81.71875,1000,2.734375,42.34375,81.71875,1000,86.015625,2.828125,1279.18553,701351146.9,4983.379598,11.23628401,113.8441791,1219.273945,128.3594,1,0,1000,Cartela
3.203125,59.21875,51.71875,1000,3.734375,72.34375,51.71875,1000,111.015625,3.828125,2524.173975,813296108.7,5642.410176,12.70701217,198.6441771,1409.021313,217.3913043,1,217.3913043,782.6086957,Viga
2.703125,44.21875,96.71875,1000,2.234375,87.34375,96.71875,1000,73.515625,3.328125,1480.417156,1023971214,3783.251229,12.45584096,118.8532481,833.6432357,185,1,185,815,Viga
3.703125,74.21875,66.71875,1000,3.234375,57.34375,66.71875,1000,98.515625,2.328125,4308.287324,1035768440,9024.37567,14.08200997,305.9426413,1616.815645,196.7213115,1,196.7213115,803.2786885,Viga
2.453125,66.71875,44.21875,1000,3.484375,94.84375,44.21875,1000,79.765625,2.578125,1871.11108,1178979486,4045.889783,11.53957625,162.1472954,1873.097303,207.03125,1,207.03125,792.96875,Viga
3.453125,96.71875,74.21875,1000,2.484375,64.84375,74.21875,1000,104.765625,3.578125,5089.397381,992477354,12497.62551,14.74023941,345.2723689,1119.955571,169.6094,1,0,1000,Cartela
2.953125,81.71875,59.21875,1000,3.984375,49.84375,59.21875,1000,92.265625,3.078125,3231.480755,1207613545,7216.373424,12.97689059,249.0181089,1568.8987,187.5,1,187.5,812.5,Viga
3.953125,51.71875,89.21875,1000,2.984375,79.84375,89.21875,1000,117.265625,2.078125,3305.294552,846650472,7120.856484,16.36388191,201.9871917,1104.751552,221.1538462,1,221.1538462,778.8461538,Viga
2.046875,63.90625,52.65625,1000,2.890625,88.28125,52.65625,1000,89.921875,3.734375,1266.331822,1253906966,3181.667576,10.18138345,124.3771859,1240.559276,202.3809524,1,202.3809524,797.6190476,Viga
3.046875,93.90625,82.65625,1000,3.890625,58.28125,82.65625,1000,114.921875,2.734375,4349.466355,1175267717,10783.75403,16.85993815,257.9764123,1867.272563,161.7647059,1,0,1000,Cartela
2.546875,78.90625,67.65625,1000,2.390625,43.28125,67.65625,1000,77.421875,2.234375,1678.633,877420787,4510.744209,9.876179113,169.9678571,1520.847771,120.7031,1,0,1000,Cartela
3.546875,48.90625,97.65625,1000,3.390625,73.28125,97.65625,1000,102.421875,3.234375,2623.027159,917720246.5,5748.971815,17.13042002,153.1210067,1047.768778,200.9803922,1,200.9803922,799.0196078,Viga
2.296875,86.40625,75.15625,1000,3.140625,50.78125,75.15625,1000,71.171875,3.984375,1288.969914,662669017.2,4842.756513,11.95547286,107.8142144,1152.932923,121.9531,1,0,1000,Cartela
3.296875,56.40625,45.15625,1000,2.140625,80.78125,45.15625,1000,96.171875,2.984375,2292.94231,516322230.2,5787.260922,9.364816442,244.8464766,1282.530579,211.2676056,1,211.2676056,788.7323944,Viga
2.796875,41.40625,90.15625,1000,3.640625,95.78125,90.15625,1000,83.671875,2.484375,1456.268439,923954352,3416.817653,16.0875698,90.52134394,851.993209,200.9803922,1,200.9803922,799.0196078,Viga
3.796875,71.40625,60.15625,1000,2.640625,65.78125,60.15625,1000,108.671875,3.484375,4239.511137,884385608.2,9423.213072,12.96792752,326.9227971,1358.127323,214.2857143,1,214.2857143,785.7142857,Viga
2.171875,75.15625,41.40625,1000,3.515625,77.03125,41.40625,1000,74.296875,3.609375,1656.123805,1126780312,3933.868504,10.25525214,161.4903059,1198.527263,181.1594203,1,181.1594203,818.8405797,Viga
3.171875,45.15625,71.40625,1000,2.515625,47.03125,71.40625,1000,99.296875,2.609375,1769.717822,821510504,3737.942681,10.37509205,170.5736983,1096.014447,173.9130435,1,173.9130435,826.0869565,Viga
2.671875,60.15625,56.40625,1000,3.015625,62.03125,56.40625,1000,86.796875,2.109375,1851.385451,1131509324,3980.453523,10.22675183,181.0335756,981.3775271,181.1594203,1,181.1594203,818.8405797,Viga
3.671875,90.15625,86.40625,1000,2.015625,92.03125,86.40625,1000,111.796875,3.109375,5820.343964,1195658822,12786.90716,15.91285294,365.7636996,1472.427567,217.3913043,1,217.3913043,782.6086957,Viga
2.421875,52.65625,78.90625,1000,2.265625,69.53125,78.90625,1000,93.046875,3.859375,1408.896072,1129313169,3671.344093,10.51392562,134.002857,1020.7678,185.3448276,1,185.3448276,814.6551724,Viga
3.421875,82.65625,48.90625,1000,3.265625,99.53125,48.90625,1000,118.046875,2.859375,4621.811428,1026326477,10015.49435,14.47193541,319.3637408,1593.220555,258.6206897,1,258.6206897,741.3793103,Viga
2.921875,97.65625,93.90625,1000,2.765625,84.53125,93.90625,1000,80.546875,2.359375,3408.789971,736251797.5,8720.68385,16.3454798,208.546339,846.1599544,165.0781,1,0,1000,Cartela
3.921875,67.65625,63.90625,1000,3.765625,54.53125,63.90625,1000,105.546875,3.359375,4072.780751,805960555.2,9079.738362,14.71992989,276.6847928,1351.802278,203.125,1,203.125,796.875,Viga
2.109375,95.78125,58.28125,1000,2.203125,97.65625,58.28125,1000,100.859375,3.171875,2062.635509,917355459.6,6556.669233,10.66400216,193.4203948,2069.151192,218.8035067,1,218.8035067,781.1964933,Viga
3.109375,65.78125,88.28125,1000,3.203125,67.65625,88.28125,1000,75.859375,2.171875,3036.055613,1114621195,6839.800743,14.99667915,202.4485276,1168.518807,149.0384615,1,149.0384615,850.9615385,Viga
2.609375,50.78125,43.28125,1000,2.703125,52.65625,43.28125,1000,113.359375,2.671875,1432.442092,770906725.7,3155.267869,7.896792729,181.3954274,834.0926476,194.1176471,1,194.1176471,805.8823529,Viga
3.609375,80.78125,73.28125,1000,3.703125,82.65625,73.28125,1000,88.359375,3.671875,4696.248114,1142357166,10007.75943,17.44567063,269.1927535,1099.130692,211.5384615,1,211.5384615,788.4615385,Viga
2.359375,58.28125,95.78125,1000,3.953125,45.15625,95.78125,1000,119.609375,3.421875,1494.359181,1082721025,4567.64209,14.60798296,102.2974346,1352.111616,190.9090909,1,190.9090909,809.0909091,Viga
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,94.609375,2.421875,4664.582817,1243932333,10152.40401,14.3693293,324.6207753,2051.256859,204.5454545,1,204.5454545,795.4545455,Viga
