m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,103.7890625,2.6953125,1879.11455762,994202575.744,7060.70294891,11.6213649857,161.694823279,1569.4453372,195,1,195,805,Viga
3.0078125,69.765625,43.046875,1000,3.6171875,44.453125,43.046875,1000,78.7890625,3.6953125,2608.99541084,721275416.931,6086.15962247,9.92071015019,262.984743163,1005.7871457,162.5,1,162.5,837.5,Viga
2.5078125,54.765625,88.046875,1000,2.1171875,59.453125,88.046875,1000,116.2890625,3.1953125,1608.98243312,1202293377.13,4390.38115614,10.8899628741,147.749120151,1132.3144552,196.428571429,1,196.428571429,803.571428571,Viga
3.5078125,84.765625,58.046875,1000,3.1171875,89.453125,58.046875,1000,91.2890625,2.1953125,4789.16666407,1184437002.03,10033.4182247,14.6649736518,326.571787837,1617.5131095,218.75,1,218.75,781.25,Viga
2.2578125,62.265625,50.546875,1000,3.3671875,66.953125,50.546875,1000,110.0390625,2.9453125,1469.27745024,1240255522.02,3402.36250744,10.1563039172,144.666550176,1150.4164256,207.142857143,1,207.142857143,792.857142857,Viga
3.2578125,92.265625,80.546875,1000,2.3671875,96.953125,80.546875,1000,85.0390625,3.9453125,4577.63753603,1200167910.5,10643.4752126,15.4504805476,296.278003907,1017.930696,206.52173913,1,206.52173913,793.47826087,Viga
2.7578125,77.265625,65.546875,1000,3.8671875,81.953125,65.546875,1000,97.5390625,3.4453125,2737.05156151,1173843218.01,6466.24461669,14.9323254485,183.297073919,1364.3609392,209.821428571,1,209.821428571,790.178571429,Viga
3.7578125,47.265625,95.546875,1000,2.8671875,51.953125,95.546875,1000,72.5390625,2.4453125,2617.77154623,730009522.97,5679.11028513,14.6529139403,178.651943013,1030.1587615,142.857142857,1,142.857142857,857.142857143,Viga
2.1328125,43.515625,84.296875,1000,3.9921875,85.703125,84.296875,1000,113.1640625,2.5703125,971.766607294,1149307527.25,2741.01704815,14.8222897434,65.5611666024,1147.3334046,222.222222222,1,222.222222222,777.777777778,Viga
3.1328125,73.515625,54.296875,1000,2.9921875,55.703125,54.296875,1000,88.1640625,3.5703125,3106.12653394,1121436459.22,6531.86591924,11.2722654169,275.554772627,1274.3769973,176.470588235,1,176.470588235,823.529411765,Viga
2.6328125,88.515625,99.296875,1000,3.4921875,40.703125,99.296875,1000,100.6640625,3.0703125,2274.11156126,799934608.772,7063.47760319,15.4234201819,147.445348336,1126.5585768,141.3672,1,0,1000,Cartela
3.6328125,58.515625,69.296875,1000,2.4921875,70.703125,69.296875,1000,75.6640625,2.0703125,2994.53153861,841451956.282,6385.67925734,12.3717682812,242.045556508,1334.6328975,179.166666667,1,179.166666667,820.833333333,Viga
2.3828125,81.015625,46.796875,1000,2.2421875,48.203125,46.796875,1000,106.9140625,2.8203125,2139.10164718,1350000061.47,5096.32338236,8.19927588524,260.889092783,1226.1010926,187.5,1,187.5,812.5,Viga
3.3828125,51.015625,76.796875,1000,3.2421875,78.203125,76.796875,1000,81.9140625,3.8203125,2371.1457056,921470448.159,5017.82228786,14.4566426245,164.017729925,1180.7532655,184.210526316,1,184.210526316,815.789473684,Viga
2.8828125,66.015625,61.796875,1000,2.7421875,93.203125,61.796875,1000,119.4140625,3.3203125,2575.12799395,1142473083.38,5566.34859318,12.6045443855,204.30155309,1235.3736802,236.842105263,1,236.842105263,763.157894737,Viga
3.8828125,96.015625,91.796875,1000,3.7421875,63.203125,91.796875,1000,94.4140625,2.3203125,5254.88927127,789967274.831,11065.6309568,20.0281823089,262.374747255,795.1458594,157.6172,1,0,1000,Cartela
2.0703125,67.890625,97.421875,1000,2.3046875,80.078125,97.421875,1000,86.6015625,2.1328125,1393.71772635,991594808.138,4622.8716546,11.8198517674,117.913299911,1066.3363741,180.85106383,1,180.85106383,819.14893617,Viga
3.0703125,97.890625,67.421875,1000,3.3046875,50.078125,67.421875,1000,111.6015625,3.1328125,3617.07240535,955867261.265,10223.299789,13.9940889788,258.471445395,1593.5525705,161.6797,1,0,1000,Cartela
2.5703125,82.890625,82.421875,1000,2.8046875,65.078125,82.421875,1000,74.1015625,3.6328125,2227.26160872,760569423.03,6584.30720604,13.1144202266,169.833021227,921.6939427,139.1797,1,0,1000,Cartela
3.5703125,52.890625,52.421875,1000,3.8046875,95.078125,52.421875,1000,99.1015625,2.6328125,2470.71136069,579502716.656,6011.60056481,14.2139162943,173.823407253,1310.4067932,230.46875,1,230.46875,769.53125,Viga
2.3203125,90.390625,59.921875,1000,3.5546875,57.578125,59.921875,1000,80.3515625,2.3828125,1489.84647341,797850401.415,5248.28890102,11.7155373254,127.168428732,1687.3829773,137.9297,1,0,1000,Cartela
3.3203125,60.390625,89.921875,1000,2.5546875,87.578125,89.921875,1000,105.3515625,3.3828125,3080.81060806,1330171203.09,6814.38802225,15.0543104116,204.646411813,915.8697014,209.183673469,1,209.183673469,790.816326531,Viga
2.8203125,45.390625,44.921875,1000,3.0546875,72.578125,44.921875,1000,92.8515625,3.8828125,1353.32517996,590364890.267,3188.04788644,9.53389641993,141.948802499,951.9482456,194.805194805,1,194.805194805,805.194805195,Viga
3.8203125,75.390625,74.921875,1000,2.0546875,42.578125,74.921875,1000,117.8515625,2.8828125,4709.91820713,1054424447.71,9754.8085687,12.8120091619,367.617455437,1397.8634934,200,1,200,800,Viga
2.1953125,71.640625,86.171875,1000,3.1796875,98.828125,86.171875,1000,77.2265625,2.0078125,1638.13801704,1177184433.29,5430.15829548,14.4481727431,113.380290101,1126.6714332,223.404255319,1,223.404255319,776.595744681,Viga
3.1953125,41.640625,56.171875,1000,2.1796875,68.828125,56.171875,1000,102.2265625,3.0078125,1506.63077313,578915973.827,3430.42705442,9.15325283328,164.600585231,807.5219391,201.388888889,1,201.388888889,798.611111111,Viga
2.6953125,56.640625,71.171875,1000,3.6796875,53.828125,71.171875,1000,89.7265625,3.5078125,1797.42042197,1118739008.35,4118.52758475,12.4470552604,144.405273727,1271.3830246,164.0625,1,164.0625,835.9375,Viga
3.6953125,86.640625,41.171875,1000,2.6796875,83.828125,41.171875,1000,114.7265625,2.5078125,5127.92244694,652486852.973,13592.5000048,12.4104756678,413.193062392,1922.6226999,198.5547,1,0,1000,Cartela
2.4453125,49.140625,63.671875,1000,2.9296875,46.328125,63.671875,1000,83.4765625,2.2578125,1256.96062769,989528825.007,2832.8103148,9.19006265648,136.77389096,840.3971745,152.777777778,1,152.777777778,847.222222222,Viga
3.4453125,79.140625,93.671875,1000,3.9296875,76.328125,93.671875,1000,108.4765625,3.2578125,4412.75725141,1222492636.24,10225.662908,19.64681788,224.604171442,1313.5799198,207.446808511,1,207.446808511,792.553191489,Viga
2.9453125,94.140625,48.671875,1000,2.4296875,91.328125,48.671875,1000,70.9765625,3.7578125,3944.4628049,1112104160.53,8764.03074912,11.7792678157,334.864854643,2121.9885992,210.526315789,1,210.526315789,789.473684211,Viga
3.9453125,64.140625,78.671875,1000,3.4296875,61.328125,78.671875,1000,95.9765625,2.7578125,4015.58861534,932525177.251,8456.88533688,15.9569410489,251.651529139,1084.5488249,188.596491228,1,188.596491228,811.403508772,Viga
2.0390625,51.953125,55.234375,1000,3.4609375,54.765625,55.234375,1000,73.3203125,3.4140625,949.429897285,1031692878.18,2304.13300185,9.1993702915,103.205965974,912.7223413,141.891891892,1,141.891891892,858.108108108,Viga
3.0390625,81.953125,85.234375,1000,2.4609375,84.765625,85.234375,1000,98.3203125,2.4140625,3604.99389825,1164750127.51,9034.8926352,14.4729189452,249.085475562,1714.6910552,192.708333333,1,192.708333333,807.291666667,Viga
2.5390625,96.953125,40.234375,1000,3.9609375,99.765625,40.234375,1000,85.8203125,2.9140625,3085.64404003,1293830959.34,7341.58876592,13.7600083723,224.247250187,2244.9607781,224.137931034,1,224.137931034,775.862068966,Viga
3.5390625,66.953125,70.234375,1000,2.9609375,69.765625,70.234375,1000,110.8203125,3.9140625,3611.47040936,1039446974.63,7410.11265967,14.1777087461,254.728776986,1473.6767954,211.206896552,1,211.206896552,788.793103448,Viga
2.2890625,74.453125,92.734375,1000,2.7109375,92.265625,92.734375,1000,92.0703125,3.1640625,1891.61582103,1048431526.37,6256.5023638,13.9975104087,135.139447359,1286.5803433,222.826086957,1,222.826086957,777.173913043,Viga
3.2890625,44.453125,62.734375,1000,3.7109375,62.265625,62.734375,1000,117.0703125,2.1640625,1810.15074284,680424022.543,3988.84456483,12.4548672398,145.336815559,925.0388785,210.144927536,1,210.144927536,789.855072464,Viga
2.7890625,59.453125,77.734375,1000,2.2109375,47.265625,77.734375,1000,79.5703125,2.6640625,2074.88256061,1101372562.67,4742.08164539,10.263774629,202.155896403,1401.4462902,141.129032258,1,141.129032258,858.870967742,Viga
3.7890625,89.453125,47.734375,1000,3.2109375,77.265625,47.734375,1000,104.5703125,3.6640625,5686.49820508,796051713.45,13625.3879819,14.2055405398,400.301430921,1651.3521774,221.774193548,1,221.774193548,778.225806452,Viga
2.1640625,85.703125,66.484375,1000,2.0859375,66.015625,66.484375,1000,88.9453125,3.2890625,1810.92729258,1068989917.49,5538.39841066,9.64648523012,187.729234988,1594.1360244,162.280701754,1,162.280701754,837.719298246,Viga
3.1640625,55.703125,96.484375,1000,3.0859375,96.015625,96.484375,1000,113.9453125,2.2890625,2690.28619259,1081935619.83,6376.89279434,16.7857982028,160.271567672,1048.478691,228.723404255,1,228.723404255,771.276595745,Viga
2.6640625,40.703125,51.484375,1000,2.5859375,81.015625,51.484375,1000,76.4453125,2.7890625,1111.73582857,705527396.572,2407.65723811,9.05217216776,122.814260265,982.3954296,187.5,1,187.5,812.5,Viga
3.6640625,70.703125,81.484375,1000,3.5859375,51.015625,81.484375,1000,101.4453125,3.7890625,4107.52839762,1117644047.01,8599.54589453,16.0428580206,256.034703564,1148.0761237,175.438596491,1,175.438596491,824.561403509,Viga
2.4140625,63.203125,88.984375,1000,3.8359375,73.515625,88.984375,1000,70.1953125,3.0390625,1691.66666806,1067978221.18,4846.54754048,15.237729993,111.018286112,1196.2546022,166.666666667,1,166.666666667,833.333333333,Viga
3.4140625,93.203125,58.984375,1000,2.8359375,43.515625,58.984375,1000,95.1953125,2.0390625,3084.55090538,879091718.171,7240.47441335,12.3747666092,249.261339853,1352.843757,138.7109,1,0,1000,Cartela
2.9140625,78.203125,73.984375,1000,3.3359375,58.515625,73.984375,1000,82.6953125,2.5390625,2977.58825526,880502319.105,7032.76483059,13.5949817002,219.021130071,1006.4167765,141.2109,1,0,1000,Cartela
3.9140625,48.203125,43.984375,1000,2.3359375,88.515625,43.984375,1000,107.6953125,3.5390625,2132.43201463,408779921.563,5666.85291171,10.3802526354,205.431610341,1343.9194002,196.2109,1,0,1000,Cartela
2.1015625,83.828125,53.359375,1000,3.6484375,41.640625,53.359375,1000,115.5078125,3.9765625,1704.54957505,896044876.179,4837.62623723,10.1000452395,168.766528727,1615.4530017,181.15942029,1,181.15942029,818.84057971,Viga
3.1015625,53.828125,83.359375,1000,2.6484375,71.640625,83.359375,1000,90.5078125,2.9765625,2273.57218996,1155826424.7,4992.79239652,13.0436596656,174.304777053,1160.4993925,181.818181818,1,181.818181818,818.181818182,Viga
2.6015625,68.828125,68.359375,1000,3.1484375,86.640625,68.359375,1000,103.0078125,2.4765625,2175.42903448,1226657996.68,5415.67534773,13.1411815715,165.542879279,1054.7667324,204.545454545,1,204.545454545,795.454545455,Viga
3.6015625,98.828125,98.359375,1000,2.1484375,56.640625,98.359375,1000,78.0078125,3.4765625,4312.72403313,800506131.361,9527.73389289,16.2880968481,264.77765164,828.8759016,134.6484,1,0,1000,Cartela
2.3515625,46.328125,75.859375,1000,2.3984375,94.140625,75.859375,1000,96.7578125,3.7265625,1234.78341641,1076262142.76,3055.42101465,11.1357810576,110.884311574,1148.2877254,204.545454545,1,204.545454545,795.454545455,Viga
3.3515625,76.328125,45.859375,1000,3.3984375,64.140625,45.859375,1000,71.7578125,2.7265625,3529.34325353,568007276.097,8695.46736451,11.7930143301,299.274057907,1425.5592117,173.913043478,1,173.913043478,826.086956522,Viga
2.8515625,91.328125,90.859375,1000,2.8984375,49.140625,90.859375,1000,109.2578125,2.2265625,3050.22846724,790027233.754,8178.50518215,14.4621586777,210.911008185,1458.9838821,158.3984,1,0,1000,Cartela
3.8515625,61.328125,60.859375,1000,3.8984375,79.140625,60.859375,1000,84.2578125,3.2265625,3417.42881217,687283836.009,7914.7475275,15.3778615271,222.230432116,1654.7071774,205.64516129,1,205.64516129,794.35483871,Viga
2.2265625,57.578125,42.109375,1000,2.7734375,60.390625,42.109375,1000,99.8828125,3.8515625,1301.77006823,948710176.442,2808.76142483,8.03222370381,162.068452802,1042.8784541,193.75,1,193.75,806.25,Viga
3.2265625,87.578125,72.109375,1000,3.7734375,90.390625,72.109375,1000,74.8828125,2.8515625,4256.95630593,1242867178.49,9791.17468572,17.2387454223,246.94118984,1193.3789912,210,1,210,790,Viga
2.7265625,72.578125,57.109375,1000,2.2734375,75.390625,57.109375,1000,112.3828125,2.3515625,2493.68686443,1251017567.48,5648.66926553,10.2858318281,242.439007957,1311.2750279,221.774193548,1,221.774193548,778.225806452,Viga
3.7265625,42.578125,87.109375,1000,3.2734375,45.390625,87.109375,1000,87.3828125,3.3515625,2114.03847016,716051680.254,4537.55314735,14.1087923723,149.838371306,994.2373983,157.258064516,1,157.258064516,842.741935484,Viga
2.4765625,95.078125,79.609375,1000,3.0234375,82.890625,79.609375,1000,118.6328125,3.6015625,2850.60064391,1165926503.18,8890.9234364,14.8016535009,192.586635252,1410.9000492,208.333333333,1,208.333333333,791.666666667,Viga
3.4765625,65.078125,49.609375,1000,2.0234375,52.890625,49.609375,1000,93.6328125,2.6015625,3004.37865947,621355909.405,7268.97982908,9.32122540728,322.315846704,955.2468073,182.432432432,1,182.432432432,817.567567568,Viga
2.9765625,50.078125,94.609375,1000,3.5234375,67.890625,94.609375,1000,106.1328125,2.1015625,2030.76520829,1057450066.22,4907.66060244,15.5027834506,130.993586717,1148.4972119,188.679245283,1,188.679245283,811.320754717,Viga
3.9765625,80.078125,64.609375,1000,2.5234375,97.890625,64.609375,1000,81.1328125,3.1015625,5437.22515238,993709932.993,11729.708123,15.1153263594,359.716027501,1223.7262494,216.981132075,1,216.981132075,783.018867925,Viga
2.0234375,59.921875,67.890625,1000,3.5703125,96.484375,67.890625,1000,93.2421875,2.8359375,1183.49389009,1032935597.22,3413.08333539,13.1381257104,90.0808773019,1359.6173387,213.636363636,1,213.636363636,786.363636364,Viga
3.0234375,89.921875,97.890625,1000,2.5703125,66.484375,97.890625,1000,118.2421875,3.8359375,3954.52565921,1228485296.18,11158.1210706,15.9675476948,247.660175175,1389.9254395,190.217391304,1,190.217391304,809.782608696,Viga
2.5234375,74.921875,52.890625,1000,3.0703125,51.484375,52.890625,1000,80.7421875,3.3359375,2174.28513471,1206186969.69,5006.4221756,9.92779044627,219.009974724,1172.9230487,173.913043478,1,173.913043478,826.086956522,Viga
3.5234375,44.921875,82.890625,1000,2.0703125,81.484375,82.890625,1000,105.7421875,2.3359375,2253.56037577,797762564.638,4858.23982945,12.3209824704,182.904275791,823.0237318,209.090909091,1,209.090909091,790.909090909,Viga
2.2734375,97.421875,90.390625,1000,2.3203125,43.984375,90.390625,1000,74.4921875,2.5859375,1187.81049985,751326789.99,4279.17056502,11.5731878978,102.634685477,1084.8282094,118.4766,1,0,1000,Cartela
3.2734375,67.421875,60.390625,1000,3.3203125,73.984375,60.390625,1000,99.4921875,3.5859375,3113.15062207,1108930472.83,6430.95190802,13.4085929966,232.175786294,1124.3426546,205.64516129,1,205.64516129,794.35483871,Viga
2.7734375,52.421875,75.390625,1000,2.8203125,88.984375,75.390625,1000,86.9921875,3.0859375,1812.57626775,1181943710.91,4100.33876432,12.7602947934,142.048149914,1208.9663234,190.909090909,1,190.909090909,809.090909091,Viga
3.7734375,82.421875,45.390625,1000,3.8203125,58.984375,45.390625,1000,111.9921875,2.0859375,4691.66507709,617557076.608,11843.2378094,13.2499166326,354.090158238,1579.7525062,170.9766,1,0,1000,Cartela
2.1484375,78.671875,56.640625,1000,2.9453125,77.734375,56.640625,1000,71.3671875,2.9609375,1645.48959277,1105069911.57,4606.3468678,10.6116737713,155.064095281,1694.9147503,179.166666667,1,179.166666667,820.833333333,Viga
3.1484375,48.671875,86.640625,1000,3.9453125,47.734375,86.640625,1000,96.3671875,3.9609375,2020.148177,949999633.215,4464.28639872,14.8677152705,135.874822745,1227.1346513,162.5,1,162.5,837.5,Viga
2.6484375,63.671875,41.640625,1000,2.4453125,62.734375,41.640625,1000,83.8671875,3.4609375,1962.35038339,925612157.374,4257.66652799,8.3032379793,236.335558283,1414.1836263,181.818181818,1,181.818181818,818.181818182,Viga
3.6484375,93.671875,71.640625,1000,3.4453125,92.734375,71.640625,1000,108.8671875,2.4609375,5986.46271488,1206571619.62,13018.7407243,18.0116772648,332.365644069,1480.6204118,250,1,250,750,Viga
2.3984375,41.171875,94.140625,1000,3.1953125,55.234375,94.140625,1000,90.1171875,2.7109375,1033.60186758,923568749.27,2991.77970489,12.5156790676,82.5845614929,1013.0993591,188.596491228,1,188.596491228,811.403508772,Viga
3.3984375,71.171875,64.140625,1000,2.1953125,85.234375,64.140625,1000,115.1171875,3.7109375,3703.3019651,1126788232.96,7644.83124951,12.5442244375,295.219683254,1495.5367848,236.842105263,1,236.842105263,763.157894737,Viga
2.8984375,86.171875,79.140625,1000,3.6953125,70.234375,79.140625,1000,77.6171875,3.2109375,3111.04110869,854045974.11,8154.32260809,15.8669507059,196.070509474,1052.1757611,147.8516,1,0,1000,Cartela
3.8984375,56.171875,49.140625,1000,2.6953125,40.234375,49.140625,1000,102.6171875,2.2109375,2640.70063691,481165209.092,6719.38663075,9.82886706062,268.667855677,886.1809583,142.8516,1,0,1000,Cartela
2.0859375,91.796875,43.515625,1000,3.2578125,87.109375,43.515625,1000,97.9296875,2.2734375,1900.62567686,1017852567.67,5160.18039852,10.9212601838,174.029887108,1595.345393,204.918032787,1,204.918032787,795.081967213,Viga
3.0859375,61.796875,73.515625,1000,2.2578125,57.109375,73.515625,1000,72.9296875,3.2734375,2517.04454999,1124450477.69,5392.66972891,11.0584545968,227.612685656,1218.0053754,147.540983607,1,147.540983607,852.459016393,Viga
2.5859375,46.796875,58.515625,1000,3.7578125,42.109375,58.515625,1000,110.4296875,3.7734375,1305.67389648,947312886.038,2756.94259757,10.1907071789,128.123973494,690.4326512,173.076923077,1,173.076923077,826.923076923,Viga
3.5859375,76.796875,88.515625,1000,2.7578125,72.109375,88.515625,1000,85.4296875,2.7734375,4434.89036246,1148905344.42,9881.26426167,16.0106620219,276.996064023,1010.1047589,190,1,190,810,Viga
2.3359375,69.296875,81.015625,1000,2.5078125,49.609375,81.015625,1000,116.6796875,2.0234375,1747.52122965,1184716640.52,5227.39624011,10.7153064861,163.086443857,1679.8250029,179.824561404,1,179.824561404,820.175438596,Viga
3.3359375,99.296875,51.015625,1000,3.5078125,79.609375,51.015625,1000,91.6796875,3.0234375,0,0,11416.4851156,14.6869286304,0,1236.4024317,79.6094,0,0,1000,Cartela
2.8359375,84.296875,96.015625,1000,2.0078125,94.609375,96.015625,1000,104.1796875,3.5234375,3321.30553419,1071109689.05,9778.22814918,14.349481813,231.458221102,1182.1941552,255.681818182,1,255.681818182,744.318181818,Viga
3.8359375,54.296875,66.015625,1000,3.0078125,64.609375,66.015625,1000,79.1796875,2.5234375,2833.74952498,651420827.126,6400.72934261,12.9386137179,219.014925924,1529.2353481,183.59375,1,183.59375,816.40625,Viga
2.2109375,50.546875,54.765625,1000,2.1328125,75.859375,54.765625,1000,119.8046875,2.3984375,1128.3874036,1272394871.69,2561.82982446,8.17810104979,137.976701038,1450.6007003,213.235294118,1,213.235294118,786.764705882,Viga
3.2109375,80.546875,84.765625,1000,3.1328125,45.859375,84.765625,1000,94.8046875,3.3984375,4054.58039941,1121647829.5,8605.99494457,14.6694325033,276.396540799,1172.8151637,136.363636364,1,0,1000,Cartela
2.7109375,95.546875,69.765625,1000,2.6328125,60.859375,69.765625,1000,107.3046875,3.8984375,3299.27650888,1103022718.01,8850.83621112,12.6632099324,260.540299536,1933.8740167,172.727272727,1,172.727272727,827.272727273,Viga
3.7109375,65.546875,99.765625,1000,3.6328125,90.859375,99.765625,1000,82.3046875,2.8984375,4055.10318926,1169877230.74,8959.35106572,20.0751226206,201.996434388,1019.4830325,194.444444444,1,194.444444444,805.555555556,Viga
2.4609375,73.046875,77.265625,1000,3.8828125,68.359375,77.265625,1000,101.0546875,2.1484375,2086.56575828,1048934547.23,5811.90051391,14.379690082,145.105057645,1448.0859261,181.818181818,1,181.818181818,818.181818182,Viga
3.4609375,43.046875,47.265625,1000,2.8828125,98.359375,47.265625,1000,76.0546875,3.1484375,1600.72880691,441824525.465,3985.12589465,11.1297629908,143.824159438,1279.0314994,209.558823529,1,209.558823529,790.441176471,Viga
2.9609375,58.046875,92.265625,1000,3.3828125,83.359375,92.265625,1000,113.5546875,3.6484375,2441.26680742,1226128214.72,5958.00391598,16.4739410433,148.189604479,1221.835359,220,1,220,780,Viga
3.9609375,88.046875,62.265625,1000,2.3828125,53.359375,62.265625,1000,88.5546875,2.6484375,4753.53506193,894199073.746,10275.1539947,13.3271224582,356.68127736,1112.7302348,141.9141,1,0,1000,Cartela
2.0546875,75.859375,83.828125,1000,2.4765625,61.796875,83.828125,1000,109.6484375,3.0546875,1658.09924234,950556215.71,5250.18495452,11.0884541753,149.533849906,1526.3244957,193.396226415,1,193.396226415,806.603773585,Viga
3.0546875,45.859375,53.828125,1000,3.4765625,91.796875,53.828125,1000,84.6484375,2.0546875,1627.49013805,696282336.258,3624.52822895,12.2764701721,132.569876783,1296.6802682,208.333333333,1,208.333333333,791.666666667,Viga
2.5546875,60.859375,98.828125,1000,2.9765625,76.796875,98.828125,1000,97.1484375,2.5546875,1893.91357334,1164258805.74,5524.4702919,14.5907135312,129.802669986,1417.5167535,187.5,1,187.5,812.5,Viga
3.5546875,90.859375,68.828125,1000,3.9765625,46.796875,68.828125,1000,72.1484375,3.5546875,3190.94814277,1036986097.76,7492.02596641,15.5786507336,204.828274113,937.9759536,118.9453,1,0,1000,Cartela
2.3046875,53.359375,46.328125,1000,3.7265625,84.296875,46.328125,1000,103.3984375,3.3046875,1290.24844947,1128411789.01,2758.95606703,11.0998673892,116.239987762,805.5943334,221.428571429,1,221.428571429,778.571428571,Viga
3.3046875,83.359375,76.328125,1000,2.7265625,54.296875,76.328125,1000,78.3984375,2.3046875,3182.61256254,845641394.698,6865.10832428,13.5648826926,234.62145856,859.5841131,132.6953,1,0,1000,Cartela
2.8046875,98.359375,61.328125,1000,3.2265625,69.296875,61.328125,1000,115.8984375,2.8046875,3686.64021508,1197709511.61,9343.93341941,13.5919447175,271.23714021,1617.1404658,223.214285714,1,223.214285714,776.785714286,Viga
3.8046875,68.359375,91.328125,1000,2.2265625,99.296875,91.328125,1000,90.8984375,3.8046875,4504.66782924,1124969220.62,9504.49283691,16.1897435722,278.242074012,1275.8144213,217.391304348,1,217.391304348,782.608695652,Viga
2.1796875,64.609375,72.578125,1000,3.1015625,43.046875,72.578125,1000,106.5234375,3.1796875,1382.77920813,1140440358.49,3979.85835704,10.4300021459,132.577078009,1577.7516936,171.875,1,171.875,828.125,Viga
3.1796875,94.609375,42.578125,1000,2.1015625,73.046875,42.578125,1000,81.5234375,2.1796875,0,0,7567.47183178,10.4051959606,0,582.310471,73.0469,0,0,1000,Cartela
2.6796875,79.609375,87.578125,1000,3.6015625,88.046875,87.578125,1000,119.0234375,2.6796875,2854.01002013,952374222.951,7998.4007137,16.9398485609,168.479075233,1450.964797,223.404255319,1,223.404255319,776.595744681,Viga
3.6796875,49.609375,57.578125,1000,2.6015625,58.046875,57.578125,1000,94.0234375,3.6796875,2262.83526934,538296633.462,5335.57602468,10.7539021695,210.419923268,1339.3619885,187.5,1,187.5,812.5,Viga
2.4296875,87.109375,50.078125,1000,2.8515625,95.546875,50.078125,1000,112.7734375,3.4296875,2532.68418855,1119100011.77,6392.63132987,11.8695742414,213.376161355,1942.766503,241.228070175,1,241.228070175,758.771929825,Viga
3.4296875,57.109375,80.078125,1000,3.8515625,65.546875,80.078125,1000,87.7734375,2.4296875,2809.0552992,996831898.398,5851.68068846,15.6943645839,178.984965219,1031.5785403,175.438596491,1,175.438596491,824.561403509,Viga
2.9296875,42.109375,65.078125,1000,2.3515625,50.546875,65.078125,1000,100.2734375,2.9296875,1411.28147168,791591702.188,2980.16559512,9.19944412099,153.409429214,1016.2061559,173.611111111,1,173.611111111,826.388888889,Viga
3.9296875,72.109375,95.078125,1000,3.3515625,80.546875,95.078125,1000,75.2734375,3.9296875,4971.35947982,1069853989.08,10350.3743823,19.2056501062,258.848799823,859.4039487,170.212765957,1,170.212765957,829.787234043,Viga
2.1171875,43.984375,85.703125,1000,2.6640625,63.671875,85.703125,1000,79.9609375,3.6171875,913.069144449,1119266543.72,2572.61962447,10.6517605459,85.7200216358,895.9990098,163.793103448,1,163.793103448,836.206896552,Viga
3.1171875,73.984375,55.703125,1000,3.6640625,93.671875,55.703125,1000,104.9609375,2.6171875,3331.99489527,1186338471.6,6977.29872112,14.6094512199,228.071187968,1306.2050426,237.068965517,1,237.068965517,762.931034483,Viga
2.6171875,88.984375,70.703125,1000,2.1640625,78.671875,70.703125,1000,92.4609375,2.1171875,2906.58030853,1134489710.78,7830.54970753,11.5703863836,251.208577843,2326.3365852,201.923076923,1,201.923076923,798.076923077,Viga
3.6171875,58.984375,40.703125,1000,3.1640625,48.671875,40.703125,1000,117.4609375,3.1171875,2496.44287486,432379317.389,6609.22502434,9.87894450018,252.703401139,889.8297878,166.1328,1,0,1000,Cartela
2.3671875,81.484375,63.203125,1000,3.4140625,71.171875,63.203125,1000,86.2109375,3.8671875,2058.69331312,1191708925.44,5515.6384552,12.4976003654,164.727087835,1242.6567128,181.034482759,1,181.034482759,818.965517241,Viga
3.3671875,51.484375,93.203125,1000,2.4140625,41.171875,93.203125,1000,111.2109375,2.8671875,2476.8924151,1025264453.25,5505.90334586,12.8111961986,193.338106504,1028.9630712,176.724137931,1,176.724137931,823.275862069,Viga
2.8671875,66.484375,48.203125,1000,3.9140625,56.171875,48.203125,1000,73.7109375,2.3671875,2311.48420701,1022243131.17,4874.97446362,11.0317996999,209.529203747,1046.6455355,168.918918919,1,168.918918919,831.081081081,Viga
3.8671875,96.484375,78.203125,1000,2.9140625,86.171875,78.203125,1000,98.7109375,3.3671875,6831.60548036,1242113200.69,14809.0761284,17.9364160777,380.87907031,1315.5256817,234.375,1,234.375,765.625,Viga
2.2421875,92.734375,96.953125,1000,3.7890625,52.421875,96.953125,1000,83.0859375,3.7421875,1456.63203504,626028403.107,5775.33820729,15.4924007549,94.0223570304,1004.2603929,135.5078,1,0,1000,Cartela
3.2421875,62.734375,66.953125,1000,2.7890625,82.421875,66.953125,1000,108.0859375,2.7421875,2890.29732929,1094401560.49,6013.31885239,13.0398366607,221.651344606,1209.9775495,219.827586207,1,219.827586207,780.172413793,Viga
2.7421875,47.734375,81.953125,1000,3.2890625,97.421875,81.953125,1000,70.5859375,2.2421875,1604.67165851,1121790962.37,3716.73500053,14.5019797695,110.651902983,923.7511507,192.307692308,1,192.307692308,807.692307692,Viga
3.7421875,77.734375,51.953125,1000,2.2890625,67.421875,51.953125,1000,95.5859375,3.2421875,4477.2940625,731331301.355,10715.9169974,11.7166927956,382.129508779,1487.9503804,200,1,200,800,Viga
