m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.265625,72.34375,91.09375,1000,3.796875,40.46875,91.09375,1000,80,3.140625,3629.975443,995499185.6,7816.171043,15.84639065,229.072697,869.8988366,120.4688,1,0,1000,Cartela
2.765625,87.34375,46.09375,1000,2.296875,55.46875,46.09375,1000,80,3.640625,2637.655514,856556720.5,7549.178968,9.38244893,281.1265516,1800.164388,135.4688,1,0,1000,Cartela
3.765625,57.34375,76.09375,1000,3.296875,85.46875,76.09375,1000,80,2.640625,3570.788203,985769127.7,7558.21398,15.77608534,226.3418412,1101.574233,190.9090909,1,190.9090909,809.0909091,Viga
2.140625,61.09375,87.34375,1000,2.421875,51.71875,87.34375,1000,80,2.265625,1432.163537,1117605422,4605.718195,10.23780908,139.8896507,1426.920122,138.3928571,1,138.3928571,861.6071429,Viga
3.140625,91.09375,57.34375,1000,3.421875,81.71875,57.34375,1000,80,3.265625,4572.970649,1313382995,10464.65959,14.44304159,316.6210261,1429.590635,200.8928571,1,200.8928571,799.1071429,Viga
2.640625,76.09375,72.34375,1000,2.921875,96.71875,72.34375,1000,80,3.765625,2754.081389,1110065168,7155.251159,13.8534916,198.800524,1113.6559,196.0784314,1,196.0784314,803.9215686,Viga
3.640625,46.09375,42.34375,1000,3.921875,66.71875,42.34375,1000,80,2.765625,1891.72621,436581856,4804.876969,11.11406828,170.2100583,809.8329873,150.9513482,1,150.9513482,849.0486518,Viga
2.390625,98.59375,64.84375,1000,3.671875,89.21875,64.84375,1000,80,2.015625,2421.853282,829302760.8,8161.219979,14.63026688,165.5371909,1800.122018,169.2188,1,0,1000,Cartela
3.390625,68.59375,94.84375,1000,2.671875,59.21875,94.84375,1000,80,3.015625,4144.812206,1078683192,9184.32374,14.98329649,276.6288586,1110.778369,142.1568627,1,142.1568627,857.8431373,Viga
2.890625,53.59375,49.84375,1000,3.171875,44.21875,49.84375,1000,80,3.515625,1912.773847,921693177.7,4012.086487,9.13242822,209.4485498,776.5780279,158.5365854,1,158.5365854,841.4634146,Viga
3.890625,83.59375,79.84375,1000,2.171875,74.21875,79.84375,1000,80,2.515625,5455.273201,991544523.1,11809.16693,14.91787388,365.6870439,821.959768,74.2188,1,0,1000,Cartela
2.078125,47.96875,70.46875,1000,3.859375,61.09375,70.46875,1000,80,2.953125,1121.202762,1238394410,2819.31403,11.56576379,96.94152348,1047.311099,136.71875,1,0,1000,Cartela
3.078125,77.96875,40.46875,1000,2.859375,91.09375,40.46875,1000,80,3.953125,3666.219071,1064482506,7986.89922,11.41626657,321.1399321,2083.153086,207.03125,1,207.03125,792.96875,Viga
2.578125,92.96875,85.46875,1000,3.359375,76.09375,85.46875,1000,80,3.453125,2755.333771,824474445.6,9193.612414,15.61622737,176.4404235,1017.472421,156.0938,1,0,1000,Cartela
3.578125,62.96875,55.46875,1000,2.359375,46.09375,55.46875,1000,80,2.453125,3319.695474,747611867,7498.688229,10.08279857,329.2434585,1143.774801,164.3835616,1,164.3835616,835.6164384,Viga
2.328125,70.46875,47.96875,1000,2.109375,83.59375,47.96875,1000,80,2.703125,1922.838026,1208588835,4660.351851,8.627123919,222.8828569,1306.336689,187.5,1,187.5,812.5,Viga
3.328125,40.46875,77.96875,1000,3.109375,53.59375,77.96875,1000,80,3.703125,1816.20508,852300126.1,3928.810841,12.402159,146.4426541,1047.439796,156.25,1,156.25,843.75,Viga
2.828125,55.46875,62.96875,1000,2.609375,68.59375,62.96875,1000,80,3.203125,2064.345255,1166126996,4540.406674,10.52368051,196.1619086,1147.016207,171.875,1,171.875,828.125,Viga
3.828125,85.46875,92.96875,1000,3.609375,98.59375,92.96875,1000,80,2.203125,6625.341406,1131586259,15214.77735,21.00306834,315.4463576,1757.864813,227.2727273,1,227.2727273,772.7272727,Viga
2.203125,89.21875,81.71875,1000,2.734375,42.34375,81.71875,1000,80,2.828125,1300.845061,743646815.7,5000.665298,11.19867859,116.1605854,1089.956224,122.3438,1,0,1000,Cartela
3.203125,59.21875,51.71875,1000,3.734375,72.34375,51.71875,1000,80,3.828125,2663.994795,892026528.2,5728.931999,12.46080806,213.7898908,1095.88468,188.4057971,1,188.4057971,811.5942029,Viga
2.703125,44.21875,96.71875,1000,2.234375,87.34375,96.71875,1000,80,3.328125,1639.277392,1095970959,4444.463156,12.50501975,131.0895485,773.7330717,190,1,190,810,Viga
