Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-5412.88898775,0.0,0.0,5412.88898775,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-7051.18183533,0.0,0.0,7051.18183533,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-7342.49156337,0.0,0.0,7342.49156337,0.055,-0.027499999851,0.0,0.0,0.0
3,0.06625,-7359.25538790,0.0,0.0,7359.25538790,0.06625,-0.0331249982119,0.0,0.0,0.0
4,0.0775,-7133.17777685,0.0,0.0,7133.17777685,0.0775,-0.038750000298,0.0,0.0,0.0
5,0.08875,-6731.36341564,0.0,0.0,6731.36341564,0.08875,-0.0443749986589,0.0,0.0,0.0
6,0.1,-6320.80018901,0.0,0.0,6320.80018901,0.1,-0.0500000007451,0.0,0.0,0.0
7,0.116875,-5793.09678075,0.0,0.0,5793.09678075,0.116875,-0.058437500149,0.0,0.0,0.0
8,0.13375,-5416.33432941,0.0,0.0,5416.33432941,0.13375,-0.0668750032783,0.0,0.0,0.0
9,0.1590625,-5005.77348008,0.0,0.0,5005.77348008,0.1590625,-0.0795312523842,0.0,0.0,0.0
10,0.178046875,-4792.51853702,0.0,0.0,4792.51853702,0.178046875,-0.0890234410763,0.0,0.0,0.0
11,0.19703125,-4624.04752180,0.0,0.0,4624.04752180,0.19703125,-0.0985156223178,0.0,0.0,0.0
12,0.2255078125,-4425.22129071,0.0,0.0,4425.22129071,0.2255078125,-0.112753905356,0.0,0.0,0.0
13,0.253984375,-4275.97359806,0.0,0.0,4275.97359806,0.253984375,-0.126992180943,0.0,0.0,0.0
14,0.2824609375,-4160.19006874,0.0,0.0,4160.19006874,0.2824609375,-0.141230463982,0.0,0.0,0.0
15,0.3109375,-4069.18321723,0.0,0.0,4069.18321723,0.3109375,-0.15546874702,0.0,0.0,0.0
16,0.3394140625,-3997.14377831,0.0,0.0,3997.14377831,0.3394140625,-0.169707030058,0.0,0.0,0.0
17,0.360771484375,-3954.14716390,0.0,0.0,3954.14716390,0.360771484375,-0.180385738611,0.0,0.0,0.0
18,0.38212890625,-3918.09085531,0.0,0.0,3918.09085531,0.38212890625,-0.191064447165,0.0,0.0,0.0
19,0.403486328125,-3888.82994027,0.0,0.0,3888.82994027,0.403486328125,-0.201743170619,0.0,0.0,0.0
20,0.435522460938,-3853.91023523,0.0,0.0,3853.91023523,0.435522460938,-0.217761233449,0.0,0.0,0.0
21,0.46755859375,-3831.12366047,0.0,0.0,3831.12366047,0.46755859375,-0.233779296279,0.0,0.0,0.0
22,0.499594726563,-3818.68353864,0.0,0.0,3818.68353864,0.499594726563,-0.249797359109,0.0,0.0,0.0
23,0.523621826172,-3816.03606205,0.0,0.0,3816.03606205,0.523621826172,-0.261810898781,0.0,0.0,0.0
24,0.547648925781,-3818.32286480,0.0,0.0,3818.32286480,0.547648925781,-0.273824453354,0.0,0.0,0.0
25,0.571676025391,-3825.29461678,0.0,0.0,3825.29461678,0.571676025391,-0.285838007927,0.0,0.0,0.0
26,0.595703125,-3836.84011906,0.0,0.0,3836.84011906,0.595703125,-0.2978515625,0.0,0.0,0.0
27,0.619730224609,-3852.80864351,0.0,0.0,3852.80864351,0.619730224609,-0.309865117073,0.0,0.0,0.0
28,0.643757324219,-3873.27514238,0.0,0.0,3873.27514238,0.643757324219,-0.321878671646,0.0,0.0,0.0
29,0.667784423828,-3898.12918659,0.0,0.0,3898.12918659,0.667784423828,-0.333892226219,0.0,0.0,0.0
30,0.691811523438,-3927.71739129,0.0,0.0,3927.71739129,0.691811523438,-0.34590575099,0.0,0.0,0.0
31,0.715838623047,-3961.96752646,0.0,0.0,3961.96752646,0.715838623047,-0.357919305563,0.0,0.0,0.0
32,0.739865722656,-4001.33540070,0.0,0.0,4001.33540070,0.739865722656,-0.369932860136,0.0,0.0,0.0
33,0.757886047363,-4034.67546263,0.0,0.0,4034.67546263,0.757886047363,-0.378943026066,0.0,0.0,0.0
34,0.77590637207,-4071.31229690,0.0,0.0,4071.31229690,0.77590637207,-0.387953191996,0.0,0.0,0.0
35,0.802936859131,-4132.59253938,0.0,0.0,4132.59253938,0.802936859131,-0.401468425989,0.0,0.0,0.0
36,0.823209724426,-4185.22448330,0.0,0.0,4185.22448330,0.823209724426,-0.411604851484,0.0,0.0,0.0
37,0.838414373398,-4228.85072990,0.0,0.0,4228.85072990,0.838414373398,-0.419207185507,0.0,0.0,0.0
38,0.853619022369,-4276.19487745,0.0,0.0,4276.19487745,0.853619022369,-0.426809519529,0.0,0.0,0.0
39,0.876425995827,-4353.98707477,0.0,0.0,4353.98707477,0.876425995827,-0.438212990761,0.0,0.0,0.0
40,0.89353122592,-4419.30383995,0.0,0.0,4419.30383995,0.89353122592,-0.446765601635,0.0,0.0,0.0
41,0.910636456013,-4490.57573138,0.0,0.0,4490.57573138,0.910636456013,-0.455318242311,0.0,0.0,0.0
42,0.936294301152,-4607.96333535,0.0,0.0,4607.96333535,0.936294301152,-0.468147158623,0.0,0.0,0.0
43,0.961952146292,-4741.01844851,0.0,0.0,4741.01844851,0.961952146292,-0.480976074934,0.0,0.0,0.0
44,0.987609991431,-4890.78586200,0.0,0.0,4890.78586200,0.987609991431,-0.493804991245,0.0,0.0,0.0
45,1.0,-4971.46216315,0.0,0.0,4971.46216315,1.0,-0.5,0.0,0.0,0.0
