m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.296875,86.40625,75.15625,1000,3.140625,50.78125,75.15625,1000,80,3.984375,1457.438221,656039885.3,5431.986088,12.02656271,121.184935,1198.21745,130.7812,1,0,1000,Cartela
3.671875,90.15625,86.40625,1000,2.015625,92.03125,86.40625,1000,80,3.109375,5306.168976,1133607678,12457.33363,15.66915493,338.6378525,933.1886387,9.20312,1,0,1000,Cartela
2.921875,97.65625,93.90625,1000,2.765625,84.53125,93.90625,1000,80,2.359375,3382.567634,737262113.8,8674.794926,16.34250837,206.9797095,878.8876656,164.5312,1,0,1000,Cartela
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,80,2.421875,3894.695339,812056843.1,8927.593966,14.29499211,272.4517306,933.2718204,155.1562,1,0,1000,Cartela
3.234375,77.03125,99.53125,1000,2.328125,48.90625,99.53125,1000,80,2.046875,3178.584342,750561110.1,6695.546851,14.17651226,224.214834,888.3945736,128.9062,1,0,1000,Cartela
2.734375,92.03125,54.53125,1000,3.828125,63.90625,54.53125,1000,80,2.546875,2227.568443,926040567.9,6451.524446,12.96654338,171.7935442,1897.78886,143.9062,1,0,1000,Cartela
2.484375,84.53125,92.03125,1000,2.578125,56.40625,92.03125,1000,80,3.296875,1962.159766,717114207.8,6085.36865,12.92760571,151.7806011,1129.071134,136.4062,1,0,1000,Cartela
3.984375,99.53125,47.03125,1000,3.078125,41.40625,47.03125,1000,80,3.796875,3611.439914,1033119959,8773.634539,12.99542039,277.9009687,1114.168167,121.4062,1,0,1000,Cartela
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,80,2.6953125,1327.697335,668179673.8,5864.232558,11.4768618,115.6847018,1241.091714,154.4531,1,0,1000,Cartela
2.6328125,88.515625,99.296875,1000,3.4921875,40.703125,99.296875,1000,80,3.0703125,1756.457229,732797490.9,5515.732573,15.26350295,115.0756307,1058.904176,120.7031,1,0,1000,Cartela
2.3828125,81.015625,46.796875,1000,2.2421875,48.203125,46.796875,1000,80,2.8203125,1699.1438647,905087553.273,4979.45644908,8.04846654565,211.113987375,1712.1894376,128.2031,1,0,1000,Cartela
3.8828125,96.015625,91.796875,1000,3.7421875,63.203125,91.796875,1000,80,2.3203125,4492.700476,824042798.6,9517.621122,19.9483075,225.2171256,757.9312528,143.2031,1,0,1000,Cartela
3.0703125,97.890625,67.421875,1000,3.3046875,50.078125,67.421875,1000,80,3.1328125,2478.190721,954527831,7010.040508,13.77108199,179.9561373,1413.894059,130.0781,1,0,1000,Cartela
2.3203125,90.390625,59.921875,1000,3.5546875,57.578125,59.921875,1000,80,2.3828125,1490.151398,830602595.9,5224.283131,11.71392542,127.2119588,1859.348785,137.5781,1,0,1000,Cartela
3.8203125,75.390625,74.921875,1000,2.0546875,42.578125,74.921875,1000,80,2.8828125,4025.023015,886326983.7,9050.352181,12.55177373,320.6736435,845.4137706,122.5781,1,0,1000,Cartela
3.6953125,86.640625,41.171875,1000,2.6796875,83.828125,41.171875,1000,80,2.5078125,4735.126628,602979839.5,12319.04392,12.2375483,386.9342544,2154.017367,163.8281,1,0,1000,Cartela
3.4453125,79.140625,93.671875,1000,3.9296875,76.328125,93.671875,1000,80,3.2578125,4510.582377,1135920643,9940.558972,19.41308609,232.3475184,1034.891433,154.2553191,1,0,1000,Cartela
3.0390625,81.953125,85.234375,1000,2.4609375,84.765625,85.234375,1000,80,2.4140625,3987.402046,764587716,9077.905956,14.36916008,277.4972248,929.6524163,164.7656,1,0,1000,Cartela
3.7890625,89.453125,47.734375,1000,3.2109375,77.265625,47.734375,1000,80,3.6640625,5436.443294,676962751.9,13718.77365,14.02739271,387.5590716,2578.671639,77.2656,1,0,1000,Cartela
3.4140625,93.203125,58.984375,1000,2.8359375,43.515625,58.984375,1000,80,2.0390625,2562.638475,915375298.3,6009.824539,12.31186441,208.1438189,1218.578287,123.5156,1,0,1000,Cartela
2.9140625,78.203125,73.984375,1000,3.3359375,58.515625,73.984375,1000,80,2.5390625,2882.831333,899178503.2,6831.218938,13.58062032,212.2753796,959.9278257,138.5156,1,0,1000,Cartela
2.1015625,83.828125,53.359375,1000,3.6484375,41.640625,53.359375,1000,80,3.9765625,1039.68839,735290529.2,4088.841987,9.799696676,106.0939358,791.2599805,121.6406,1,0,1000,Cartela
3.6015625,98.828125,98.359375,1000,2.1484375,56.640625,98.359375,1000,80,3.4765625,4364.477667,785892104.4,9703.708143,16.30425059,267.68956,872.5047155,136.6406,1,0,1000,Cartela
