Tipo,Fuente_Modelo,m1,a1,b1,m2,a2,e_cartela,c,EPM_Modo_J_kg,EPM_IA0_J_kg,EPM_Real_J_kg,Error_Modo_Pct,Error_IA0_Pct,Energia_Real_J,Fuerza_Real_N,Y_Max_Stress_mm,Modo_Fallo
Cat 1,IA_0 (global),4,90,40,2,100,4,80,517.142484702157,517.142484702157,445.121273681,16.1801323099133,16.1801323099133,5463.89042127,14571.4272877,100,Cartela
