Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-6026.48153689,0.0,0.0,6026.48153689,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-8018.68961686,0.0,0.0,8018.68961686,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-8304.48184190,0.0,0.0,8304.48184190,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.08,-8495.36326501,0.0,0.0,8495.36326501,0.08,-0.0399999991059,0.0,0.0,0.0
4,0.095,-8614.63177296,0.0,0.0,8614.63177296,0.095,-0.047499999404,0.0,0.0,0.0
5,0.11,-8721.57609408,0.0,0.0,8721.57609408,0.11,-0.054999999702,0.0,0.0,0.0
6,0.1325,-8865.67260537,0.0,0.0,8865.67260537,0.1325,-0.0662499964237,0.0,0.0,0.0
7,0.149375,-8964.73158059,0.0,0.0,8964.73158059,0.149375,-0.0746875032783,0.0,0.0,0.0
8,0.16625,-9057.67576043,0.0,0.0,9057.67576043,0.16625,-0.0831250026822,0.0,0.0,0.0
9,0.17890625,-9124.28979128,0.0,0.0,9124.28979128,0.17890625,-0.0894531235099,0.0,0.0,0.0
10,0.1915625,-9188.49230210,0.0,0.0,9188.49230210,0.1915625,-0.0957812517881,0.0,0.0,0.0
11,0.20421875,-9250.57998148,0.0,0.0,9250.57998148,0.20421875,-0.102109372616,0.0,0.0,0.0
12,0.216875,-9310.80881165,0.0,0.0,9310.80881165,0.216875,-0.108437500894,0.0,0.0,0.0
13,0.22953125,-9369.24831847,0.0,0.0,9369.24831847,0.22953125,-0.114765621722,0.0,0.0,0.0
14,0.2421875,-9425.91393945,0.0,0.0,9425.91393945,0.2421875,-0.12109375,0.0,0.0,0.0
15,0.2516796875,-9467.29596668,0.0,0.0,9467.29596668,0.2516796875,-0.125839844346,0.0,0.0,0.0
16,0.261171875,-9507.79568777,0.0,0.0,9507.79568777,0.261171875,-0.130585938692,0.0,0.0,0.0
17,0.2706640625,-9547.38631425,0.0,0.0,9547.38631425,0.2706640625,-0.135332033038,0.0,0.0,0.0
18,0.28015625,-9586.04901648,0.0,0.0,9586.04901648,0.28015625,-0.140078127384,0.0,0.0,0.0
19,0.2896484375,-9623.74698080,0.0,0.0,9623.74698080,0.2896484375,-0.14482422173,0.0,0.0,0.0
20,0.30388671875,-9677.79842126,0.0,0.0,9677.79842126,0.30388671875,-0.151943355799,0.0,0.0,0.0
21,0.314565429688,-9716.48923170,0.0,0.0,9716.48923170,0.314565429688,-0.157282710075,0.0,0.0,0.0
22,0.322574462891,-9744.36482423,0.0,0.0,9744.36482423,0.322574462891,-0.161287233233,0.0,0.0,0.0
23,0.330583496094,-9771.06258956,0.0,0.0,9771.06258956,0.330583496094,-0.16529174149,0.0,0.0,0.0
24,0.342597045898,-9808.21587895,0.0,0.0,9808.21587895,0.342597045898,-0.171298518777,0.0,0.0,0.0
25,0.354610595703,-9842.14833251,0.0,0.0,9842.14833251,0.354610595703,-0.177305296063,0.0,0.0,0.0
26,0.366624145508,-9872.76310968,0.0,0.0,9872.76310968,0.366624145508,-0.18331207335,0.0,0.0,0.0
27,0.378637695313,-9899.88788472,0.0,0.0,9899.88788472,0.378637695313,-0.189318850636,0.0,0.0,0.0
28,0.390651245117,-9923.18359136,0.0,0.0,9923.18359136,0.390651245117,-0.195325627923,0.0,0.0,0.0
29,0.402664794922,-9942.55619218,0.0,0.0,9942.55619218,0.402664794922,-0.201332390308,0.0,0.0,0.0
30,0.41077394104,-9954.30228860,0.0,0.0,9954.30228860,0.41077394104,-0.205386966467,0.0,0.0,0.0
31,0.418883087158,-9964.25860918,0.0,0.0,9964.25860918,0.418883087158,-0.209441542625,0.0,0.0,0.0
32,0.431046806335,-9974.53272382,0.0,0.0,9974.53272382,0.431046806335,-0.215523406863,0.0,0.0,0.0
33,0.449292385101,-9980.55577920,0.0,0.0,9980.55577920,0.449292385101,-0.224646195769,0.0,0.0,0.0
