Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
47,0.667954025269,-3110.68290729,0.0,0.0,3110.68290729,0.667954025269,-0.333977013826,0.0,0.0,0.0
48,0.681469268799,-3117.50293709,0.0,0.0,3117.50293709,0.681469268799,-0.340734630823,0.0,0.0,0.0
49,0.694984512329,-3125.27266026,0.0,0.0,3125.27266026,0.694984512329,-0.34749224782,0.0,0.0,0.0
50,0.708499755859,-3134.00684500,0.0,0.0,3134.00684500,0.708499755859,-0.354249864817,0.0,0.0,0.0
51,0.72201499939,-3143.71498306,0.0,0.0,3143.71498306,0.72201499939,-0.361007511616,0.0,0.0,0.0
52,0.73553024292,-3154.40817687,0.0,0.0,3154.40817687,0.73553024292,-0.367765128613,0.0,0.0,0.0
53,0.74904548645,-3166.10209399,0.0,0.0,3166.10209399,0.74904548645,-0.374522745609,0.0,0.0,0.0
54,0.76256072998,-3178.82079045,0.0,0.0,3178.82079045,0.76256072998,-0.381280362606,0.0,0.0,0.0
55,0.776075973511,-3192.60782080,0.0,0.0,3192.60782080,0.776075973511,-0.388037979603,0.0,0.0,0.0
56,0.789591217041,-3207.49371662,0.0,0.0,3207.49371662,0.789591217041,-0.3947955966,0.0,0.0,0.0
57,0.803106460571,-3223.52540734,0.0,0.0,3223.52540734,0.803106460571,-0.401553243399,0.0,0.0,0.0
58,0.816621704102,-3240.75998822,0.0,0.0,3240.75998822,0.816621704102,-0.408310860395,0.0,0.0,0.0
59,0.836894569397,-3268.79862685,0.0,0.0,3268.79862685,0.836894569397,-0.418447285891,0.0,0.0,0.0
60,0.852099218369,-3292.00253856,0.0,0.0,3292.00253856,0.852099218369,-0.426049619913,0.0,0.0,0.0
61,0.86730386734,-3317.07505012,0.0,0.0,3317.07505012,0.86730386734,-0.433651924133,0.0,0.0,0.0
62,0.882508516312,-3344.15599271,0.0,0.0,3344.15599271,0.882508516312,-0.441254258156,0.0,0.0,0.0
63,0.897713165283,-3373.40191690,0.0,0.0,3373.40191690,0.897713165283,-0.448856592178,0.0,0.0,0.0
64,0.909116652012,-3396.96677228,0.0,0.0,3396.96677228,0.909116652012,-0.454558312893,0.0,0.0,0.0
65,0.920520138741,-3421.88014535,0.0,0.0,3421.88014535,0.920520138741,-0.46026006341,0.0,0.0,0.0
66,0.937625368834,-3461.65409687,0.0,0.0,3461.65409687,0.937625368834,-0.468812674284,0.0,0.0,0.0
67,0.954730598927,-3504.85091527,0.0,0.0,3504.85091527,0.954730598927,-0.477365285158,0.0,0.0,0.0
68,0.97183582902,-3551.65974703,0.0,0.0,3551.65974703,0.97183582902,-0.485917925835,0.0,0.0,0.0
69,0.988941059113,-3602.25065215,0.0,0.0,3602.25065215,0.988941059113,-0.494470536709,0.0,0.0,0.0
70,1.0,-3637.34221302,0.0,0.0,3637.34221302,1.0,-0.5,0.0,0.0,0.0
