m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.109375,65.78125,88.28125,1000,3.203125,67.65625,88.28125,1000,80,2.171875,3883.04391393,1364028578.46,10061.6255065,15.0164956686,258.585225183,1210.5255316,163.461538462,1,163.461538462,836.538461538,Viga
2.609375,50.78125,43.28125,1000,2.703125,52.65625,43.28125,1000,80,2.671875,1802.35320045,1073618635.12,3822.19183904,7.71867287056,233.505581941,632.512109,164.705882353,1,164.705882353,835.294117647,Viga
3.609375,80.78125,73.28125,1000,3.703125,82.65625,73.28125,1000,80,3.671875,6090.62618729,1429132966.36,13968.7024376,17.3801322033,350.436125343,927.3456141,182.692307692,1,182.692307692,817.307692308,Viga
2.359375,58.28125,95.78125,1000,3.953125,45.15625,95.78125,1000,80,3.421875,2063.13801625,1180639532.55,6186.47990009,14.2514796136,144.766583695,1303.7392388,127.272727273,1,127.272727273,872.727272727,Viga
3.359375,88.28125,65.78125,1000,2.953125,75.15625,65.78125,1000,80,2.421875,5068.58792117,1016572093.45,12438.1529094,14.294992109,354.570879265,792.1536692,155.1562,1,0,1000,Cartela
2.859375,73.28125,80.78125,1000,3.453125,90.15625,80.78125,1000,80,2.921875,3603.22921974,1329714537.93,9999.33493472,15.9086850154,226.494472438,984.5976803,230,1,230,770,Viga
3.859375,43.28125,50.78125,1000,2.453125,60.15625,50.78125,1000,80,3.921875,2448.14562012,614345807.853,5722.24331329,9.68934651433,252.663646253,713.7036565,177.215189873,1,177.215189873,822.784810127,Viga
2.234375,47.03125,69.53125,1000,3.328125,78.90625,69.53125,1000,80,3.046875,1402.48706176,1213201657.05,3917.66039394,11.6817159106,120.058309284,1135.6572562,180.327868852,1,180.327868852,819.672131148,Viga
3.234375,77.03125,99.53125,1000,2.328125,48.90625,99.53125,1000,80,2.046875,4231.52510166,926439928.797,8965.55848646,14.1765122564,298.488445192,731.9975779,128.9062,1,0,1000,Cartela
2.734375,92.03125,54.53125,1000,3.828125,63.90625,54.53125,1000,80,2.546875,2982.38223716,1193223134.88,9592.82531419,12.9665433771,230.005958444,1449.1718785,143.9062,1,0,1000,Cartela
3.734375,62.03125,84.53125,1000,2.828125,93.90625,84.53125,1000,80,3.546875,4872.98428479,1301558400.82,10878.8857143,16.2712338558,299.484619788,999.8072216,195,1,195,805,Viga
2.484375,84.53125,92.03125,1000,2.578125,56.40625,92.03125,1000,80,3.296875,2595.95217023,871490275.779,8926.16751537,12.9276057117,200.806880109,891.3972808,136.4062,1,0,1000,Cartela
3.484375,54.53125,62.03125,1000,3.578125,86.40625,62.03125,1000,80,2.296875,3384.33480464,1120526172.75,7130.84225419,14.173899353,238.772318072,915.5742425,192.62295082,1,192.62295082,807.37704918,Viga
2.984375,69.53125,77.03125,1000,2.078125,71.40625,77.03125,1000,80,2.796875,3603.92255194,1338622845.45,9107.42491765,11.6267290864,309.968738855,1217.1135223,168.181818182,1,168.181818182,831.818181818,Viga
3.984375,99.53125,47.03125,1000,3.078125,41.40625,47.03125,1000,80,3.796875,5038.70725077,1290093328.79,12306.4984506,12.9954203854,387.729454019,1053.9704361,121.4062,1,0,1000,Cartela
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,80,2.6953125,1778.63148992,808265216.326,7865.78356676,11.4768618043,154.975421004,1123.0841705,154.4531,1,0,1000,Cartela
