Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-4999.72831728,0.0,0.0,4999.72831728,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-6085.49698587,0.0,0.0,6085.49698587,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-6453.06841261,0.0,0.0,6453.06841261,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-6724.00905010,0.0,0.0,6724.00905010,0.07,-0.035000000149,0.0,0.0,0.0
4,0.0925,-7032.47410254,0.0,0.0,7032.47410254,0.0925,-0.046250000596,0.0,0.0,0.0
5,0.115,-7271.57250034,0.0,0.0,7271.57250034,0.115,-0.0575000010431,0.0,0.0,0.0
6,0.1268125,-7380.56189125,0.0,0.0,7380.56189125,0.1268125,-0.0634062513709,0.0,0.0,0.0
7,0.138625,-7478.30183055,0.0,0.0,7478.30183055,0.138625,-0.0693124979734,0.0,0.0,0.0
8,0.15634375,-7602.75145106,0.0,0.0,7602.75145106,0.15634375,-0.0781718716025,0.0,0.0,0.0
9,0.182921875,-7744.33985250,0.0,0.0,7744.33985250,0.182921875,-0.0914609357715,0.0,0.0,0.0
10,0.20285546875,-7826.49700717,0.0,0.0,7826.49700717,0.20285546875,-0.101427733898,0.0,0.0,0.0
11,0.2227890625,-7890.47493310,0.0,0.0,7890.47493310,0.2227890625,-0.111394532025,0.0,0.0,0.0
12,0.237739257813,-7930.73321317,0.0,0.0,7930.73321317,0.237739257813,-0.118869632483,0.0,0.0,0.0
13,0.252689453125,-7963.78320818,0.0,0.0,7963.78320818,0.252689453125,-0.12634472549,0.0,0.0,0.0
14,0.275114746094,-7996.76913578,0.0,0.0,7996.76913578,0.275114746094,-0.137557372451,0.0,0.0,0.0
15,0.308752685547,-8003.32975076,0.0,0.0,8003.32975076,0.308752685547,-0.154376342893,0.0,0.0,0.0
16,0.342390625,-7991.43250349,0.0,0.0,7991.43250349,0.342390625,-0.171195313334,0.0,0.0,0.0
17,0.36761907959,-7981.14854359,0.0,0.0,7981.14854359,0.36761907959,-0.183809533715,0.0,0.0,0.0
18,0.39284753418,-7968.51704784,0.0,0.0,7968.51704784,0.39284753418,-0.196423768997,0.0,0.0,0.0
19,0.430690216064,-7942.70775061,0.0,0.0,7942.70775061,0.430690216064,-0.21534511447,0.0,0.0,0.0
20,0.459072227478,-7927.42233596,0.0,0.0,7927.42233596,0.459072227478,-0.229536116123,0.0,0.0,0.0
21,0.487454238892,-7912.71196371,0.0,0.0,7912.71196371,0.487454238892,-0.243727117777,0.0,0.0,0.0
22,0.530027256012,-7887.24529646,0.0,0.0,7887.24529646,0.530027256012,-0.265013635159,0.0,0.0,0.0
23,0.572600273132,-7866.11741762,0.0,0.0,7866.11741762,0.572600273132,-0.286300122738,0.0,0.0,0.0
24,0.615173290253,-7850.23333290,0.0,0.0,7850.23333290,0.615173290253,-0.30758664012,0.0,0.0,0.0
25,0.657746307373,-7840.95603619,0.0,0.0,7840.95603619,0.657746307373,-0.328873157501,0.0,0.0,0.0
26,0.700319324493,-7838.79634971,0.0,0.0,7838.79634971,0.700319324493,-0.350159674883,0.0,0.0,0.0
27,0.742892341614,-7845.09109086,0.0,0.0,7845.09109086,0.742892341614,-0.371446162462,0.0,0.0,0.0
28,0.785465358734,-7860.66863754,0.0,0.0,7860.66863754,0.785465358734,-0.392732679844,0.0,0.0,0.0
29,0.828038375854,-7886.28750781,0.0,0.0,7886.28750781,0.828038375854,-0.414019197226,0.0,0.0,0.0
30,0.870611392975,-7923.12238504,0.0,0.0,7923.12238504,0.870611392975,-0.435305684805,0.0,0.0,0.0
31,0.913184410095,-7971.95973077,0.0,0.0,7971.95973077,0.913184410095,-0.456592202187,0.0,0.0,0.0
32,0.955757427216,-8033.84295517,0.0,0.0,8033.84295517,0.955757427216,-0.477878719568,0.0,0.0,0.0
33,0.977878713608,-8072.78090051,0.0,0.0,8072.78090051,0.977878713608,-0.488939344883,0.0,0.0,0.0
34,1.0,-8115.46554901,0.0,0.0,8115.46554901,1.0,-0.5,0.0,0.0,0.0
