Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-1032.45298229,0.0,0.0,1032.45298229,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-1956.16528167,0.0,0.0,1956.16528167,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-2086.64514432,0.0,0.0,2086.64514432,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.08,-2126.00008757,0.0,0.0,2126.00008757,0.08,-0.0399999991059,0.0,0.0,0.0
4,0.0935,-2139.28819940,0.0,0.0,2139.28819940,0.0935,-0.0467500016093,0.0,0.0,0.0
5,0.107,-2123.66949007,0.0,0.0,2123.66949007,0.107,-0.0535000003874,0.0,0.0,0.0
6,0.1161125,-2105.78150515,0.0,0.0,2105.78150515,0.1161125,-0.0580562502146,0.0,0.0,0.0
7,0.125225,-2088.22476112,0.0,0.0,2088.22476112,0.125225,-0.0626124963164,0.0,0.0,0.0
8,0.13889375,-2065.11931886,0.0,0.0,2065.11931886,0.13889375,-0.0694468766451,0.0,0.0,0.0
9,0.159396875,-2040.21472435,0.0,0.0,2040.21472435,0.159396875,-0.0796984359622,0.0,0.0,0.0
10,0.1799,-2024.93924531,0.0,0.0,2024.93924531,0.1799,-0.0899500027299,0.0,0.0,0.0
11,0.2106546875,-2008.92969395,0.0,0.0,2008.92969395,0.2106546875,-0.105327345431,0.0,0.0,0.0
12,0.233720703125,-2001.39281917,0.0,0.0,2001.39281917,0.233720703125,-0.116860352457,0.0,0.0,0.0
13,0.25678671875,-1994.95725846,0.0,0.0,1994.95725846,0.25678671875,-0.128393352032,0.0,0.0,0.0
14,0.291385742188,-1984.32486123,0.0,0.0,1984.32486123,0.291385742188,-0.145692870021,0.0,0.0,0.0
15,0.317335009766,-1977.16722505,0.0,0.0,1977.16722505,0.317335009766,-0.158667504787,0.0,0.0,0.0
16,0.343284277344,-1970.16277106,0.0,0.0,1970.16277106,0.343284277344,-0.171642139554,0.0,0.0,0.0
17,0.382208178711,-1958.74117935,0.0,0.0,1958.74117935,0.382208178711,-0.191104084253,0.0,0.0,0.0
18,0.411401104736,-1951.21031898,0.0,0.0,1951.21031898,0.411401104736,-0.205700546503,0.0,0.0,0.0
19,0.440594030762,-1943.82473989,0.0,0.0,1943.82473989,0.440594030762,-0.220297008753,0.0,0.0,0.0
20,0.455920316925,-1940.38672338,0.0,0.0,1940.38672338,0.455920316925,-0.227960154414,0.0,0.0,0.0
21,0.471246603088,-1936.90063286,0.0,0.0,1936.90063286,0.471246603088,-0.235623300076,0.0,0.0,0.0
22,0.494236032333,-1931.28556465,0.0,0.0,1931.28556465,0.494236032333,-0.247118011117,0.0,0.0,0.0
23,0.528720176201,-1922.03625193,0.0,0.0,1922.03625193,0.528720176201,-0.264360100031,0.0,0.0,0.0
24,0.578720176201,-1907.23775552,0.0,0.0,1907.23775552,0.578720176201,-0.289360076189,0.0,0.0,0.0
25,0.616220176201,-1896.84868941,0.0,0.0,1896.84868941,0.616220176201,-0.30811008811,0.0,0.0,0.0
26,0.653720176201,-1886.23247208,0.0,0.0,1886.23247208,0.653720176201,-0.326860100031,0.0,0.0,0.0
27,0.703720176201,-1870.81135288,0.0,0.0,1870.81135288,0.703720176201,-0.351860076189,0.0,0.0,0.0
28,0.741220176201,-1859.81856969,0.0,0.0,1859.81856969,0.741220176201,-0.37061008811,0.0,0.0,0.0
29,0.769345176201,-1851.92524471,0.0,0.0,1851.92524471,0.769345176201,-0.38467258215,0.0,0.0,0.0
30,0.797470176201,-1844.12134033,0.0,0.0,1844.12134033,0.797470176201,-0.398735076189,0.0,0.0,0.0
31,0.839657676201,-1832.16995535,0.0,0.0,1832.16995535,0.839657676201,-0.41982883215,0.0,0.0,0.0
32,0.871298301201,-1824.38308424,0.0,0.0,1824.38308424,0.871298301201,-0.43564915657,0.0,0.0,0.0
33,0.902938926201,-1817.44317453,0.0,0.0,1817.44317453,0.902938926201,-0.451469451189,0.0,0.0,0.0
34,0.934579551201,-1811.64207072,0.0,0.0,1811.64207072,0.934579551201,-0.46728977561,0.0,0.0,0.0
35,0.966220176201,-1807.25332805,0.0,0.0,1807.25332805,0.966220176201,-0.483110100031,0.0,0.0,0.0
36,0.9831100881,-1805.87016331,0.0,0.0,1805.87016331,0.9831100881,-0.491555035114,0.0,0.0,0.0
37,1.0,-1804.96220907,0.0,0.0,1804.96220907,1.0,-0.5,0.0,0.0,0.0
