Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3272.64756108,0.0,0.0,3272.64756108,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-5839.37355775,0.0,0.0,5839.37355775,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-6158.28762966,0.0,0.0,6158.28762966,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.09,-6327.41038909,0.0,0.0,6327.41038909,0.09,-0.0450000017881,0.0,0.0,0.0
4,0.1125,-6410.98939450,0.0,0.0,6410.98939450,0.1125,-0.0562499985099,0.0,0.0,0.0
5,0.135,-6452.31767982,0.0,0.0,6452.31767982,0.135,-0.0675000026822,0.0,0.0,0.0
6,0.1575,-6409.71434227,0.0,0.0,6409.71434227,0.1575,-0.078749999404,0.0,0.0,0.0
7,0.19125,-6304.56674561,0.0,0.0,6304.56674561,0.19125,-0.0956249982119,0.0,0.0,0.0
8,0.2165625,-6259.06286094,0.0,0.0,6259.06286094,0.2165625,-0.108281247318,0.0,0.0,0.0
9,0.241875,-6231.88695475,0.0,0.0,6231.88695475,0.241875,-0.120937496424,0.0,0.0,0.0
10,0.260859375,-6221.93606888,0.0,0.0,6221.93606888,0.260859375,-0.130429685116,0.0,0.0,0.0
11,0.27984375,-6217.30643305,0.0,0.0,6217.30643305,0.27984375,-0.139921873808,0.0,0.0,0.0
12,0.3083203125,-6216.85698619,0.0,0.0,6216.85698619,0.3083203125,-0.154160156846,0.0,0.0,0.0
13,0.329677734375,-6222.75287754,0.0,0.0,6222.75287754,0.329677734375,-0.164838865399,0.0,0.0,0.0
14,0.35103515625,-6231.89861401,0.0,0.0,6231.89861401,0.35103515625,-0.175517573953,0.0,0.0,0.0
15,0.372392578125,-6243.60585286,0.0,0.0,6243.60585286,0.372392578125,-0.186196282506,0.0,0.0,0.0
16,0.39375,-6257.21616803,0.0,0.0,6257.21616803,0.39375,-0.19687500596,0.0,0.0,0.0
17,0.425786132813,-6278.98787576,0.0,0.0,6278.98787576,0.425786132813,-0.21289306879,0.0,0.0,0.0
18,0.449813232422,-6297.30046337,0.0,0.0,6297.30046337,0.449813232422,-0.224906623363,0.0,0.0,0.0
19,0.467833557129,-6311.84022633,0.0,0.0,6311.84022633,0.467833557129,-0.233916774392,0.0,0.0,0.0
20,0.485853881836,-6326.61017297,0.0,0.0,6326.61017297,0.485853881836,-0.242926940322,0.0,0.0,0.0
21,0.512884368896,-6348.34569207,0.0,0.0,6348.34569207,0.512884368896,-0.256442189217,0.0,0.0,0.0
22,0.539914855957,-6370.26640747,0.0,0.0,6370.26640747,0.539914855957,-0.26995742321,0.0,0.0,0.0
23,0.560187721252,-6387.08243402,0.0,0.0,6387.08243402,0.560187721252,-0.280093848705,0.0,0.0,0.0
24,0.580460586548,-6403.79670698,0.0,0.0,6403.79670698,0.580460586548,-0.290230304003,0.0,0.0,0.0
25,0.610869884491,-6427.82045986,0.0,0.0,6427.82045986,0.610869884491,-0.305434942245,0.0,0.0,0.0
26,0.633676857948,-6446.11371523,0.0,0.0,6446.11371523,0.633676857948,-0.316838443279,0.0,0.0,0.0
27,0.656483831406,-6464.20699755,0.0,0.0,6464.20699755,0.656483831406,-0.328241914511,0.0,0.0,0.0
28,0.690694291592,-6489.82857063,0.0,0.0,6489.82857063,0.690694291592,-0.345347136259,0.0,0.0,0.0
29,0.716352136731,-6509.24471933,0.0,0.0,6509.24471933,0.716352136731,-0.358176082373,0.0,0.0,0.0
30,0.742009981871,-6528.15330745,0.0,0.0,6528.15330745,0.742009981871,-0.371004998684,0.0,0.0,0.0
31,0.76766782701,-6546.53309775,0.0,0.0,6546.53309775,0.76766782701,-0.383833914995,0.0,0.0,0.0
32,0.79332567215,-6564.41626509,0.0,0.0,6564.41626509,0.79332567215,-0.396662831306,0.0,0.0,0.0
33,0.818983517289,-6581.96033258,0.0,0.0,6581.96033258,0.818983517289,-0.409491747618,0.0,0.0,0.0
34,0.844641362429,-6599.38430581,0.0,0.0,6599.38430581,0.844641362429,-0.422320693731,0.0,0.0,0.0
35,0.870299207568,-6616.86204614,0.0,0.0,6616.86204614,0.870299207568,-0.435149610043,0.0,0.0,0.0
36,0.895957052708,-6634.64788327,0.0,0.0,6634.64788327,0.895957052708,-0.447978526354,0.0,0.0,0.0
37,0.921614897847,-6653.12481084,0.0,0.0,6653.12481084,0.921614897847,-0.460807442665,0.0,0.0,0.0
38,0.947272742987,-6672.70016054,0.0,0.0,6672.70016054,0.947272742987,-0.473636358976,0.0,0.0,0.0
39,0.972930588126,-6693.78306648,0.0,0.0,6693.78306648,0.972930588126,-0.48646530509,0.0,0.0,0.0
40,0.986465294063,-6706.19296355,0.0,0.0,6706.19296355,0.986465294063,-0.493232637644,0.0,0.0,0.0
41,1.0,-6719.16816228,0.0,0.0,6719.16816228,1.0,-0.5,0.0,0.0,0.0
