Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3858.42889183,0.0,0.0,3858.42889183,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-4228.37210361,0.0,0.0,4228.37210361,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-3921.96514890,0.0,0.0,3921.96514890,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-3631.26770506,0.0,0.0,3631.26770506,0.07,-0.035000000149,0.0,0.0,0.0
4,0.085,-3407.55234137,0.0,0.0,3407.55234137,0.085,-0.042500000447,0.0,0.0,0.0
5,0.1,-3234.59658149,0.0,0.0,3234.59658149,0.1,-0.0500000007451,0.0,0.0,0.0
6,0.115,-3098.17031485,0.0,0.0,3098.17031485,0.115,-0.0575000010431,0.0,0.0,0.0
7,0.1375,-2936.27876318,0.0,0.0,2936.27876318,0.1375,-0.0687500014901,0.0,0.0,0.0
8,0.16,-2815.21141842,0.0,0.0,2815.21141842,0.16,-0.0799999982119,0.0,0.0,0.0
9,0.1825,-2720.79977270,0.0,0.0,2720.79977270,0.1825,-0.0912500023842,0.0,0.0,0.0
10,0.199375,-2663.44853155,0.0,0.0,2663.44853155,0.199375,-0.0996875017881,0.0,0.0,0.0
11,0.21203125,-2626.17551349,0.0,0.0,2626.17551349,0.21203125,-0.106015622616,0.0,0.0,0.0
12,0.2246875,-2592.65541550,0.0,0.0,2592.65541550,0.2246875,-0.112343750894,0.0,0.0,0.0
13,0.243671875,-2547.73927176,0.0,0.0,2547.73927176,0.243671875,-0.121835939586,0.0,0.0,0.0
14,0.25791015625,-2518.82737074,0.0,0.0,2518.82737074,0.25791015625,-0.128955081105,0.0,0.0,0.0
15,0.2721484375,-2493.02799196,0.0,0.0,2493.02799196,0.2721484375,-0.136074215174,0.0,0.0,0.0
16,0.28638671875,-2470.02977755,0.0,0.0,2470.02977755,0.28638671875,-0.143193364143,0.0,0.0,0.0
17,0.300625,-2449.47949756,0.0,0.0,2449.47949756,0.300625,-0.150312498212,0.0,0.0,0.0
18,0.31486328125,-2431.23116827,0.0,0.0,2431.23116827,0.31486328125,-0.157431647182,0.0,0.0,0.0
19,0.3291015625,-2415.01924242,0.0,0.0,2415.01924242,0.3291015625,-0.16455078125,0.0,0.0,0.0
20,0.350458984375,-2393.57961910,0.0,0.0,2393.57961910,0.350458984375,-0.175229489803,0.0,0.0,0.0
21,0.366477050781,-2380.15456513,0.0,0.0,2380.15456513,0.366477050781,-0.183238521218,0.0,0.0,0.0
22,0.382495117188,-2368.67948121,0.0,0.0,2368.67948121,0.382495117188,-0.191247552633,0.0,0.0,0.0
23,0.398513183594,-2359.04620689,0.0,0.0,2359.04620689,0.398513183594,-0.199256598949,0.0,0.0,0.0
24,0.41453125,-2351.17291703,0.0,0.0,2351.17291703,0.41453125,-0.207265630364,0.0,0.0,0.0
25,0.430549316406,-2344.92731093,0.0,0.0,2344.92731093,0.430549316406,-0.215274661779,0.0,0.0,0.0
26,0.446567382813,-2340.25833379,0.0,0.0,2340.25833379,0.446567382813,-0.223283693194,0.0,0.0,0.0
27,0.470594482422,-2335.83160013,0.0,0.0,2335.83160013,0.470594482422,-0.235297247767,0.0,0.0,0.0
28,0.488614807129,-2334.84807009,0.0,0.0,2334.84807009,0.488614807129,-0.244307398796,0.0,0.0,0.0
29,0.506635131836,-2335.65743266,0.0,0.0,2335.65743266,0.506635131836,-0.253317564726,0.0,0.0,0.0
30,0.524655456543,-2338.14870474,0.0,0.0,2338.14870474,0.524655456543,-0.262327730656,0.0,0.0,0.0
31,0.551685943604,-2344.63676889,0.0,0.0,2344.63676889,0.551685943604,-0.275842964649,0.0,0.0,0.0
32,0.578716430664,-2354.80337412,0.0,0.0,2354.80337412,0.578716430664,-0.289358228445,0.0,0.0,0.0
33,0.605746917725,-2368.57674821,0.0,0.0,2368.57674821,0.605746917725,-0.302873462439,0.0,0.0,0.0
34,0.632777404785,-2385.97365773,0.0,0.0,2385.97365773,0.632777404785,-0.316388696432,0.0,0.0,0.0
35,0.653050270081,-2401.59387822,0.0,0.0,2401.59387822,0.653050270081,-0.326525121927,0.0,0.0,0.0
