Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-6207.62943779,0.0,0.0,6207.62943779,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-7989.19170003,0.0,0.0,7989.19170003,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-8208.55056155,0.0,0.0,8208.55056155,0.055,-0.027499999851,0.0,0.0,0.0
3,0.07,-8368.37498802,0.0,0.0,8368.37498802,0.07,-0.035000000149,0.0,0.0,0.0
4,0.085,-8501.74702737,0.0,0.0,8501.74702737,0.085,-0.042500000447,0.0,0.0,0.0
5,0.1,-8618.66639873,0.0,0.0,8618.66639873,0.1,-0.0500000007451,0.0,0.0,0.0
6,0.115,-8724.33376322,0.0,0.0,8724.33376322,0.115,-0.0575000010431,0.0,0.0,0.0
7,0.13,-8821.52954347,0.0,0.0,8821.52954347,0.13,-0.0649999976158,0.0,0.0,0.0
8,0.145,-8911.78976864,0.0,0.0,8911.78976864,0.145,-0.0724999979138,0.0,0.0,0.0
9,0.16,-8996.21168995,0.0,0.0,8996.21168995,0.16,-0.0799999982119,0.0,0.0,0.0
10,0.175,-9075.20666518,0.0,0.0,9075.20666518,0.175,-0.0874999985099,0.0,0.0,0.0
11,0.19,-9148.76196494,0.0,0.0,9148.76196494,0.19,-0.0949999988079,0.0,0.0,0.0
12,0.205,-9215.32116044,0.0,0.0,9215.32116044,0.205,-0.102499999106,0.0,0.0,0.0
13,0.22,-9269.93410415,0.0,0.0,9269.93410415,0.22,-0.109999999404,0.0,0.0,0.0
14,0.235,-9302.51655558,0.0,0.0,9302.51655558,0.235,-0.117499999702,0.0,0.0,0.0
15,0.25,-9298.99963052,0.0,0.0,9298.99963052,0.25,-0.125,0.0,0.0,0.0
16,0.26125,-9277.44821874,0.0,0.0,9277.44821874,0.26125,-0.130624994636,0.0,0.0,0.0
17,0.26525,-9267.66052455,0.0,0.0,9267.66052455,0.26525,-0.132624998689,0.0,0.0,0.0
18,0.26925,-9258.62225891,0.0,0.0,9258.62225891,0.26925,-0.134625002742,0.0,0.0,0.0
19,0.27525,-9239.77410955,0.0,0.0,9239.77410955,0.27525,-0.13762499392,0.0,0.0,0.0
20,0.28425,-9205.83181267,0.0,0.0,9205.83181267,0.28425,-0.142124995589,0.0,0.0,0.0
21,0.29325,-9169.93536008,0.0,0.0,9169.93536008,0.29325,-0.146624997258,0.0,0.0,0.0
22,0.29725,-9154.89287261,0.0,0.0,9154.89287261,0.29725,-0.148625001311,0.0,0.0,0.0
23,0.30125,-9139.76329561,0.0,0.0,9139.76329561,0.30125,-0.150625005364,0.0,0.0,0.0
24,0.30725,-9116.52984077,0.0,0.0,9116.52984077,0.30725,-0.153624996543,0.0,0.0,0.0
25,0.31625,-9081.10295630,0.0,0.0,9081.10295630,0.31625,-0.158124998212,0.0,0.0,0.0
26,0.32025,-9066.93133658,0.0,0.0,9066.93133658,0.32025,-0.160125002265,0.0,0.0,0.0
27,0.32425,-9053.07951390,0.0,0.0,9053.07951390,0.32425,-0.162125006318,0.0,0.0,0.0
28,0.33025,-9032.50022573,0.0,0.0,9032.50022573,0.33025,-0.165124997497,0.0,0.0,0.0
29,0.33925,-9002.09963552,0.0,0.0,9002.09963552,0.33925,-0.169624999166,0.0,0.0,0.0
30,0.35275,-8958.52223448,0.0,0.0,8958.52223448,0.35275,-0.176375001669,0.0,0.0,0.0
31,0.362875,-8929.74372500,0.0,0.0,8929.74372500,0.362875,-0.181437507272,0.0,0.0,0.0
32,0.373,-8902.77455964,0.0,0.0,8902.77455964,0.373,-0.186499997973,0.0,0.0,0.0
33,0.3881875,-8862.77940673,0.0,0.0,8862.77940673,0.3881875,-0.194093748927,0.0,0.0,0.0
34,0.403375,-8825.10544554,0.0,0.0,8825.10544554,0.403375,-0.201687499881,0.0,0.0,0.0
