Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3278.18325873,0.0,0.0,3278.18325873,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-4417.40419089,0.0,0.0,4417.40419089,0.04,-0.019999999553,0.0,0.0,0.0
2,0.06,-4661.05303485,0.0,0.0,4661.05303485,0.06,-0.0299999993294,0.0,0.0,0.0
3,0.08,-4649.86422377,0.0,0.0,4649.86422377,0.08,-0.0399999991059,0.0,0.0,0.0
4,0.095,-4576.77991706,0.0,0.0,4576.77991706,0.095,-0.047499999404,0.0,0.0,0.0
5,0.11,-4472.97646503,0.0,0.0,4472.97646503,0.11,-0.054999999702,0.0,0.0,0.0
6,0.12125,-4389.36355994,0.0,0.0,4389.36355994,0.12125,-0.0606250017881,0.0,0.0,0.0
7,0.1325,-4303.98566707,0.0,0.0,4303.98566707,0.1325,-0.0662499964237,0.0,0.0,0.0
8,0.149375,-4175.51434624,0.0,0.0,4175.51434624,0.149375,-0.0746875032783,0.0,0.0,0.0
9,0.1746875,-3997.98377395,0.0,0.0,3997.98377395,0.1746875,-0.0873437523842,0.0,0.0,0.0
10,0.2,-3850.60075816,0.0,0.0,3850.60075816,0.2,-0.10000000149,0.0,0.0,0.0
11,0.2253125,-3726.00906645,0.0,0.0,3726.00906645,0.2253125,-0.112656250596,0.0,0.0,0.0
12,0.26328125,-3566.35362478,0.0,0.0,3566.35362478,0.26328125,-0.13164062798,0.0,0.0,0.0
13,0.2917578125,-3476.60841196,0.0,0.0,3476.60841196,0.2917578125,-0.145878911018,0.0,0.0,0.0
14,0.320234375,-3403.12132814,0.0,0.0,3403.12132814,0.320234375,-0.160117194057,0.0,0.0,0.0
15,0.3487109375,-3342.21009316,0.0,0.0,3342.21009316,0.3487109375,-0.174355462193,0.0,0.0,0.0
16,0.3771875,-3291.58892521,0.0,0.0,3291.58892521,0.3771875,-0.188593745232,0.0,0.0,0.0
17,0.398544921875,-3260.23904425,0.0,0.0,3260.23904425,0.398544921875,-0.199272453785,0.0,0.0,0.0
18,0.41990234375,-3233.16521994,0.0,0.0,3233.16521994,0.41990234375,-0.209951177239,0.0,0.0,0.0
19,0.441259765625,-3210.08931589,0.0,0.0,3210.08931589,0.441259765625,-0.220629885793,0.0,0.0,0.0
20,0.4626171875,-3190.70501818,0.0,0.0,3190.70501818,0.4626171875,-0.231308594346,0.0,0.0,0.0
21,0.483974609375,-3174.84541246,0.0,0.0,3174.84541246,0.483974609375,-0.241987302899,0.0,0.0,0.0
22,0.499992675781,-3165.31818104,0.0,0.0,3165.31818104,0.499992675781,-0.249996334314,0.0,0.0,0.0
23,0.516010742188,-3157.43546298,0.0,0.0,3157.43546298,0.516010742188,-0.25800538063,0.0,0.0,0.0
24,0.532028808594,-3151.19788371,0.0,0.0,3151.19788371,0.532028808594,-0.266014397144,0.0,0.0,0.0
25,0.548046875,-3146.54406989,0.0,0.0,3146.54406989,0.548046875,-0.27402344346,0.0,0.0,0.0
26,0.564064941406,-3143.43408009,0.0,0.0,3143.43408009,0.564064941406,-0.282032459974,0.0,0.0,0.0
27,0.576078491211,-3142.19691907,0.0,0.0,3142.19691907,0.576078491211,-0.288039237261,0.0,0.0,0.0
28,0.588092041016,-3141.78640670,0.0,0.0,3141.78640670,0.588092041016,-0.294046014547,0.0,0.0,0.0
29,0.606112365723,-3142.52140787,0.0,0.0,3142.52140787,0.606112365723,-0.303056180477,0.0,0.0,0.0
30,0.62413269043,-3145.08384069,0.0,0.0,3145.08384069,0.62413269043,-0.312066346407,0.0,0.0,0.0
31,0.642153015137,-3149.40402657,0.0,0.0,3149.40402657,0.642153015137,-0.321076512337,0.0,0.0,0.0
32,0.655668258667,-3153.85848849,0.0,0.0,3153.85848849,0.655668258667,-0.327834129333,0.0,0.0,0.0
33,0.669183502197,-3159.25917226,0.0,0.0,3159.25917226,0.669183502197,-0.33459174633,0.0,0.0,0.0
34,0.682698745728,-3165.60134743,0.0,0.0,3165.60134743,0.682698745728,-0.341349363327,0.0,0.0,0.0
35,0.696213989258,-3172.89021980,0.0,0.0,3172.89021980,0.696213989258,-0.348106980324,0.0,0.0,0.0
36,0.709729232788,-3181.13398260,0.0,0.0,3181.13398260,0.709729232788,-0.354864627123,0.0,0.0,0.0
37,0.723244476318,-3190.33373498,0.0,0.0,3190.33373498,0.723244476318,-0.36162224412,0.0,0.0,0.0
38,0.736759719849,-3200.49074642,0.0,0.0,3200.49074642,0.736759719849,-0.368379861116,0.0,0.0,0.0
39,0.750274963379,-3211.61401862,0.0,0.0,3211.61401862,0.750274963379,-0.375137478113,0.0,0.0,0.0
40,0.763790206909,-3223.72961100,0.0,0.0,3223.72961100,0.763790206909,-0.38189509511,0.0,0.0,0.0
41,0.777305450439,-3236.84639071,0.0,0.0,3236.84639071,0.777305450439,-0.388652712107,0.0,0.0,0.0
42,0.79082069397,-3250.99051843,0.0,0.0,3250.99051843,0.79082069397,-0.395410358906,0.0,0.0,0.0
43,0.8043359375,-3266.18970444,0.0,0.0,3266.18970444,0.8043359375,-0.402167975903,0.0,0.0,0.0
44,0.81785118103,-3282.47261833,0.0,0.0,3282.47261833,0.81785118103,-0.408925592899,0.0,0.0,0.0
45,0.831366424561,-3299.87620322,0.0,0.0,3299.87620322,0.831366424561,-0.415683209896,0.0,0.0,0.0
46,0.844881668091,-3318.44097867,0.0,0.0,3318.44097867,0.844881668091,-0.422440826893,0.0,0.0,0.0
47,0.858396911621,-3338.22374009,0.0,0.0,3338.22374009,0.858396911621,-0.42919844389,0.0,0.0,0.0
48,0.871912155151,-3359.29168653,0.0,0.0,3359.29168653,0.871912155151,-0.435956090689,0.0,0.0,0.0
49,0.885427398682,-3381.72441205,0.0,0.0,3381.72441205,0.885427398682,-0.442713707685,0.0,0.0,0.0
50,0.905700263977,-3417.83043206,0.0,0.0,3417.83043206,0.905700263977,-0.452850133181,0.0,0.0,0.0
51,0.920904912949,-3447.42439587,0.0,0.0,3447.42439587,0.920904912949,-0.460452467203,0.0,0.0,0.0
52,0.93610956192,-3479.18605749,0.0,0.0,3479.18605749,0.93610956192,-0.468054771423,0.0,0.0,0.0
53,0.958916535378,-3530.78961653,0.0,0.0,3530.78961653,0.958916535378,-0.479458272457,0.0,0.0,0.0
54,0.981723508835,-3588.12347930,0.0,0.0,3588.12347930,0.981723508835,-0.490861743689,0.0,0.0,0.0
55,1.0,-3638.77117758,0.0,0.0,3638.77117758,1.0,-0.5,0.0,0.0,0.0
