Punto,Time_F,ForceX,ForceY,ForceZ,ForceTotal,Time_D,DispX,DispY,DispZ,DispTotal
0,0.02,-3868.32045134,0.0,0.0,3868.32045134,0.02,-0.00999999977648,0.0,0.0,0.0
1,0.04,-5004.10421931,0.0,0.0,5004.10421931,0.04,-0.019999999553,0.0,0.0,0.0
2,0.055,-5133.35321450,0.0,0.0,5133.35321450,0.055,-0.027499999851,0.0,0.0,0.0
3,0.06625,-5205.43360604,0.0,0.0,5205.43360604,0.06625,-0.0331249982119,0.0,0.0,0.0
4,0.0775,-5266.99166616,0.0,0.0,5266.99166616,0.0775,-0.038750000298,0.0,0.0,0.0
5,0.094375,-5345.78637202,0.0,0.0,5345.78637202,0.094375,-0.047187499702,0.0,0.0,0.0
6,0.11125,-5409.10714940,0.0,0.0,5409.10714940,0.11125,-0.0556249991059,0.0,0.0,0.0
7,0.128125,-5400.10781536,0.0,0.0,5400.10781536,0.128125,-0.0640624985099,0.0,0.0,0.0
8,0.13571875,-5375.10703421,0.0,0.0,5375.10703421,0.13571875,-0.0678593739867,0.0,0.0,0.0
9,0.1433125,-5338.33964583,0.0,0.0,5338.33964583,0.1433125,-0.0716562494636,0.0,0.0,0.0
10,0.1473125,-5317.66404665,0.0,0.0,5317.66404665,0.1473125,-0.0736562535167,0.0,0.0,0.0
11,0.1513125,-5295.36943504,0.0,0.0,5295.36943504,0.1513125,-0.0756562501192,0.0,0.0,0.0
12,0.1573125,-5258.81973706,0.0,0.0,5258.81973706,0.1573125,-0.0786562487483,0.0,0.0,0.0
13,0.1633125,-5221.73788131,0.0,0.0,5221.73788131,0.1633125,-0.0816562473774,0.0,0.0,0.0
14,0.1723125,-5165.17760784,0.0,0.0,5165.17760784,0.1723125,-0.0861562490463,0.0,0.0,0.0
15,0.1763125,-5142.74694278,0.0,0.0,5142.74694278,0.1763125,-0.0881562530994,0.0,0.0,0.0
16,0.1803125,-5120.89996403,0.0,0.0,5120.89996403,0.1803125,-0.090156249702,0.0,0.0,0.0
17,0.1863125,-5088.98201190,0.0,0.0,5088.98201190,0.1863125,-0.0931562483311,0.0,0.0,0.0
