m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.55294688288642,83.4987170867968,87.5496064193479,1000,2.28320730714079,99.4961122265395,87.5496064193479,1000,80,2.43343832618083,2559.01706986,1016779317.91,7851.8678233,13.2535285097997,193.081945533815,2266.3085383,239.130434783,1,239.130434783,760.869565217,Viga
3.04657872606545,74.5682788281158,82.794327660536,1000,3.81701352204255,50.3531903337272,82.794327660536,1000,80,2.74821528088348,3174.2523822,895816467.957,7161.68770382,14.8261085145101,214.098822971208,1062.5488956,130.3532,1,0,1000,Cartela
2.17498266480254,67.0024396504878,44.1003490094909,1000,2.80409837588717,54.6922544179691,44.1003490094909,1000,80,2.24948471817199,1409.41162252,1295677220.63,3330.60616789,7.80420245832005,180.596496573129,4608.6445627,167.582417582,1,167.582417582,832.417582418,Viga
3.2138822275246,41.1883974190047,68.2374144606268,1000,3.3215619395687,63.8612753639219,68.2374144606268,1000,80,3.22231059780032,1550.41806215,716089694.053,3395.29879091,11.8203372667279,131.165298177586,1119.6264256,169.491525424,1,169.491525424,830.508474576,Viga
2.9816069161688,91.514348330102,56.1175136925997,1000,3.98501854811428,42.5244270662024,56.1175136925997,1000,80,2.35233327338689,2286.78896495,1121052805.74,5684.44849196,12.3636428062761,184.960775782777,3210.738365,122.5244,1,0,1000,Cartela
2.51388097937474,62.1055522444326,69.7150497819752,1000,3.06788232377189,82.6375407191813,69.7150497819752,1000,80,2.15027312487988,1777.62402681,1240213051.43,4460.63314833,12.1009094146257,146.900035848668,1766.0190938,185.344827586,1,185.344827586,814.655172414,Viga
2.64960600266805,77.8624534052329,61.3267740135477,1000,3.56525674006952,65.2118865716015,61.3267740135477,1000,80,3.43096543053623,2437.94365078,1261145725.94,5997.22213212,12.3396667418225,197.569650930453,2487.5621103,170.454545455,1,170.454545455,829.545454545,Viga
3.93058024243338,88.6099950855547,62.3357200955819,1000,3.70090138886198,98.2197041791559,62.3357200955819,1000,80,2.67040869281558,6100.08284943,1129010472.25,13010.9114631,17.7957055212105,342.783984718075,3654.1044228,215.384615385,1,215.384615385,784.615384615,Viga
3.47601432883802,48.0726437750019,48.8771850061005,1000,3.12702643856259,64.3314877857464,48.8771850061005,1000,80,3.26451221363164,1849.1421888,472558627.73,4567.12576464,10.2443565485914,180.503497709111,3826.7239724,179.87804878,1,179.87804878,820.12195122,Viga
3.13346146295677,52.0825061675839,52.5926815769432,1000,3.444429323332,77.8664961403387,52.5926815769432,1000,80,2.81879383480895,1956.64044966,772639785.737,4413.06135071,11.594415555481,168.757143496987,2515.6046949,191.558441558,1,191.558441558,808.441558442,Viga
3.95484885650144,72.2864259884057,40.7247130486843,1000,2.2471186795107,47.9784441127965,40.7247130486843,1000,80,3.1724456831127,3391.40518227,931270393.687,8805.87501303,9.57642953735567,354.140879859328,9856.2339024,0,1,63.98922206,936.0107779,Hibrido
2.40095803949389,70.3816626163781,94.2833302593609,1000,3.94416291945316,62.4401592941275,94.2833302593609,1000,80,2.05351551052557,2087.7582193,1094158148.57,5727.98272382,15.2940026802332,136.508294326268,1389.2661414,139.534883721,1,139.5,860.5,Cartela
3.62178504128999,97.6567121097587,77.7166156183711,1000,2.58796593169351,48.6991809819305,77.7166156183711,1000,80,3.74621750394316,3602.49730846,933788852.867,9377.88715907,14.5804083312955,247.077943676486,1403.3740792,128.6992,1,0,1000,Cartela
3.57044853794132,95.0639726733102,96.1038011431505,1000,2.74599071909763,88.0605902861265,96.1038011431505,1000,80,3.53937864216393,5397.68488148,852893301.876,12505.2978488,18.1076621712267,298.088446230071,956.2988941,168.0606,1,0,1000,Cartela
3.3181768378336,85.8752259593395,46.1734211076864,1000,3.83962830382999,93.0190963639531,46.1734211076864,1000,80,3.43712549869791,4304.95874694,1159880986.71,9448.1636801,14.5476452244211,295.921345381262,44743.6900737,209.770114943,1,209.770114943,790.229885057,Viga
2.58621909036597,40.2694146384943,93.609973487186,1000,3.1993580840862,60.7133796111057,93.609973487186,1000,80,3.63562961241709,1182.81009473,899104350.345,3075.78505549,12.7475406037942,92.7873172945964,646.8541667,168.604651163,1,168.604651163,831.395348837,Viga
3.35940893105476,42.3535225675742,86.5020970570358,1000,3.76387088305724,83.1991797130485,86.5020970570358,1000,80,2.79364051173303,1894.76738708,806209179.559,4116.99375094,16.0952872818231,117.721874353856,846.5637,186.170212766,1,186.170212766,813.829787234,Viga
2.89581151375458,45.1668480143307,71.3051948073275,1000,2.96750661109384,56.1038886485674,71.3051948073275,1000,80,3.12471392495271,1521.61689776,949069890.259,3253.75376535,10.7699532393636,141.283519430574,1084.7925133,162.280701754,1,162.280701754,837.719298246,Viga
2.48970284688111,94.6017177717812,65.1656309989001,1000,2.77828834891949,73.4024734231822,65.1656309989001,1000,80,3.03673781050532,2127.14224808,929652712.233,7343.95469039,11.9285325103485,178.323884034738,2586.4277181,153.4025,1,0,1000,Cartela
2.67579651894451,98.2501777906394,53.3903703103243,1000,2.05895873946119,92.1159832642762,53.3903703103243,1000,80,2.94688793798713,3381.73056037,1270428690.82,8470.90317201,10.7900990211516,313.410521417912,5258.3451189,210,1,210,790,Viga
3.80723759756736,81.1647794895219,83.4252628391436,1000,3.51988362856251,76.0562684588042,83.4252628391436,1000,80,2.58320533060511,5308.0874975,1103366122.76,11311.9909718,17.8721527630583,297.003252371019,1558.7554442,203.125,1,203.125,796.875,Viga
